"search_key","type","number","congress","effective_date","year","month","bioguide_id","issue"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2099","116","25/6/2020","2020","06","C001056","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2100","116","25/6/2020","2020","06","C001056","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2101","116","25/6/2020","2020","06","C001056","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2102","116","25/6/2020","2020","06","S000148","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2103","116","25/6/2020","2020","06","H001076","Armed Forces"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2104","116","25/6/2020","2020","06","H001076","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2105","116","25/6/2020","2020","06","H001076","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2106","116","25/6/2020","2020","06","G000555","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2107","116","25/6/2020","2020","06","R000608","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2108","116","25/6/2020","2020","06","R000608","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2109","116","25/6/2020","2020","06","D000622","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2110","116","25/6/2020","2020","06","C000174","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2111","116","25/6/2020","2020","06","C000174","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2112","116","25/6/2020","2020","06","B001230","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2113","116","25/6/2020","2020","06","B001230","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2114","116","25/6/2020","2020","06","B001230","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2115","116","25/6/2020","2020","06","B001230","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2116","116","25/6/2020","2020","06","D000563","International Trade"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2117","116","25/6/2020","2020","06","M001183","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2118","116","25/6/2020","2020","06","M001183","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2119","116","25/6/2020","2020","06","M001183","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2120","116","25/6/2020","2020","06","M001183","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2121","116","25/6/2020","2020","06","M001183","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2122","116","25/6/2020","2020","06","M001183","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2123","116","25/6/2020","2020","06","M001183","Foreign Affairs"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2124","116","25/6/2020","2020","06","M001183","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2125","116","25/6/2020","2020","06","M001183","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2126","116","25/6/2020","2020","06","M001183","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2127","116","25/6/2020","2020","06","S001198","Armed Forces"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2128","116","25/6/2020","2020","06","I000024","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2129","116","25/6/2020","2020","06","R000595","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2130","116","25/6/2020","2020","06","M001197","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2131","116","25/6/2020","2020","06","M001197","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2132","116","25/6/2020","2020","06","M001197","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2133","116","25/6/2020","2020","06","M001197","Foreign Affairs"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2134","116","25/6/2020","2020","06","W000437","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2135","116","25/6/2020","2020","06","F000463","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2136","116","25/6/2020","2020","06","C001098","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2137","116","25/6/2020","2020","06","C001098","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2138","116","25/6/2020","2020","06","C001098","Foreign Affairs"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2139","116","25/6/2020","2020","06","C001098","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2140","116","25/6/2020","2020","06","C001098","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2141","116","25/6/2020","2020","06","C001098","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2142","116","25/6/2020","2020","06","C001098","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2143","116","25/6/2020","2020","06","B001243","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2144","116","25/6/2020","2020","06","B001243","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2145","116","25/6/2020","2020","06","B001243","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2146","116","25/6/2020","2020","06","R000584","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2147","116","25/6/2020","2020","06","S001198","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2148","116","25/6/2020","2020","06","I000024","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2149","116","25/6/2020","2020","06","S001184","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2150","116","25/6/2020","2020","06","L000577","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2151","116","25/6/2020","2020","06","M001197","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2152","116","25/6/2020","2020","06","M001197","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2153","116","25/6/2020","2020","06","C001098","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2154","116","25/6/2020","2020","06","C001098","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2155","116","25/6/2020","2020","06","L000577","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2156","116","25/6/2020","2020","06","W000437","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2157","116","25/6/2020","2020","06","R000584","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2158","116","25/6/2020","2020","06","T000250","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2159","116","25/6/2020","2020","06","T000250","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2160","116","25/6/2020","2020","06","T000250","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2161","116","25/6/2020","2020","06","T000250","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2162","116","25/6/2020","2020","06","T000250","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2163","116","25/6/2020","2020","06","T000250","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2164","116","25/6/2020","2020","06","T000250","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2165","116","25/6/2020","2020","06","T000250","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2166","116","25/6/2020","2020","06","I000024","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2167","116","25/6/2020","2020","06","M000639","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2168","116","25/6/2020","2020","06","D000563","Foreign Affairs"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2169","116","25/6/2020","2020","06","D000563","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2170","116","25/6/2020","2020","06","M001111","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2171","116","25/6/2020","2020","06","C000174","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2172","116","25/6/2020","2020","06","B001267","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2173","116","25/6/2020","2020","06","L000577","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2174","116","25/6/2020","2020","06","T000476","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2175","116","25/6/2020","2020","06","C001096","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2176","116","25/6/2020","2020","06","L000575","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2177","116","25/6/2020","2020","06","E000295","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2178","116","25/6/2020","2020","06","W000437","Foreign Affairs"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2179","116","25/6/2020","2020","06","E000295","Foreign Affairs"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2180","116","25/6/2020","2020","06","T000461","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2181","116","25/6/2020","2020","06","L000174","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2182","116","25/6/2020","2020","06","S001181","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2183","116","25/6/2020","2020","06","S001191","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2184","116","25/6/2020","2020","06","S001191","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2185","116","25/6/2020","2020","06","H001061","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2186","116","25/6/2020","2020","06","C001113","Foreign Affairs"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2187","116","25/6/2020","2020","06","C001113","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2188","116","25/6/2020","2020","06","C001113","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2189","116","25/6/2020","2020","06","C001113","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2190","116","25/6/2020","2020","06","C001095","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2191","116","25/6/2020","2020","06","C001098","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2192","116","25/6/2020","2020","06","G000386","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2193","116","25/6/2020","2020","06","J000293","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2194","116","25/6/2020","2020","06","J000293","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2195","116","25/6/2020","2020","06","J000293","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2196","116","25/6/2020","2020","06","S000148","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2197","116","25/6/2020","2020","06","R000595","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2198","116","25/6/2020","2020","06","C000880","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2199","116","25/6/2020","2020","06","R000122","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2200","116","25/6/2020","2020","06","H001075","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2201","116","25/6/2020","2020","06","C001098","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2202","116","25/6/2020","2020","06","R000584","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2203","116","25/6/2020","2020","06","I000024","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2204","116","25/6/2020","2020","06","I000024","Foreign Affairs"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2205","116","25/6/2020","2020","06","S001198","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2206","116","25/6/2020","2020","06","B001261","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2207","116","25/6/2020","2020","06","H001061","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2208","116","25/6/2020","2020","06","M001197","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2209","116","25/6/2020","2020","06","F000463","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2210","116","25/6/2020","2020","06","S001194","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2211","116","25/6/2020","2020","06","C000141","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2215","116","29/6/2020","2020","06","K000383","Foreign Affairs"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2216","116","29/6/2020","2020","06","H001042","National Security"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2217","116","29/6/2020","2020","06","F000062","Armed Forces"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2218","116","29/6/2020","2020","06","T000464","National Security"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2219","116","29/6/2020","2020","06","W000805","National Security"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2220","116","29/6/2020","2020","06","H001046","Foreign Affairs"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2221","116","29/6/2020","2020","06","H001046","National Security"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2222","116","29/6/2020","2020","06","H001046","National Security"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2223","116","29/6/2020","2020","06","H001046","National Security"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2224","116","29/6/2020","2020","06","J000293","National Security"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2225","116","29/6/2020","2020","06","R000595","Health"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2226","116","29/6/2020","2020","06","R000595","National Security"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2227","116","29/6/2020","2020","06","P000612","National Security"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2228","116","29/6/2020","2020","06","M000934","Foreign Affairs"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2229","116","29/6/2020","2020","06","C000880","National Security"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2230","116","29/6/2020","2020","06","R000584","National Security"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2231","116","29/6/2020","2020","06","F000463","National Security"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2232","116","29/6/2020","2020","06","M001197","National Security"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2233","116","29/6/2020","2020","06","L000575","National Security"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2234","116","29/6/2020","2020","06","R000605","National Security"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2235","116","29/6/2020","2020","06","R000605","International Trade"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2236","116","29/6/2020","2020","06","M001197","National Security"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2237","116","29/6/2020","2020","06","M001197","National Security"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2238","116","29/6/2020","2020","06","R000584","Foreign Affairs"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2239","116","29/6/2020","2020","06","I000024","National Security"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2240","116","29/6/2020","2020","06","I000024","National Security"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2241","116","29/6/2020","2020","06","G000562","Armed Forces"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2242","116","29/6/2020","2020","06","G000562","National Security"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2243","116","29/6/2020","2020","06","P000449","Foreign Affairs"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2244","116","29/6/2020","2020","06","C001056","National Security"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2245","116","29/6/2020","2020","06","C001056","Foreign Affairs"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2246","116","29/6/2020","2020","06","I000024","National Security"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2247","116","29/6/2020","2020","06","I000024","National Security"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2248","116","29/6/2020","2020","06","I000024","Foreign Affairs"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2249","116","29/6/2020","2020","06","W000805","National Security"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2250","116","29/6/2020","2020","06","M001176","National Security"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2251","116","29/6/2020","2020","06","M001176","Foreign Affairs"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2252","116","29/6/2020","2020","06","S001194","National Security"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2253","116","29/6/2020","2020","06","C000127","National Security"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2254","116","29/6/2020","2020","06","C000127","National Security"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2255","116","29/6/2020","2020","06","C000127","Alliance and Collective Security"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2256","116","29/6/2020","2020","06","C000127","Foreign Affairs"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2257","116","29/6/2020","2020","06","B000944","Foreign Affairs"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2258","116","29/6/2020","2020","06","B000944","National Security"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2259","116","29/6/2020","2020","06","B000944","National Security"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2260","116","29/6/2020","2020","06","E000295","National Security"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2261","116","29/6/2020","2020","06","C000127","National Security"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2262","116","29/6/2020","2020","06","C001075","National Security"
"[""hong kong"", ""taiwan"", ""china""]","SAMDT","2263","116","29/6/2020","2020","06","C001075","National Security"
