"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2017 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2017 inflation-adjusted dollars)",
"5001500US4834","Congressional District 34 (115th Congress), Texas","37568","804",
"5001500US4835","Congressional District 35 (115th Congress), Texas","45959","634",
"5001500US4836","Congressional District 36 (115th Congress), Texas","58115","877",
"5001500US4901","Congressional District 1 (115th Congress), Utah","65355","592",
"5001500US4902","Congressional District 2 (115th Congress), Utah","59179","824",
"5001500US4903","Congressional District 3 (115th Congress), Utah","68918","789",
"5001500US4904","Congressional District 4 (115th Congress), Utah","69115","922",
"5001500US5000","Congressional District (at Large) (115th Congress), Vermont","57808","741",
"5001500US5101","Congressional District 1 (115th Congress), Virginia","83367","984",
"5001500US5102","Congressional District 2 (115th Congress), Virginia","66487","735",
"5001500US5103","Congressional District 3 (115th Congress), Virginia","52131","636",
"5001500US5104","Congressional District 4 (115th Congress), Virginia","54560","787",
"5001500US5105","Congressional District 5 (115th Congress), Virginia","52081","752",
"5001500US5106","Congressional District 6 (115th Congress), Virginia","51875","588",
"5001500US5107","Congressional District 7 (115th Congress), Virginia","73904","936",
"5001500US5108","Congressional District 8 (115th Congress), Virginia","103414","699",
"5001500US5109","Congressional District 9 (115th Congress), Virginia","42438","471",
"5001500US5110","Congressional District 10 (115th Congress), Virginia","119874","1294",
"5001500US5111","Congressional District 11 (115th Congress), Virginia","107567","1337",
"5001500US5301","Congressional District 1 (115th Congress), Washington","90029","1021",
"5001500US5302","Congressional District 2 (115th Congress), Washington","64663","766",
"5001500US5303","Congressional District 3 (115th Congress), Washington","60163","630",
"5001500US5304","Congressional District 4 (115th Congress), Washington","53381","712",
"5001500US5305","Congressional District 5 (115th Congress), Washington","50693","614",
"5001500US5306","Congressional District 6 (115th Congress), Washington","59898","861",
"5001500US5307","Congressional District 7 (115th Congress), Washington","80962","1291",
"5001500US5308","Congressional District 8 (115th Congress), Washington","79632","897",
"5001500US5309","Congressional District 9 (115th Congress), Washington","73249","707",
"5001500US5310","Congressional District 10 (115th Congress), Washington","61351","656",
"5001500US5401","Congressional District 1 (115th Congress), West Virginia","45670","639",
"5001500US5402","Congressional District 2 (115th Congress), West Virginia","49173","756",
"5001500US5403","Congressional District 3 (115th Congress), West Virginia","37749","623",
"5001500US5501","Congressional District 1 (115th Congress), Wisconsin","62769","741",
"5001500US5502","Congressional District 2 (115th Congress), Wisconsin","63850","654",
"5001500US5503","Congressional District 3 (115th Congress), Wisconsin","52958","392",
"5001500US5504","Congressional District 4 (115th Congress), Wisconsin","41514","391",
"5001500US5505","Congressional District 5 (115th Congress), Wisconsin","68197","731",
"5001500US5506","Congressional District 6 (115th Congress), Wisconsin","57150","576",
"5001500US5507","Congressional District 7 (115th Congress), Wisconsin","52826","470",
"5001500US5508","Congressional District 8 (115th Congress), Wisconsin","57603","658",
"5001500US5600","Congressional District (at Large) (115th Congress), Wyoming","60938","836",
"5001500US7298","Resident Commissioner District (at Large) (115th Congress), Puerto Rico","19775","176",
