"full_name","congress","importance_intl","importance_dom","importance_prof","pred","intl_percentage","dom_percentage","prof_percentage","decision","party","chamber","committee_el","gender","age","seniority","ideology","district","state_code","bioguide_id"
"Rep. Thompson, Glenn [R-PA-15]","118",18.3622,24.5526,32.9223,0.119705295201858,0.242124958958407,0.323751907033046,0.434115222376206,"prof","Republican","house of representatives","Committee on Agriculture","Male",65,14,0.673427874451817,"15","PA","T000467"
"Rep. Thompson, Mike [D-CA-4]","116",12.3891,26.4748,28.6247,0.144007953602632,0.183573497707017,0.392286093186247,0.424141890840662,"prof","Democratic","house of representatives","Committee on Ways and Means","Male",73,20,0.304233778862769,"5","CA","T000460"
"Rep. Thompson, Mike [D-CA-4]","117",13.5327,30.1053,27.4194,0.148105749115663,0.190447709102372,0.423676385114548,0.385877313098021,"dom","Democratic","house of representatives","Joint Committee on Taxation","Male",73,22,0.225096992068413,"5","CA","T000460"
"Rep. Thompson, Mike [D-CA-4]","118",11.8682,29.6972,27.7654,0.117210765348199,0.171181969367194,0.4283400330877,0.400476555186793,"dom","Democratic","house of representatives","Committee on Ways and Means","Male",73,24,0.343135370555769,"4","CA","T000460"
"Rep. Thornberry, Mac [R-TX-13]","115",9.8077,25.2689,25.7804,0.133384341923332,0.161159503163969,0.415216959072976,0.423621894569409,"prof","Republican","house of representatives","Committee on Armed Services","Female",66,22,0.645974771251793,"13","TX","T000238"
"Rep. Thornberry, Mac [R-TX-13]","116",11.2297,24.903,26.2514,0.126628761567562,0.180008431608594,0.399186974927987,0.420801387528593,"prof","Republican","house of representatives","Committee on Armed Services","Female",66,24,0.502323428828892,"13","TX","T000238"
"Rep. Tipton, Scott  R. [R-CO-3]","116",10.8292,34.2202,28.5496,0.165930778250066,0.147137468885531,0.464953423406776,0.387906390286851,"dom","Republican","house of representatives","Committee on Financial Services","Male",68,8,0.760531688515715,"3","CO","T000470"
"Rep. Titus, Dina [D-NV-1]","116",10.7014,32.8683,29.6395,0.159042544093092,0.146177613983133,0.448970197327622,0.404865848361249,"dom","Democratic","house of representatives","Committee on Foreign Affairs","Female",74,8,0.264111249386698,"1","NV","T000468"
"Rep. Titus, Dina [D-NV-1]","117",12.8088,31.1115,30.3888,0.159302676852451,0.172372121815662,0.418677414579661,0.408951809336689,"dom","Democratic","house of representatives","Committee on Foreign Affairs","Female",74,10,0.150776205636057,"1","NV","T000468"
"Rep. Titus, Dina [D-NV-1]","118",15.9633,28.7741,32.4623,0.150655404432174,0.206776890335049,0.372718605813944,0.420492845910524,"prof","Democratic","house of representatives","Committee on Transportation and Infrastructure","Female",74,12,0.231035354203109,"1","NV","T000468"
"Rep. Tlaib, Rashida [D-MI-12]","116",12.9653,23.4087,27.4196,0.131385535364121,0.203239530232062,0.3669466338105,0.429820106218218,"prof","Democratic","house of representatives","Committee on Financial Services","Female",48,0,0.0768066786786435,"13","MI","T000481"
"Rep. Tlaib, Rashida [D-MI-12]","117",13.8501,26.8904,28.1696,0.155992007057191,0.20098853720583,0.39022549735234,0.408788867782423,"prof","Democratic","house of representatives","Committee on Financial Services","Female",48,2,0.0652937046879998,"13","MI","T000481"
"Rep. Tlaib, Rashida [D-MI-12]","118",17.2083,26.9416,32.2745,0.168211312271412,0.22516820588243,0.352527079118918,0.422307331970763,"prof","Democratic","house of representatives","Committee on Financial Services","Female",48,4,0.0329251116969131,"12","MI","T000481"
"Rep. Tokuda, Jill N. [D-HI-2]","118",12.577,30.4747,28.3618,0.15227030762465,0.176115653526724,0.426737036378378,0.397150110693666,"dom","Democratic","house of representatives","Committee on Armed Services","Female",48,0,0.165653525715341,"2","HI","T000487"
"Rep. Tonko, Paul [D-NY-20]","116",10.473,35.191,29.6573,0.147795547812288,0.139043964870588,0.467210557410567,0.393742822434497,"dom","Democratic","house of representatives","Committee on Energy and Commerce","Male",75,10,0.287848898922609,"20","NY","T000469"
"Rep. Tonko, Paul [D-NY-20]","117",15.2414,33.6381,34.6342,0.189555357963042,0.182500044902382,0.402781552903987,0.414708823018757,"prof","Democratic","house of representatives","Committee on Energy and Commerce","Male",75,12,0.15782022390821,"20","NY","T000469"
"Rep. Tonko, Paul [D-NY-20]","118",12.2601,31.2466,28.0401,0.14669196680731,0.171358008126161,0.436730135701577,0.391913253860765,"dom","Democratic","house of representatives","Committee on Science, Space, and Technology","Male",75,14,0.190881751006659,"20","NY","T000469"
"Rep. Torres Small, Xochitl [D-NM-2]","116",11.5768,32.3013,30.1498,0.161116734135414,0.156383225897088,0.436336595144566,0.407273424793728,"dom","Democratic","house of representatives","Committee on Armed Services","Female",40,0,0.457123019598635,"2","NM","T000484"
"Rep. Torres, Norma J. [D-CA-35]","115",9.54,31.8482,30.2514,0.15601582233331,0.133167873878577,0.4445657317463,0.422276165602766,"dom","Democratic","house of representatives","Committee on Foreign Affairs","Female",59,2,0.302363044562552,"35","CA","T000474"
"Rep. Torres, Norma J. [D-CA-35]","116",10.6784,28.6465,27.7531,0.123845436460907,0.15919424906601,0.427063797560445,0.413744934985942,"dom","Democratic","house of representatives","Committee on Appropriations","Female",59,4,0.262431336538237,"35","CA","T000474"
"Rep. Torres, Norma J. [D-CA-35]","117",12.722,26.8697,27.7455,0.154511456991939,0.188930305775428,0.399033220963215,0.412039443396647,"prof","Democratic","house of representatives","Committee on Appropriations","Female",59,6,0.175704455647743,"35","CA","T000474"
"Rep. Torres, Norma J. [D-CA-35]","118",11.0567,32.7006,26.4843,0.170975010791961,0.157409569258103,0.465544634518576,0.377045796223321,"dom","Democratic","house of representatives","Committee on Appropriations","Female",59,8,0.282372368882739,"35","CA","T000474"
"Rep. Torres, Ritchie [D-NY-15]","117",18.7958,23.4629,32.9451,0.153572386006634,0.249930522405029,0.311989638862775,0.438075849587988,"prof","Democratic","house of representatives","Committee on Financial Services","Male",36,0,0.11462869954906,"15","NY","T000486"
"Rep. Torres, Ritchie [D-NY-15]","118",18.3949,21.4928,30.1908,0.151263570620942,0.262490296582114,0.30669649992009,0.430814630471015,"prof","Democratic","house of representatives","Committee on Financial Services","Male",36,2,0.245440102217992,"15","NY","T000486"
"Rep. Trahan, Lori [D-MA-3]","117",11.8278,33.9376,31.337,0.159901633909991,0.153404779908148,0.440165547152534,0.406436157863814,"dom","Democratic","house of representatives","Committee on Energy and Commerce","Female",51,2,0.166893780089933,"3","MA","T000482"
"Rep. Trahan, Lori [D-MA-3]","118",10.5334,35.9304,30.6101,0.168797699781041,0.136666593143965,0.466182368304623,0.397153633470302,"dom","Democratic","house of representatives","Committee on Energy and Commerce","Female",51,4,0.233538598802043,"3","MA","T000482"
"Rep. Trone, David J. [D-MD-6]","117",12.8096,31.4223,29.3173,0.121113706671626,0.174163689067998,0.427228304318742,0.39860800661326,"dom","Democratic","house of representatives","Joint Economic Committee","Male",69,2,0.261249374192659,"6","MD","T000483"
"Rep. Trone, David J. [D-MD-6]","118",16.5088,29.0428,31.9159,0.195046643276573,0.213106141285055,0.374903023848711,0.411990834866234,"prof","Democratic","house of representatives","Committee on Appropriations","Male",69,4,0.255015551127755,"6","MD","T000483"
"Rep. Tsongas, Niki [D-MA-5]","115",8.9571,27.6865,23.7546,0.151132970070449,0.148300286100294,0.458397904580254,0.393298497973456,"dom","Democratic","house of representatives",NA,"Female",78,10,0.274294453296871,"3","MA","T000465"
"Rep. Turner, Michael R. [R-OH-10]","115",10.0532,29.6155,24.2469,0.159748455278732,0.157288182264792,0.463351784691735,0.379356903926729,"dom","Republican","house of representatives","Permanent Select Committee on Intelligence","Male",64,14,0.731639870540618,"10","OH","T000463"
"Rep. Turner, Michael R. [R-OH-10]","116",11.6195,31.0469,28.2008,0.173928187289994,0.163962301158933,0.438101567868779,0.397940364260325,"dom","Republican","house of representatives","Permanent Select Committee on Intelligence","Male",64,16,0.694245317771869,"10","OH","T000463"
"Rep. Turner, Michael R. [R-OH-10]","117",12.6522,24.8063,26.5071,0.154499158510539,0.197797250080121,0.387807489975065,0.414396823287553,"prof","Republican","house of representatives","Committee on Armed Services","Male",64,18,0.465509838447133,"10","OH","T000463"
"Rep. Turner, Michael R. [R-OH-10]","118",13.8077,27.9898,29.6642,0.137436159050185,0.193217644647008,0.391674444704101,0.415105111954762,"prof","Republican","house of representatives","Permanent Select Committee on Intelligence","Male",64,20,0.469880315445213,"10","OH","T000463"
"Rep. Udall, Tom [D-NM-3]","115",12.0868,31.5077,28.2352,0.15556906583783,0.16826882248856,0.438640796432703,0.393082028057797,"dom","Democratic","senate","Committee on Indian Affairs","Female",76,18,0.305964681503387,"99","NM","U000039"
"Rep. Udall, Tom [D-NM-3]","116",13.9556,31.2759,32.5172,0.138337687726278,0.17949671054747,0.402270140259941,0.418235721589484,"prof","Democratic","senate","Committee on Indian Affairs","Female",76,20,0.259828450248573,"99","NM","U000039"
"Rep. Underwood, Lauren [D-IL-14]","116",11.6347,30.7494,28.4392,0.157581384898077,0.164278553577228,0.434172514578597,0.401553167756237,"dom","Democratic","house of representatives","Committee on Education and the Workforce","Female",38,0,0.297891537721708,"14","IL","U000040"
"Rep. Underwood, Lauren [D-IL-14]","117",17.1739,28.4615,33.1613,0.194023001423516,0.217953403844348,0.361203966688749,0.420848974950569,"prof","Democratic","house of representatives","Committee on Appropriations","Female",38,2,0.187465643689274,"14","IL","U000040"
"Rep. Upton, Fred [R-MI-4]","115",10.3903,31.8039,29.0626,0.155305198406999,0.14581465093205,0.446327303040127,0.407856642654957,"dom","Republican","house of representatives","Committee on Energy and Commerce","Female",71,30,0.661087465124591,"6","MI","U000031"
"Rep. Upton, Fred [R-MI-4]","116",12.3855,31.1649,30.8127,0.150107121978179,0.166554379793204,0.419090920093434,0.414354700113363,"dom","Republican","house of representatives","Committee on Energy and Commerce","Female",71,32,0.55478600041811,"6","MI","U000031"
"Rep. Upton, Fred [R-MI-4]","117",12.8817,28.769,31.1865,0.159730550653527,0.17685557145093,0.394975658109707,0.428166024597254,"prof","Republican","house of representatives","Committee on Energy and Commerce","Female",71,34,0.423615590304099,"6","MI","U000031"
"Rep. Van Drew, Jefferson [R-NJ-2]","116",13.5855,32.9103,32.7861,0.184785480143513,0.171357972992404,0.415107452693822,0.413540880963252,"dom","Democratic","house of representatives","Committee on Agriculture","Male",71,0,0.623001488273544,"2","NJ","V000133"
"Rep. Van Orden, Derrick [R-WI-3]","118",13.6528,28.8258,31.395,0.149868677445671,0.184812977843235,0.39020434905027,0.424982673106495,"prof","Republican","house of representatives","Committee on Transportation and Infrastructure","Male",55,0,0.693636952710325,"3","WI","V000135"
"Rep. Vargas, Juan [D-CA-52]","117",16.9719,28.0982,32.8547,0.119614538072638,0.217797603082961,0.360579582188537,0.421618964877812,"prof","Democratic","house of representatives","Committee on Financial Services","Male",63,8,0.151510159418097,"51","CA","V000130"
"Rep. Vargas, Juan [D-CA-52]","118",18.3733,29.2192,33.8884,0.106412271348287,0.225492939423617,0.358603152161373,0.415907590273022,"prof","Democratic","house of representatives","Committee on Financial Services","Male",63,10,0.176075346654079,"52","CA","V000130"
"Rep. Vasquez, Gabe [D-NM-2]","118",14.0893,28.5372,30.6859,0.167686777124624,0.19218089089612,0.389253158047651,0.418561858995781,"prof","Democratic","house of representatives","Committee on Armed Services","Male",40,0,0.418691176501154,"2","NM","V000136"
"Rep. Veasey, Marc A. [D-TX-33]","115",19.8774,22.7483,31.3847,0.174211830950863,0.268576130619657,0.307366677340857,0.42405854320277,"prof","Democratic","house of representatives","Committee on Armed Services","Male",53,4,0.33878256034824,"33","TX","V000131"
"Rep. Veasey, Marc A. [D-TX-33]","116",17.6898,29.3204,37.5479,0.161460561415884,0.209202903092666,0.346748566961651,0.444048529945682,"prof","Democratic","house of representatives","Committee on Energy and Commerce","Male",53,6,0.310249568684694,"33","TX","V000131"
"Rep. Veasey, Marc A. [D-TX-33]","117",13.2659,30.2655,28.1323,0.147133096687251,0.18511505239803,0.422330909953533,0.392563805590054,"dom","Democratic","house of representatives","Committee on Armed Services","Male",53,8,0.219322247734712,"33","TX","V000131"
"Rep. Velázquez, Nydia M. [D-NY-7]","116",11.4923,27.4064,28.8965,0.11969638570537,0.169514950910979,0.404252808458416,0.426232240630605,"prof","Democratic","house of representatives","Committee on Financial Services","Female",71,26,0.14880532536562,"7","NY","V000081"
"Rep. Velázquez, Nydia M. [D-NY-7]","117",12.8363,27.6643,28.9063,0.112597509539521,0.184942440964168,0.398580834786117,0.416475283472849,"prof","Democratic","house of representatives","Committee on Financial Services","Female",71,28,0.0715015678386303,"7","NY","V000081"
"Rep. Velázquez, Nydia M. [D-NY-7]","118",12.416,24.9689,27.089,0.105065410167621,0.192577633634081,0.387278646620973,0.42016233227397,"prof","Democratic","house of representatives","Committee on Small Business","Female",71,30,0.0879302339468735,"7","NY","V000081"
"Rep. Wagner, Ann [R-MO-2]","115",10.7845,30.7381,24.619,0.142770637365813,0.163051695151009,0.464731727082502,0.372216577766489,"dom","Republican","house of representatives","Committee on Financial Services","Female",62,4,0.834024010080184,"2","MO","W000812"
"Rep. Wagner, Ann [R-MO-2]","116",10.7875,34.7594,28.4721,0.16014940711742,0.145739410503505,0.469600413947211,0.384658824546637,"dom","Republican","house of representatives","Committee on Financial Services","Female",62,6,0.765218680350332,"2","MO","W000812"
"Rep. Wagner, Ann [R-MO-2]","117",16.8678,29.6922,34.1726,0.169031584318685,0.208933667604741,0.367783602203813,0.423280252883586,"prof","Republican","house of representatives","Committee on Financial Services","Female",62,8,0.64985467799501,"2","MO","W000812"
"Rep. Wagner, Ann [R-MO-2]","118",11.6487,32.6359,29.6273,0.154406560217215,0.157602710257361,0.441551957874115,0.400846684832462,"dom","Republican","house of representatives","Committee on Financial Services","Female",62,10,0.574696019506722,"2","MO","W000812"
"Rep. Walker, Mark [R-NC-6]","115",11.8255,32.2258,28.1836,0.118990362809601,0.163709861631215,0.446127542933086,0.390168132955859,"dom","Republican","house of representatives","Committee on Oversight and Accountability","Male",55,2,0.782741335557511,"6","NC","W000819"
"Rep. Walz, Timothy J. [D-MN-1]","115",10.7037,30.0997,23.9291,0.154569809124235,0.16535381982046,0.464988776820156,0.36966358267382,"dom","Democratic","house of representatives",NA,"Male",60,10,0.455931436482178,"1","MN","W000799"
"Rep. Wasserman Schultz, Debbie [D-FL-25]","117",15.5375,28.896,30.1919,0.188474727305668,0.208205752173849,0.387212448258442,0.404577779504916,"prof","Democratic","house of representatives","Committee on Appropriations","Female",58,16,0.186827380743824,"23","FL","W000797"
"Rep. Waters, Maxine [D-CA-43]","115",19.8269,21.9426,32.7173,0.169937476558887,0.266179690657015,0.294583342842836,0.439235623982204,"prof","Democratic","house of representatives","Committee on Financial Services","Female",86,26,0.215395493799224,"43","CA","W000187"
"Rep. Waters, Maxine [D-CA-43]","116",15.8644,25.0696,31.8141,0.158583125035776,0.218074847932919,0.344611155022509,0.437322244750679,"prof","Democratic","house of representatives","Committee on Financial Services","Female",86,28,0.200767770246017,"43","CA","W000187"
"Rep. Waters, Maxine [D-CA-43]","117",12.9858,28.0166,29.4538,0.152864654084199,0.184310252326978,0.397645629483282,0.418044118189741,"prof","Democratic","house of representatives","Committee on Financial Services","Female",86,30,0.162990074749281,"43","CA","W000187"
"Rep. Waters, Maxine [D-CA-43]","118",16.0116,26.6893,33.0791,0.0995949062882393,0.211292250928353,0.352197299002104,0.436518367788607,"prof","Democratic","house of representatives","Committee on Financial Services","Female",86,32,0.203128085238799,"43","CA","W000187"
"Rep. Watkins, Steve [R-KS-2]","116",10.039,29.601,26.0607,0.140436451408489,0.1527992134014,0.450543830649948,0.396658478004767,"dom","Republican","house of representatives","Committee on Education and the Workforce","Male",48,0,0.830805571124492,"2","KS","W000824"
"Rep. Watson Coleman, Bonnie [D-NJ-12]","116",13.2944,26.9117,25.7223,0.139230374860425,0.201649673432613,0.408197099268598,0.390156260902011,"dom","Democratic","house of representatives","Committee on Appropriations","Female",79,4,0.101219021276253,"12","NJ","W000822"
"Rep. Watson Coleman, Bonnie [D-NJ-12]","117",12.0886,26.453,26.6982,0.154905486052241,0.1852945819966,0.40547272451368,0.409231160685409,"prof","Democratic","house of representatives","Committee on Appropriations","Female",79,6,0.0517551358406228,"12","NJ","W000822"
"Rep. Wenstrup, Brad R. [R-OH-2]","115",11.8722,32.2701,27.128,0.117345335747949,0.166579907759614,0.452784680294597,0.38063541194579,"dom","Republican","house of representatives","Permanent Select Committee on Intelligence","Male",66,4,0.771655938904227,"2","OH","W000815"
"Rep. Wenstrup, Brad R. [R-OH-2]","117",12.9575,31.4629,29.8631,0.116576574641147,0.174435197475586,0.423556795265648,0.402020123151317,"dom","Republican","house of representatives","Permanent Select Committee on Intelligence","Male",66,8,0.62456221188751,"2","OH","W000815"
"Rep. Wenstrup, Brad R. [R-OH-2]","118",16.9669,26.3958,32.5452,0.130788887106082,0.2235186712371,0.347733182976279,0.428744193644429,"prof","Republican","house of representatives","Select Subcommittee on the Coronavirus Pandemic","Male",66,10,0.688120080905727,"2","OH","W000815"
"Rep. Westerman, Bruce [R-AR-4]","115",20.6441,25.6037,34.2117,0.109857909342425,0.256578808363504,0.318220064604252,0.42520609850222,"prof","Republican","house of representatives","Committee on the Budget","Male",57,2,0.840660798731196,"4","AR","W000821"
"Rep. Westerman, Bruce [R-AR-4]","116",19.0895,29.7105,34.4549,0.110595239250832,0.229290909200103,0.356863592958939,0.413850302386057,"prof","Republican","house of representatives","Committee on Natural Resources","Male",57,4,0.728335746079368,"4","AR","W000821"
"Rep. Westerman, Bruce [R-AR-4]","117",13.3734,26.0253,29.3493,0.1216038075378,0.194527274895924,0.378559729563828,0.42691008637317,"prof","Republican","house of representatives","Committee on Natural Resources","Male",57,6,0.614940521669157,"4","AR","W000821"
"Rep. Westerman, Bruce [R-AR-4]","118",13.4052,28.6563,30.6909,0.156975668597651,0.184258345452096,0.39388911950429,0.421855284101374,"prof","Republican","house of representatives","Committee on Natural Resources","Male",57,8,0.616249606848721,"4","AR","W000821"
"Rep. Williams, Nikema [D-GA-5]","117",21.0238,24.0567,34.8451,0.188103401709658,0.263041470964319,0.300987916292361,0.435968110422417,"prof","Democratic","house of representatives","Committee on Financial Services","Female",46,0,0.117828447533339,"5","GA","W000788"
"Rep. Williams, Nikema [D-GA-5]","118",15.387,27.5069,30.8059,0.106424813759843,0.208779966241336,0.37322997682484,0.417992770652758,"prof","Democratic","house of representatives","Committee on Financial Services","Female",46,2,0.108794100263698,"5","GA","W000788"
"Rep. Wilson, Frederica S. [D-FL-24]","115",20.3163,26.5701,38.3008,0.192023318881516,0.238490334804213,0.311902858531397,0.449607980551046,"prof","Democratic","house of representatives","Committee on Education and the Workforce","Female",82,6,0.186291684227253,"24","FL","W000808"
"Rep. Wilson, Frederica S. [D-FL-24]","116",18.5318,24.7038,34.1689,0.149901086990612,0.239415639699603,0.319152811923885,0.441434132212293,"prof","Democratic","house of representatives","Committee on Education and the Workforce","Female",82,8,0.133263938076611,"24","FL","W000808"
"Rep. Wilson, Frederica S. [D-FL-24]","118",17.7975,25.1518,33.2368,0.124251294523841,0.233605911847321,0.330136770535269,0.436258630194524,"prof","Democratic","house of representatives","Committee on Transportation and Infrastructure","Female",82,12,0.180508320775813,"24","FL","W000808"
"Rep. Wilson, Joe [R-SC-2]","115",10.1836,32.2798,26.0356,0.160188956131714,0.14866742969261,0.471243459777633,0.38008619078763,"dom","Republican","house of representatives","Committee on Education and the Workforce","Male",77,16,0.832158518229816,"2","SC","W000795"
"Rep. Wilson, Joe [R-SC-2]","116",9.6911,35.5777,28.9718,0.146332865672176,0.130536742797722,0.479222902893842,0.390243048259438,"dom","Republican","house of representatives","Committee on Armed Services","Male",77,18,0.748390540145756,"2","SC","W000795"
"Rep. Wilson, Joe [R-SC-2]","117",12.7729,31.3251,30.4997,0.121987715502209,0.171224925332318,0.419923267897455,0.40885850943467,"dom","Republican","house of representatives","Committee on Armed Services","Male",77,20,0.648745184930293,"2","SC","W000795"
"Rep. Wilson, Joe [R-SC-2]","118",12.3549,29.9468,27.8618,0.181445493712212,0.176088034753261,0.426816336769133,0.397099904223296,"dom","Republican","house of representatives","Committee on Armed Services","Male",77,22,0.679929791913812,"2","SC","W000795"
"Rep. Wittman, Robert J. [R-VA-1]","115",10.8365,32.238,24.1795,0.168787266375654,0.161129400149286,0.479351229826299,0.359528291506452,"dom","Republican","house of representatives","Committee on Armed Services","Male",65,10,0.794585481228128,"1","VA","W000804"
"Rep. Wittman, Robert J. [R-VA-1]","117",12.9247,24.1265,26.1511,0.146966501431087,0.20449601045525,0.381732109545953,0.413765551155251,"prof","Republican","house of representatives","Committee on Armed Services","Male",65,14,0.624004194846002,"1","VA","W000804"
"Rep. Wittman, Robert J. [R-VA-1]","118",13.5583,29.6841,29.0529,0.17542846114131,0.187539767288742,0.410593452436939,0.401862630644189,"dom","Republican","house of representatives","Committee on Natural Resources","Male",65,16,0.682339950056183,"1","VA","W000804"
"Rep. Womack, Steve [R-AR-3]","116",18.852,29.0457,33.5936,0.11118110322141,0.231339565544983,0.356430066780708,0.412238957622106,"prof","Republican","house of representatives","Committee on the Budget","Male",67,8,0.628114917826676,"3","AR","W000809"
"Rep. Womack, Steve [R-AR-3]","117",12.7427,24.7218,27.4341,0.121300253897722,0.196348143639683,0.3809302218079,0.422723175420079,"prof","Republican","house of representatives","Committee on Appropriations","Male",67,10,0.563473245200372,"3","AR","W000809"
"Rep. Womack, Steve [R-AR-3]","118",11.7082,33.4014,29.1303,0.192047744401368,0.157707860204365,0.449912311186183,0.39238117559584,"dom","Republican","house of representatives","Committee on Appropriations","Male",67,12,0.599274656212739,"3","AR","W000809"
"Rep. Yarmuth, John A. [D-KY-3]","116",11.819,30.7437,28.672,0.1529829065959,0.165914932624696,0.431579567995081,0.402497076589837,"dom","Democratic","house of representatives","Committee on the Budget","Male",77,12,0.288436324473896,"3","KY","Y000062"
"Rep. Yarmuth, John A. [D-KY-3]","117",15.5524,29.4344,30.8176,0.193699938754732,0.205165412998224,0.388295107658942,0.406542117719071,"prof","Democratic","house of representatives","Committee on the Budget","Male",77,14,0.154371863197346,"3","KY","Y000062"
"Rep. Zinke, Ryan K. [R-MT-1]","115",9.252,37.0317,23.5011,0.190057701772802,0.132578444395723,0.530653391626579,0.336763865065752,"dom","Republican","house of representatives",NA,"Male",63,2,0.742134272820527,"At Large","MT","G000584"
"Rep. Zinke, Ryan K. [R-MT-1]","118",13.5679,29.0357,29.0152,0.174713767621867,0.189447654367186,0.405423481740675,0.405137241650865,"dom","Republican","house of representatives","Committee on Appropriations","Male",63,2,0.688376019232266,"1","MT","Z000018"
"Rescom. González-Colón, Jenniffer [R-PR-At Large]","115",11.6831,31.1035,30.9318,0.161286330853985,0.158482391146875,0.421922011541185,0.419592884292431,"dom","Republican","house of representatives","Committee on Natural Resources","Female",48,0,0.602053501600756,"At Large","PR","G000582"
"Rescom. González-Colón, Jenniffer [R-PR-At Large]","116",12.8838,29.1727,31.6987,0.138107473382279,0.174683987097806,0.395535754234634,0.429784326193921,"prof","Republican","house of representatives","Committee on Natural Resources","Female",48,2,0.559387228990786,"At Large","PR","G000582"
"Rescom. González-Colón, Jenniffer [R-PR-At Large]","117",18.5248,26.0812,34.31,0.16325372534842,0.234739844620186,0.330491926256046,0.434764427627752,"prof","Republican","house of representatives","Committee on Natural Resources","Female",48,4,0.403026876690537,"At Large","PR","G000582"
"Rescom. González-Colón, Jenniffer [R-PR-At Large]","118",14.1401,27.3599,31.5949,0.136071119597581,0.193448781582274,0.374307064250808,0.432245522253293,"prof","Republican","house of representatives","Committee on Natural Resources","Female",48,6,0.513027744945193,"At Large","PR","G000582"
"Sen. Alexander, Lamar [R-TN]","115",22.0035,55.4776,49.0631,0.152306523880652,0.173880093975144,0.438405267412704,0.387715428850496,"dom","Republican","senate","Committee on Health, Education, Labor, and Pensions","Male",78,12,0.716237337783082,"99","TN","B000213"
"Sen. Alexander, Lamar [R-TN]","116",11.2167,33.0912,28.2204,0.154742805379686,0.154654014948771,0.456256023560653,0.389098234191902,"dom","Republican","senate","Committee on Health, Education, Labor, and Pensions","Male",84,16,0.681815808318192,"99","TN","A000360"
"Sen. Baldwin, Tammy [D-WI]","115",11.3811,33.7256,28.5191,0.165625257393164,0.15458053369951,0.458068310386183,0.387352514135689,"dom","Democratic","senate","Committee on Appropriations","Female",62,18,0.259149614134909,"99","WI","B001230"
"Sen. Baldwin, Tammy [D-WI]","116",10.4215,32.4519,28.8854,0.169797062150208,0.145230181790311,0.452237713999038,0.402536284900047,"dom","Democratic","senate","Committee on Appropriations","Female",62,20,0.20931439775211,"99","WI","B001230"
"Sen. Baldwin, Tammy [D-WI]","117",17.2992,28.9644,34.1073,0.194273465769642,0.215243422951733,0.360386410917452,0.424376387326678,"prof","Democratic","senate","Committee on Appropriations","Female",62,22,0.176999238019796,"99","WI","B001230"
"Sen. Baldwin, Tammy [D-WI]","118",16.1529,28.7507,32.579,0.201552063170078,0.208471321303106,0.37106008316706,0.420468595529835,"prof","Democratic","senate","Committee on Appropriations","Female",62,24,0.239276222967544,"99","WI","B001230"
"Sen. Banks, Jim [R-IN]","115",12.8073,25.2293,26.2766,0.155108653658442,0.199139833097767,0.392288662807422,0.408573058987982,"prof","Republican","senate","Committee on Armed Services","Male",45,0,NA,"3","IN","B001299"
"Sen. Banks, Jim [R-IN]","116",11.0953,29.7639,27.9929,0.146874870198055,0.161146395980962,0.432286212661015,0.406564486589409,"dom","Republican","senate","Committee on Armed Services","Male",45,2,NA,"3","IN","B001299"
"Sen. Banks, Jim [R-IN]","117",16.7627,27.0784,31.9602,0.119695572724264,0.221139131627828,0.357227288078352,0.421629622593718,"prof","Republican","senate","Committee on Armed Services","Male",45,4,NA,"3","IN","B001299"
"Sen. Banks, Jim [R-IN]","118",18.1585,29.2477,33.4075,0.113014030039431,0.224694978592818,0.361913777315812,0.413387531863291,"prof","Republican","senate","Committee on Armed Services","Male",45,6,NA,"3","IN","B001299"
"Sen. Barrasso, John [R-WY]","115",17.4937,26.783,31.5617,0.131764554333694,0.230671654485015,0.353160218940084,0.416172082370207,"prof","Republican","senate","Committee on Environment and Public Works","Male",72,10,0.923903395160353,"99","WY","B001261"
"Sen. Barrasso, John [R-WY]","116",13.6806,28.8949,30.1001,0.137779541911203,0.188242254955246,0.397587907891931,0.414171213132348,"prof","Republican","senate","Committee on Environment and Public Works","Male",72,12,0.87691997968535,"99","WY","B001261"
"Sen. Barrasso, John [R-WY]","117",13.2805,26.974,29.3501,0.152839194383134,0.190799445438154,0.387532415289241,0.421669575961324,"prof","Republican","senate","Committee on Energy and Natural Resources","Male",72,14,0.817902617377421,"99","WY","B001261"
"Sen. Barrasso, John [R-WY]","118",16.7548,27.7608,34.3342,0.137965079042031,0.212489267610314,0.352070574419056,0.435436353283001,"prof","Republican","senate","Committee on Energy and Natural Resources","Male",72,16,0.91650614781365,"99","WY","B001261"
"Sen. Bennet, Michael F. [D-CO]","115",25.9189,60.9906,58.3919,0.165759926963133,0.178380249605303,0.419752321725737,0.40186742866896,"dom","Democratic","senate","Committee on Agriculture, Nutrition, and Forestry","Male",65.5,15,0.402304126389596,"99","CO","B001267"
"Sen. Bennet, Michael F. [D-CO]","116",9.8566,31.2438,27.3496,0.16274579739284,0.14399707815924,0.456447041636231,0.399555880204529,"dom","Democratic","senate","Select Committee on Intelligence","Male",60,10,0.323638117167695,"99","CO","B001267"
"Sen. Bennet, Michael F. [D-CO]","117",29.6487,62.5636,61.5705,0.176695197595078,0.192795441894823,0.406829874784762,0.400372082256059,"dom","Democratic","senate","Committee on Agriculture, Nutrition, and Forestry","Male",65.5,19,0.248044568735702,"99","CO","B001267"
