"issue","congress","committee_el","party","label","pred","importance_intl","importance_dom","importance_prof","intl_percentage","dom_percentage","prof_percentage","decision"
"Agriculture and Food",117,"Committee on Banking, Housing, and Urban Affairs","Republican",0,0.0650002871482995,0.8789,1.8017,1.8564,0.193718316067886,0.397112629490853,0.409169054441261,"prof"
"Agriculture and Food",117,"Committee on Commerce, Science, and Transportation","Democratic",0,0.116564703425618,0.5548,2.2132,1.4792,0.130627236767753,0.521096251648145,0.348276511584103,"dom"
"Agriculture and Food",117,"Committee on Commerce, Science, and Transportation","Republican",0,0.0780464169575946,0.9689,2.5183,2.4853,0.16222687316869,0.421649225617413,0.416123901213897,"dom"
"Agriculture and Food",117,"Committee on Education and the Workforce","Democratic",0,0.0764388765737946,4.1181,8.5563,10.1158,0.180696088669691,0.375437688129108,0.443866223201201,"prof"
"Agriculture and Food",117,"Committee on Education and the Workforce","Republican",0,0.0749454464661637,2.6413,7.4088,6.9577,0.155299333247098,0.435611895718435,0.409088771034467,"dom"
"Agriculture and Food",117,"Committee on Energy and Commerce","Democratic",0,0.0935265853148126,4.4593,9.2224,8.5602,0.200490965250271,0.414640835540129,0.3848681992096,"dom"
"Agriculture and Food",117,"Committee on Energy and Commerce","Republican",1,0.0921156962560273,5.5384,6.1018,7.9657,0.282486394401685,0.311222642163838,0.406290963434476,"prof"
"Agriculture and Food",117,"Committee on Energy and Natural Resources","Democratic",0,0.0958897895870754,0.214,0.4011,0.3892,0.213083739918351,0.399382654585283,0.387533605496366,"dom"
"Agriculture and Food",117,"Committee on Energy and Natural Resources","Republican",0,0.0788287969077138,0.535,1.2054,1.0602,0.191030493465686,0.430407769763622,0.378561736770692,"dom"
"Agriculture and Food",117,"Committee on Environment and Public Works","Democratic",0,0.131345373885285,0.2803,1.0129,0.6153,0.146869269059471,0.530730940529211,0.322399790411318,"dom"
"Agriculture and Food",117,"Committee on Environment and Public Works","Republican",0,0.0958897895870754,0.214,0.4011,0.3892,0.213083739918351,0.399382654585283,0.387533605496366,"dom"
"Agriculture and Food",117,"Committee on Ethics","Democratic",0,0.0516024840961282,0.4675,0.8018,0.9866,0.20723436322532,0.355423556008688,0.437342080765991,"prof"
"Agriculture and Food",117,"Committee on Finance","Democratic",0,0.0839038805852564,0.8072,1.2381,1.5029,0.227495631587847,0.348937489431261,0.423566878980892,"prof"
"Agriculture and Food",117,"Committee on Finance","Republican",0,0.0869053698294918,0.5091,1.394,1.1671,0.165819816298612,0.454042081949059,0.380138101752329,"dom"
"Agriculture and Food",117,"Committee on Financial Services","Democratic",0,0.101873548632187,3.5386,9.7977,7.9692,0.166088568679449,0.459867170448945,0.374044260871606,"dom"
"Agriculture and Food",117,"Committee on Financial Services","Republican",0,0.0758025045586764,3.8147,7.881,7.676,0.196921282076431,0.406830582757321,0.396248135166248,"dom"
"Agriculture and Food",117,"Committee on Foreign Affairs","Democratic",0,0.103953632060947,1.8113,5.2972,4.1137,0.161403289907505,0.47202865748249,0.366568052610005,"dom"
"Agriculture and Food",117,"Committee on Foreign Affairs","Republican",0,0.0655503653017024,4.2698,10.0178,10.0779,0.175239580554473,0.411146908538713,0.413613510906815,"prof"
"Agriculture and Food",117,"Committee on Foreign Relations","Democratic",0,0.0529435030893385,0.4691,0.776,0.9587,0.212859606134858,0.352119067065977,0.435021326799165,"prof"
"Agriculture and Food",117,"Committee on Foreign Relations","Republican",0,0.0754341993996505,0.4247,0.9804,0.9285,0.18199348645869,0.420123414466918,0.397883099074392,"dom"
"Agriculture and Food",117,"Committee on Health, Education, Labor, and Pensions","Democratic",0,0.0642739187936302,0.2067,0.8911,0.8568,0.105750537194311,0.455898905146833,0.438350557658856,"dom"
"Agriculture and Food",117,"Committee on Health, Education, Labor, and Pensions","Republican",0,0.0372963709032042,0.6808,0.8001,1.1476,0.259007038234735,0.30439414114514,0.436598820620126,"prof"
"Agriculture and Food",117,"Committee on Homeland Security","Democratic",0,0.0593916986922804,1.914,2.0592,2.9336,0.277118202351306,0.298140962529681,0.424740835119013,"prof"
"Agriculture and Food",117,"Committee on Homeland Security","Republican",0,0.0636135917999697,0.9085,1.9866,2.1217,0.181091532450965,0.395989475362781,0.422918992186254,"prof"
"Agriculture and Food",117,"Committee on Homeland Security and Governmental Affairs","Democratic",0,0.113145342255312,0.3921,0.4731,0.6911,0.251943712651802,0.303990233245518,0.444066054102679,"prof"
"Agriculture and Food",117,"Committee on Homeland Security and Governmental Affairs","Republican",0,0.0424855516101676,0.4699,0.7574,0.9766,0.213212940696039,0.343663505603703,0.443123553700259,"prof"
"Agriculture and Food",117,"Committee on House Administration","Republican",0,0.0460189623966695,0.3292,0.8168,0.8613,0.164001394908584,0.406914761121905,0.429083843969511,"prof"
"Agriculture and Food",117,"Committee on Indian Affairs","Democratic",0,0.0908342723493204,0.3241,0.6579,0.5177,0.216109888644396,0.43868773754751,0.345202373808095,"dom"
"Agriculture and Food",117,"Committee on Indian Affairs","Republican",0,0.0886393296576622,0.1721,0.4448,0.4592,0.159929374593439,0.413344484713317,0.426726140693244,"prof"
"Agriculture and Food",117,"Committee on Natural Resources","Democratic",0,0.0985978449128994,0.8486,2.5162,1.859,0.162448792067078,0.481680003062904,0.355871204870018,"dom"
"Agriculture and Food",117,"Committee on Natural Resources","Republican",0,0.0466924409572657,2.434,3.3247,4.2164,0.24400757887139,0.333299916792814,0.422692504335796,"prof"
"Agriculture and Food",117,"Committee on Oversight and Accountability","Democratic",1,0.104284926564369,3.4663,4.6463,5.7265,0.250471490198062,0.335737150537246,0.413791359264692,"prof"
"Agriculture and Food",117,"Committee on Oversight and Accountability","Republican",0,0.0663797327711293,4.1432,6.0773,7.5625,0.232986560197942,0.341747736602373,0.425265703199685,"prof"
"Agriculture and Food",117,"Committee on Rules","Democratic",0,0.070695751537268,0.2212,0.7491,0.625,0.138657305835893,0.469566852629599,0.391775841534508,"dom"
"Agriculture and Food",117,"Committee on Rules","Republican",0,0.0654384333263993,0.2033,0.5782,0.5958,0.147607638132578,0.419806868510855,0.432585493356567,"prof"
"Agriculture and Food",117,"Committee on Rules and Administration","Democratic",0,0.105372092174341,0.3141,0.5277,0.6322,0.213093622795115,0.358005427408413,0.428900949796472,"prof"
"Agriculture and Food",117,"Committee on Rules and Administration","Republican",0,0.053962959724716,0.2063,0.75,0.591,0.133329024752795,0.484715310540942,0.381955664706263,"dom"
"Agriculture and Food",117,"Committee on Science, Space, and Technology","Democratic",0,0.0852472604256398,0.1282,0.4723,0.3468,0.135331996199726,0.4985748970759,0.366093106724375,"dom"
"Agriculture and Food",117,"Committee on Science, Space, and Technology","Republican",1,0.203432032064333,1.3718,0.6298,1.6393,0.376774973220907,0.172979208437474,0.450245818341619,"prof"
"Agriculture and Food",117,"Committee on Small Business","Democratic",0,0.0606106455918195,0.8355,1.1601,1.4708,0.241028156012001,0.334669974613432,0.424301869374567,"prof"
"Agriculture and Food",117,"Committee on Small Business","Republican",0,0.0406940348982456,0.8565,0.4112,1.019,0.374557222197927,0.179822451567761,0.445620326234311,"prof"
"Agriculture and Food",117,"Committee on Small Business and Entrepreneurship","Democratic",0,0.14600575216713,0.1379,0.6081,0.3155,0.129910504003768,0.572868582195007,0.297220913801225,"dom"
"Agriculture and Food",117,"Committee on Small Business and Entrepreneurship","Republican",0,0.0635717701439168,0.2069,0.6042,0.4391,0.165493521036634,0.483282674772036,0.351223804191329,"dom"
"Agriculture and Food",117,"Committee on Transportation and Infrastructure","Democratic",0,0.101476129374604,3.8416,5.2043,6.811,0.242266773455089,0.328204125648771,0.42952910089614,"prof"
"Agriculture and Food",117,"Committee on Transportation and Infrastructure","Republican",0,0.0516627002639023,1.3013,1.9447,2.4189,0.229712792811877,0.343289378453283,0.426997828734841,"prof"
"Agriculture and Food",117,"Committee on Veterans' Affairs","Democratic",0,0.10144603819885,0.3047,1.1387,0.8699,0.13171659533999,0.492240522197726,0.376042882462283,"dom"
"Agriculture and Food",117,"Committee on Veterans' Affairs","Republican",0,0.0519701788867945,0.42,1.5854,1.2025,0.13092677452539,0.494217400791795,0.374855824682814,"dom"
"Agriculture and Food",117,"Committee on Ways and Means","Democratic",0,0.0859420255460552,1.8958,4.764,4.3807,0.171713237625108,0.431502196458494,0.396784565916399,"dom"
"Agriculture and Food",117,"Committee on Ways and Means","Republican",1,0.102749692339258,1.447,2.6845,2.6467,0.213478504617745,0.396049098580744,0.390472396801511,"dom"
"Agriculture and Food",117,"Committee on the Budget","Democratic",0,0.0841976304847525,2.8578,5.7131,5.8693,0.197905846179416,0.395638564562818,0.406455589257766,"prof"
"Agriculture and Food",117,"Committee on the Budget","Independent",0,0.0873521620054373,0.1868,0.5698,0.4367,0.156540685494008,0.477499371490824,0.365959943015168,"dom"
"Agriculture and Food",117,"Committee on the Budget","Republican",0,0.0848358879023058,2.5678,5.7172,5.6057,0.184857494582706,0.411584729351293,0.403557776066001,"dom"
"Agriculture and Food",117,"Committee on the Judiciary","Democratic",1,0.109883148113056,0.7632,2.4092,1.7699,0.154422030228841,0.487465350140623,0.358112619630536,"dom"
"Agriculture and Food",117,"Committee on the Judiciary","Republican",0,0.0635610399641331,1.2171,2.5905,2.6492,0.188498946846735,0.401204931235287,0.410296121917978,"prof"
"Agriculture and Food",117,"Joint Committee on Printing","Democratic",0,0.124606443123963,1.148,2.0851,2.0281,0.218201170835551,0.396316429711853,0.385482399452596,"dom"
"Agriculture and Food",117,"Joint Committee on Printing","Republican",0,0.0707645411440834,0.1769,0.4987,0.535,0.146125887989427,0.411944490335371,0.441929621675202,"prof"
"Agriculture and Food",117,"Joint Committee on Taxation","Democratic",0,0.11252305111782,0.5492,1.776,1.3076,0.1511781545915,0.488879101519489,0.359942743889011,"dom"
"Agriculture and Food",117,"Joint Committee on the Library","Democratic",0,0.0470824054627496,1.0569,1.5162,1.9446,0.23394647718972,0.335613254532173,0.430440268278106,"prof"
"Agriculture and Food",117,"Joint Economic Committee","Democratic",0,0.10055714869712,1.5145,4.0563,2.9827,0.177062021394751,0.474226924650728,0.348711053954522,"dom"
"Agriculture and Food",117,"Joint Economic Committee","Republican",0,0.081192838025679,0.6172,1.6966,1.4596,0.163566014734722,0.44962103143054,0.386812953834738,"dom"
"Agriculture and Food",117,"Permanent Select Committee on Intelligence","Democratic",0,0.104367161088718,0.9793,0.9899,1.1805,0.31091850017462,0.314283900053973,0.374797599771407,"prof"
"Agriculture and Food",117,"Permanent Select Committee on Intelligence","Republican",0,0.0924612494537034,0.347,1.5052,0.89,0.126540733717453,0.548902341185909,0.324556925096638,"dom"
"Agriculture and Food",117,"Select Committee on Economic Disparity and Fairness in Growth","Democratic",0,0.11784923071286,0.1273,0.7133,0.4735,0.0968723841412373,0.542804961570657,0.360322654288106,"dom"
"Agriculture and Food",117,"Select Committee on Economic Disparity and Fairness in Growth","Republican",0,0.117314142150903,0.1386,0.4904,0.2205,0.163154796939376,0.577280753384344,0.25956444967628,"dom"
"Agriculture and Food",117,"Select Committee on Ethics","Democratic",0,0.153853529547572,0.1199,0.6249,0.2468,0.120915691811214,0.630193626462283,0.248890681726503,"dom"
"Agriculture and Food",117,"Select Committee on Ethics","Republican",0,0.0654384333263993,0.2033,0.5782,0.5958,0.147607638132578,0.419806868510855,0.432585493356567,"prof"
"Agriculture and Food",117,"Select Committee on Intelligence","Democratic",0,0.0679155719725966,0.8267,1.4585,1.5004,0.218380177514793,0.385275781910397,0.39634404057481,"prof"
"Agriculture and Food",117,"Select Committee on Intelligence","Republican",0,0.0516857880705943,0.9555,1.2707,1.4886,0.257214385700441,0.342064175729514,0.400721438570044,"prof"
"Agriculture and Food",117,"Select Committee on the Climate Crisis","Democratic",0,0.0783246589458738,1.7378,4.852,4.5468,0.156044034983747,0.435680548821005,0.408275416195248,"dom"
"Agriculture and Food",117,"Select Committee on the Climate Crisis","Republican",0,0.057585627307871,1.5883,2.3428,2.8854,0.233008142008362,0.343695444876403,0.423296413115235,"prof"
"Agriculture and Food",117,"Select Committee on the Modernization of Congress","Democratic",0,0.153853529547572,0.1199,0.6249,0.2468,0.120915691811214,0.630193626462283,0.248890681726503,"dom"
"Agriculture and Food",117,"Select Committee to Investigate the January 6th Attack on the United States Capitol","Republican",0,0.0618968777521296,0.3949,0.5846,0.621,0.246735395189003,0.365260855982505,0.388003748828491,"prof"
"Agriculture and Food",117,"Select Subcommittee on the Coronavirus Pandemic","Democratic",0,0.0518744225629199,0.3919,0.7163,0.7392,0.21213597488362,0.387734112807189,0.400129912309191,"prof"
"Agriculture and Food",117,"Select Subcommittee on the Coronavirus Pandemic","Republican",0,0.0958897895870754,0.214,0.4011,0.3892,0.213083739918351,0.399382654585283,0.387533605496366,"dom"
"Agriculture and Food",117,"Special Committee on Aging","Democratic",0,0.0500858567647655,0.3092,0.7605,0.8106,0.164441844386534,0.404456735627294,0.431101419986172,"prof"
"Agriculture and Food",117,"Special Committee on Aging","Republican",0,0.0886393296576622,0.167,0.466,0.4853,0.149333810247697,0.416703925601359,0.433962264150943,"prof"
"Agriculture and Food",117,NA,"Democratic",1,0.10649966874656,5.5991,6.265,8.8937,0.269734750310727,0.301814257772982,0.428450991916292,"prof"
"Agriculture and Food",117,NA,"Republican",0,0.0691098089034596,2.5145,5.8186,6.0786,0.174476293567032,0.403741404553245,0.421782301879723,"prof"
"Agriculture and Food",118,"Committee on Agriculture","Democratic",1,0.151592429514563,6.3491,15.2803,17.3178,0.163018137375729,0.392333723605291,0.44464813901898,"prof"
"Agriculture and Food",118,"Committee on Agriculture","Republican",0,0.149528655576145,2.7127,11.6861,10.7538,0.107849685519588,0.464608032569198,0.427542281911214,"dom"
"Agriculture and Food",118,"Committee on Agriculture, Nutrition, and Forestry","Democratic",1,0.188739573243702,1.995,7.6422,7.9466,0.113456704466611,0.43461595332067,0.451927342212718,"prof"
"Agriculture and Food",118,"Committee on Agriculture, Nutrition, and Forestry","Republican",3,0.265715830135041,0.9593,5.6269,5.3164,0.0805958362038546,0.472745450573824,0.446658713222321,"dom"
"Agriculture and Food",118,"Committee on Appropriations","Democratic",1,0.0780079098884398,4.8869,13.7753,9.9745,0.170651646313996,0.481036571951377,0.348311781734627,"dom"
"Agriculture and Food",118,"Committee on Appropriations","Independent",0,0.132151244531622,0.1638,0.3371,0.1799,0.240599294947121,0.495152761457109,0.26424794359577,"dom"
"Agriculture and Food",118,"Committee on Appropriations","Republican",0,0.0738493889834566,7.4209,16.4469,12.6537,0.203192639951809,0.45033473433457,0.346472625713621,"dom"
"Agriculture and Food",118,"Committee on Armed Services","Democratic",0,0.0781155177156006,8.1946,17.0845,14.2901,0.20709541764807,0.431762583019116,0.361141999332814,"dom"
"Agriculture and Food",118,"Committee on Armed Services","Independent",0,0.115277834896322,0.1684,0.2931,0.2883,0.224593224859963,0.390904241130968,0.384502534009069,"dom"
