bioguide_id,congress,chamber,stateCode,district,gender,committees
Z000014,98,House of Representatives,CA,12.0,,
Z000014,99,House of Representatives,CA,12.0,,
P000614,116,House of Representatives,NH,1.0,M,Committee on Transportation and Infrastructure|Committee on Veterans' Affairs
P000614,117,House of Representatives,NH,1.0,M,Committee on Transportation and Infrastructure|Committee on Veterans' Affairs
P000614,118,House of Representatives,NH,1.0,M,Committee on Small Business|Committee on Transportation and Infrastructure|Committee on Veterans' Affairs
P000614,119,House of Representatives,NH,1.0,M,Committee on Transportation and Infrastructure|Committee on Veterans' Affairs
Z000008,102,House of Representatives,NJ,12.0,,
Z000008,103,House of Representatives,NJ,12.0,,
Z000008,104,House of Representatives,NJ,12.0,,
P000618,116,House of Representatives,CA,45.0,F,Committee on Financial Services
P000618,117,House of Representatives,CA,45.0,F,Committee on Natural Resources|Committee on Oversight and Accountability
P000618,118,House of Representatives,CA,47.0,F,Committee on Natural Resources|Committee on Oversight and Accountability|Joint Economic Committee
P000616,116,House of Representatives,MN,3.0,M,Committee on Ethics|Committee on Financial Services|Committee on Foreign Affairs
P000616,117,House of Representatives,MN,3.0,M,Committee on Ethics|Committee on Foreign Affairs|Committee on Small Business|Select Committee on the Modernization of Congress
P000616,118,House of Representatives,MN,3.0,M,Committee on Foreign Affairs|Committee on Small Business
P000619,117,House of Representatives,AK,,,
P000619,118,House of Representatives,AK,,F,Committee on Natural Resources|Committee on Transportation and Infrastructure
P000620,118,House of Representatives,CO,7.0,F,Committee on Financial Services
P000620,119,House of Representatives,CO,7.0,F,Committee on Financial Services
Q000007,95,House of Representatives,IN,4.0,,
Q000007,96,House of Representatives,IN,4.0,,
Q000007,97,Senate,IN,,,
Q000007,98,Senate,IN,,,
Q000007,99,Senate,IN,,,
Q000007,100,Senate,IN,,,
Q000007,101,Senate,IN,,,
Q000013,88,House of Representatives,TN,1.0,,
Q000013,89,House of Representatives,TN,1.0,,
Q000013,90,House of Representatives,TN,1.0,,
Q000013,91,House of Representatives,TN,1.0,,
Q000013,92,House of Representatives,TN,1.0,,
Q000013,93,House of Representatives,TN,1.0,,
Q000013,94,House of Representatives,TN,1.0,,
Q000013,95,House of Representatives,TN,1.0,,
Q000013,96,House of Representatives,TN,1.0,,
Q000013,97,House of Representatives,TN,1.0,,
Q000013,98,House of Representatives,TN,1.0,,
Q000013,99,House of Representatives,TN,1.0,,
Q000013,100,House of Representatives,TN,1.0,,
Q000013,101,House of Representatives,TN,1.0,,
Q000013,102,House of Representatives,TN,1.0,,
Q000013,103,House of Representatives,TN,1.0,,
Q000013,104,House of Representatives,TN,1.0,,
Q000023,111,House of Representatives,IL,5.0,,
Q000023,112,House of Representatives,IL,5.0,M,Committee on Oversight and Accountability|Committee on the Judiciary
Q000023,113,House of Representatives,IL,5.0,M,Committee on Appropriations
Q000023,114,House of Representatives,IL,5.0,M,Committee on Appropriations|Permanent Select Committee on Intelligence
Q000023,115,House of Representatives,IL,5.0,M,Committee on Appropriations|Permanent Select Committee on Intelligence
Q000023,116,House of Representatives,IL,5.0,M,Committee on Appropriations|Permanent Select Committee on Intelligence
Q000023,117,House of Representatives,IL,5.0,M,Committee on Appropriations|Committee on Oversight and Accountability|Permanent Select Committee on Intelligence
Q000023,118,House of Representatives,IL,5.0,M,Committee on Appropriations
Q000023,119,House of Representatives,IL,5.0,M,Committee on Appropriations|Permanent Select Committee on Intelligence
Q000024,112,House of Representatives,AZ,3.0,M,"Committee on Homeland Security|Committee on Science, Space, and Technology|Committee on the Judiciary"
Q000016,103,House of Representatives,NY,30.0,,
Q000016,104,House of Representatives,NY,30.0,,
Q000016,105,House of Representatives,NY,30.0,,
Q000016,106,House of Representatives,NY,30.0,,
Q000016,107,House of Representatives,NY,30.0,,
Q000016,108,House of Representatives,NY,27.0,,
R000011,95,House of Representatives,WV,4.0,,
R000011,96,House of Representatives,WV,4.0,,
R000011,97,House of Representatives,WV,4.0,,
R000011,98,House of Representatives,WV,4.0,,
R000011,99,House of Representatives,WV,4.0,,
R000011,100,House of Representatives,WV,4.0,,
R000011,101,House of Representatives,WV,4.0,,
R000011,102,House of Representatives,WV,4.0,,
R000011,103,House of Representatives,WV,3.0,,
R000011,104,House of Representatives,WV,3.0,,
R000011,105,House of Representatives,WV,3.0,,
R000011,106,House of Representatives,WV,3.0,,
R000011,107,House of Representatives,WV,3.0,,
R000011,108,House of Representatives,WV,3.0,,
R000011,109,House of Representatives,WV,3.0,,
R000011,110,House of Representatives,WV,3.0,,
R000011,111,House of Representatives,WV,3.0,,
R000011,112,House of Representatives,WV,3.0,M,Committee on Transportation and Infrastructure
R000011,113,House of Representatives,WV,3.0,M,Committee on Transportation and Infrastructure
R000072,100,House of Representatives,SC,1.0,,
R000072,101,House of Representatives,SC,1.0,,
R000072,102,House of Representatives,SC,1.0,,
R000072,103,House of Representatives,SC,1.0,,
R000033,102,House of Representatives,MN,3.0,,
R000033,103,House of Representatives,MN,3.0,,
R000033,104,House of Representatives,MN,3.0,,
R000033,105,House of Representatives,MN,3.0,,
R000033,106,House of Representatives,MN,3.0,,
R000033,107,House of Representatives,MN,3.0,,
R000033,108,House of Representatives,MN,3.0,,
R000033,109,House of Representatives,MN,3.0,,
R000033,110,House of Representatives,MN,3.0,,
R000053,92,House of Representatives,NY,18.0,,
R000053,93,House of Representatives,NY,19.0,,
R000053,94,House of Representatives,NY,19.0,,
R000053,95,House of Representatives,NY,19.0,,
R000053,96,House of Representatives,NY,19.0,,
R000053,97,House of Representatives,NY,19.0,,
R000053,98,House of Representatives,NY,16.0,,
R000053,99,House of Representatives,NY,16.0,,
R000053,100,House of Representatives,NY,16.0,,
R000053,101,House of Representatives,NY,16.0,,
R000053,102,House of Representatives,NY,16.0,,
R000053,103,House of Representatives,NY,15.0,,
R000053,104,House of Representatives,NY,15.0,,
R000053,105,House of Representatives,NY,15.0,,
R000053,106,House of Representatives,NY,15.0,,
R000053,107,House of Representatives,NY,15.0,,
R000053,108,House of Representatives,NY,15.0,,
R000053,109,House of Representatives,NY,15.0,,
R000053,110,House of Representatives,NY,15.0,,
R000053,111,House of Representatives,NY,15.0,,
R000053,112,House of Representatives,NY,15.0,M,Committee on Ways and Means
R000053,113,House of Representatives,NY,13.0,M,Committee on Ways and Means|Joint Committee on Taxation
R000053,114,House of Representatives,NY,13.0,M,Committee on Ways and Means|Joint Committee on Taxation
R000080,98,House of Representatives,GA,3.0,,
R000080,99,House of Representatives,GA,3.0,,
R000080,100,House of Representatives,GA,3.0,,
R000080,101,House of Representatives,GA,3.0,,
R000080,102,House of Representatives,GA,3.0,,
R000103,117,House of Representatives,MT,,M,Committee on Natural Resources|Committee on Veterans' Affairs
R000103,118,House of Representatives,MT,2.0,M,Committee on Natural Resources|Committee on Veterans' Affairs
R000122,102,House of Representatives,RI,2.0,,
R000122,103,House of Representatives,RI,2.0,,
R000122,104,House of Representatives,RI,2.0,,
R000122,105,Senate,RI,,,
R000122,106,Senate,RI,,,
R000122,107,Senate,RI,,,
R000122,108,Senate,RI,,,
R000122,109,Senate,RI,,,
R000122,110,Senate,RI,,,
R000122,111,Senate,RI,,,
R000122,112,Senate,RI,,M,"Committee on Appropriations|Committee on Armed Services|Committee on Banking, Housing, and Urban Affairs"
R000122,113,Senate,RI,,M,"Committee on Appropriations|Committee on Armed Services|Committee on Banking, Housing, and Urban Affairs"
R000122,114,Senate,RI,,M,"Committee on Appropriations|Committee on Armed Services|Committee on Banking, Housing, and Urban Affairs|Select Committee on Intelligence"
R000122,115,Senate,RI,,M,"Committee on Appropriations|Committee on Armed Services|Committee on Banking, Housing, and Urban Affairs|Select Committee on Intelligence"
R000122,116,Senate,RI,,M,"Committee on Appropriations|Committee on Armed Services|Committee on Banking, Housing, and Urban Affairs|Select Committee on Intelligence"
R000122,117,Senate,RI,,M,"Committee on Appropriations|Committee on Armed Services|Committee on Banking, Housing, and Urban Affairs|Select Committee on Intelligence"
R000122,118,Senate,RI,,M,"Committee on Appropriations|Committee on Armed Services|Committee on Banking, Housing, and Urban Affairs|Select Committee on Intelligence"
R000122,119,Senate,RI,,M,"Committee on Appropriations|Committee on Armed Services|Committee on Banking, Housing, and Urban Affairs|Select Committee on Intelligence"
R000141,93,House of Representatives,OH,16.0,,
R000141,94,House of Representatives,OH,16.0,,
R000141,95,House of Representatives,OH,16.0,,
R000141,96,House of Representatives,OH,16.0,,
R000141,97,House of Representatives,OH,16.0,,
R000141,98,House of Representatives,OH,16.0,,
R000141,99,House of Representatives,OH,16.0,,
R000141,100,House of Representatives,OH,16.0,,
R000141,101,House of Representatives,OH,16.0,,
R000141,102,House of Representatives,OH,16.0,,
R000141,103,House of Representatives,OH,16.0,,
R000141,104,House of Representatives,OH,16.0,,
R000141,105,House of Representatives,OH,16.0,,
R000141,106,House of Representatives,OH,16.0,,
R000141,107,House of Representatives,OH,16.0,,
R000141,108,House of Representatives,OH,16.0,,
R000141,109,House of Representatives,OH,16.0,,
R000141,110,House of Representatives,OH,16.0,,
W000686,93,House of Representatives,GU,,,
W000686,94,House of Representatives,GU,,,
W000686,95,House of Representatives,GU,,,
W000686,96,House of Representatives,GU,,,
W000686,97,House of Representatives,GU,,,
W000686,98,House of Representatives,GU,,,
W000788,117,House of Representatives,GA,5.0,F,Committee on Financial Services|Committee on Transportation and Infrastructure|Select Committee on the Modernization of Congress
W000788,118,House of Representatives,GA,5.0,F,Committee on Financial Services
W000788,119,House of Representatives,GA,5.0,F,Committee on Financial Services
R000165,84,House of Representatives,WI,5.0,,
R000165,85,House of Representatives,WI,5.0,,
R000165,86,House of Representatives,WI,5.0,,
R000165,87,House of Representatives,WI,5.0,,
R000165,88,House of Representatives,WI,5.0,,
R000165,89,House of Representatives,WI,5.0,,
R000165,90,House of Representatives,WI,5.0,,
R000165,91,House of Representatives,WI,5.0,,
R000165,92,House of Representatives,WI,5.0,,
R000165,93,House of Representatives,WI,5.0,,
R000165,94,House of Representatives,WI,5.0,,
R000165,95,House of Representatives,WI,5.0,,
R000165,96,House of Representatives,WI,5.0,,
R000165,97,House of Representatives,WI,5.0,,
W000779,97,House of Representatives,OR,3.0,,
W000779,98,House of Representatives,OR,3.0,,
W000779,99,House of Representatives,OR,3.0,,
W000779,100,House of Representatives,OR,3.0,,
W000779,101,House of Representatives,OR,3.0,,
W000779,102,House of Representatives,OR,3.0,,
W000779,103,House of Representatives,OR,3.0,,
W000779,104,House of Representatives,OR,3.0,,
W000779,104,Senate,OR,,,
W000779,105,Senate,OR,,,
W000779,106,Senate,OR,,,
W000779,107,Senate,OR,,,
W000779,108,Senate,OR,,,
W000779,109,Senate,OR,,,
W000779,110,Senate,OR,,,
W000779,111,Senate,OR,,,
W000779,112,Senate,OR,,M,Committee on Energy and Natural Resources|Committee on Finance|Committee on the Budget|Select Committee on Intelligence|Special Committee on Aging
W000779,113,Senate,OR,,M,Committee on Energy and Natural Resources|Committee on Finance|Committee on the Budget|Joint Committee on Taxation|Select Committee on Intelligence
W000779,114,Senate,OR,,M,Committee on Energy and Natural Resources|Committee on Finance|Committee on the Budget|Joint Committee on Taxation|Select Committee on Intelligence
W000779,115,Senate,OR,,M,Committee on Energy and Natural Resources|Committee on Finance|Committee on the Budget|Joint Committee on Taxation|Select Committee on Intelligence
W000779,116,Senate,OR,,M,Committee on Energy and Natural Resources|Committee on Finance|Committee on the Budget|Joint Committee on Taxation|Select Committee on Intelligence
W000779,117,Senate,OR,,M,Committee on Energy and Natural Resources|Committee on Finance|Committee on the Budget|Joint Committee on Taxation|Select Committee on Intelligence
W000779,118,Senate,OR,,M,Committee on Energy and Natural Resources|Committee on Finance|Committee on the Budget|Joint Committee on Taxation|Select Committee on Intelligence
W000779,119,Senate,OR,,M,Committee on Energy and Natural Resources|Committee on Finance|Committee on the Budget|Joint Committee on Taxation|Select Committee on Intelligence
R000189,100,House of Representatives,AZ,1.0,,
R000189,101,House of Representatives,AZ,1.0,,
R000189,102,House of Representatives,AZ,1.0,,
R000178,103,House of Representatives,IL,2.0,,
R000178,104,House of Representatives,IL,2.0,,
R000170,105,House of Representatives,TX,16.0,,
R000170,106,House of Representatives,TX,16.0,,
R000170,107,House of Representatives,TX,16.0,,
R000170,108,House of Representatives,TX,16.0,,
R000170,109,House of Representatives,TX,16.0,,
R000170,110,House of Representatives,TX,16.0,,
R000170,111,House of Representatives,TX,16.0,,
R000170,112,House of Representatives,TX,16.0,M,Committee on Armed Services|Committee on Veterans' Affairs
R000229,98,House of Representatives,NM,3.0,,
R000229,99,House of Representatives,NM,3.0,,
R000229,100,House of Representatives,NM,3.0,,
R000229,101,House of Representatives,NM,3.0,,
R000229,102,House of Representatives,NM,3.0,,
R000229,103,House of Representatives,NM,3.0,,
R000229,104,House of Representatives,NM,3.0,,
R000229,105,House of Representatives,NM,3.0,,
R000243,98,House of Representatives,PA,21.0,,
R000243,99,House of Representatives,PA,21.0,,
R000243,100,House of Representatives,PA,21.0,,
R000243,101,House of Representatives,PA,21.0,,
R000243,102,House of Representatives,PA,21.0,,
R000243,103,House of Representatives,PA,21.0,,
R000232,94,House of Representatives,NY,14.0,,
R000232,95,House of Representatives,NY,14.0,,
R000232,96,House of Representatives,NY,14.0,,
R000232,97,House of Representatives,NY,14.0,,
R000574,108,House of Representatives,AZ,1.0,,
R000574,109,House of Representatives,AZ,1.0,,
R000574,110,House of Representatives,AZ,1.0,,
R000262,93,House of Representatives,NJ,12.0,,
R000262,94,House of Representatives,NJ,12.0,,
R000262,95,House of Representatives,NJ,12.0,,
R000262,96,House of Representatives,NJ,12.0,,
R000262,97,House of Representatives,NJ,12.0,,
R000262,98,House of Representatives,NJ,7.0,,
R000262,99,House of Representatives,NJ,7.0,,
R000262,100,House of Representatives,NJ,7.0,,
R000262,101,House of Representatives,NJ,7.0,,
R000262,102,House of Representatives,NJ,7.0,,
R000252,102,House of Representatives,CA,1.0,,
R000252,104,House of Representatives,CA,1.0,,
R000252,105,House of Representatives,CA,1.0,,
R000281,104,House of Representatives,MI,13.0,,
R000281,105,House of Representatives,MI,13.0,,
R000281,106,House of Representatives,MI,13.0,,
R000281,107,House of Representatives,MI,13.0,,
R000277,96,House of Representatives,PA,15.0,,
R000277,97,House of Representatives,PA,15.0,,
R000277,98,House of Representatives,PA,15.0,,
R000277,99,House of Representatives,PA,15.0,,
R000277,100,House of Representatives,PA,15.0,,
R000277,101,House of Representatives,PA,15.0,,
R000277,102,House of Representatives,PA,15.0,,
Y000064,112,House of Representatives,IN,9.0,M,Committee on Armed Services|Committee on the Budget
Y000064,113,House of Representatives,IN,9.0,M,Committee on Ways and Means
Y000064,114,House of Representatives,IN,9.0,M,Committee on Ways and Means
Y000064,115,Senate,IN,,M,"Committee on Commerce, Science, and Transportation|Committee on Foreign Relations|Committee on Health, Education, Labor, and Pensions|Committee on Small Business and Entrepreneurship"
Y000064,116,Senate,IN,,M,"Committee on Commerce, Science, and Transportation|Committee on Finance|Committee on Foreign Relations|Committee on Small Business and Entrepreneurship"
Y000064,117,Senate,IN,,M,"Committee on Commerce, Science, and Transportation|Committee on Finance|Committee on Foreign Relations|Committee on Small Business and Entrepreneurship"
Y000064,118,Senate,IN,,M,"Committee on Commerce, Science, and Transportation|Committee on Finance|Committee on Foreign Relations|Committee on Small Business and Entrepreneurship"
Y000064,119,Senate,IN,,M,"Committee on Commerce, Science, and Transportation|Committee on Finance|Committee on Small Business and Entrepreneurship|Select Committee on Intelligence"
R000295,101,Senate,VA,,,
R000295,102,Senate,VA,,,
R000295,103,Senate,VA,,,
R000295,104,Senate,VA,,,
R000295,105,Senate,VA,,,
R000295,106,Senate,VA,,,
Y000065,113,House of Representatives,FL,3.0,M,Committee on Agriculture|Committee on Foreign Affairs
Y000065,114,House of Representatives,FL,3.0,M,Committee on Agriculture|Committee on Foreign Affairs
Y000065,115,House of Representatives,FL,3.0,M,Committee on Agriculture|Committee on Foreign Affairs
Y000065,116,House of Representatives,FL,3.0,M,Committee on Agriculture|Committee on Foreign Affairs
R000462,105,House of Representatives,NJ,9.0,,
R000462,106,House of Representatives,NJ,9.0,,
R000462,107,House of Representatives,NJ,9.0,,
R000462,108,House of Representatives,NJ,9.0,,
R000462,109,House of Representatives,NJ,9.0,,
R000462,110,House of Representatives,NJ,9.0,,
R000462,111,House of Representatives,NJ,9.0,,
R000462,112,House of Representatives,NJ,9.0,M,Committee on Appropriations
R000458,86,House of Representatives,IL,8.0,,
R000458,87,House of Representatives,IL,8.0,,
R000458,88,House of Representatives,IL,8.0,,
R000458,89,House of Representatives,IL,8.0,,
R000458,90,House of Representatives,IL,8.0,,
R000458,91,House of Representatives,IL,8.0,,
R000458,92,House of Representatives,IL,8.0,,
R000458,93,House of Representatives,IL,8.0,,
R000458,94,House of Representatives,IL,8.0,,
R000458,95,House of Representatives,IL,8.0,,
R000458,96,House of Representatives,IL,8.0,,
R000458,97,House of Representatives,IL,8.0,,
R000458,98,House of Representatives,IL,8.0,,
R000458,99,House of Representatives,IL,8.0,,
R000458,100,House of Representatives,IL,8.0,,
R000458,101,House of Representatives,IL,8.0,,
R000458,102,House of Representatives,IL,8.0,,
R000458,103,House of Representatives,IL,5.0,,
R000459,96,House of Representatives,WI,8.0,,
R000459,97,House of Representatives,WI,8.0,,
R000459,98,House of Representatives,WI,8.0,,
R000459,99,House of Representatives,WI,8.0,,
R000459,100,House of Representatives,WI,8.0,,
R000459,101,House of Representatives,WI,8.0,,
R000459,102,House of Representatives,WI,8.0,,
R000459,103,House of Representatives,WI,8.0,,
R000459,104,House of Representatives,WI,8.0,,
R000567,105,House of Representatives,NM,3.0,,
R000497,97,Senate,NH,,,
R000497,98,Senate,NH,,,
R000497,99,Senate,NH,,,
R000497,100,Senate,NH,,,
R000497,101,Senate,NH,,,
R000497,102,Senate,NH,,,
R000512,90,House of Representatives,MI,11.0,,
R000512,91,House of Representatives,MI,11.0,,
R000512,92,House of Representatives,MI,11.0,,
R000512,93,House of Representatives,MI,11.0,,
R000512,94,House of Representatives,MI,11.0,,
R000512,95,House of Representatives,MI,11.0,,
R000571,107,House of Representatives,MT,,,
R000571,108,House of Representatives,MT,,,
R000571,109,House of Representatives,MT,,,
R000571,110,House of Representatives,MT,,,
R000571,111,House of Representatives,MT,,,
R000571,112,House of Representatives,MT,,M,Committee on Appropriations
R000570,106,House of Representatives,WI,1.0,,
R000570,107,House of Representatives,WI,1.0,,
R000570,108,House of Representatives,WI,1.0,,
R000570,109,House of Representatives,WI,1.0,,
R000570,110,House of Representatives,WI,1.0,,
R000570,111,House of Representatives,WI,1.0,,
R000570,112,House of Representatives,WI,1.0,M,Committee on Ways and Means|Committee on the Budget
R000570,113,House of Representatives,WI,1.0,M,Committee on Ways and Means|Committee on the Budget
R000570,114,House of Representatives,WI,1.0,M,Joint Committee on Taxation
R000570,115,House of Representatives,WI,1.0,,
R000573,107,House of Representatives,AR,4.0,,
R000573,108,House of Representatives,AR,4.0,,
R000573,109,House of Representatives,AR,4.0,,
R000573,110,House of Representatives,AR,4.0,,
R000573,111,House of Representatives,AR,4.0,,
R000573,112,House of Representatives,AR,4.0,M,Committee on Energy and Commerce
R000583,111,House of Representatives,FL,16.0,,
R000583,112,House of Representatives,FL,16.0,M,Committee on Agriculture|Committee on Armed Services|Permanent Select Committee on Intelligence
R000583,113,House of Representatives,FL,17.0,M,Committee on Appropriations|Permanent Select Committee on Intelligence
R000583,114,House of Representatives,FL,17.0,M,Committee on Appropriations|Permanent Select Committee on Intelligence
R000583,115,House of Representatives,FL,17.0,,
R000580,110,House of Representatives,IL,6.0,,
R000580,111,House of Representatives,IL,6.0,,
R000580,112,House of Representatives,IL,6.0,M,Committee on Ways and Means
R000580,113,House of Representatives,IL,6.0,M,Committee on Ways and Means|Select Committee on the Events Surrounding the 2012 Terrorist Attack in Benghazi
R000580,114,House of Representatives,IL,6.0,M,Committee on Ways and Means|Select Committee on the Events Surrounding the 2012 Terrorist Attack in Benghazi
R000580,115,House of Representatives,IL,6.0,,
R000587,112,House of Representatives,WI,8.0,M,Committee on Agriculture|Committee on Transportation and Infrastructure|Committee on the Budget
R000587,113,House of Representatives,WI,8.0,M,Committee on Agriculture|Committee on Transportation and Infrastructure|Committee on the Budget
R000587,114,House of Representatives,WI,8.0,M,Committee on Foreign Affairs|Committee on Transportation and Infrastructure
R000589,112,House of Representatives,VA,2.0,M,"Committee on Armed Services|Committee on Homeland Security|Committee on Science, Space, and Technology"
R000589,113,House of Representatives,VA,2.0,M,Committee on Armed Services|Committee on the Budget
R000589,114,House of Representatives,VA,2.0,M,Committee on Appropriations
R000585,111,House of Representatives,NY,29.0,,
R000585,112,House of Representatives,NY,29.0,M,Committee on Ways and Means
R000585,113,House of Representatives,NY,23.0,M,Committee on Ways and Means
R000585,114,House of Representatives,NY,23.0,M,Committee on Ways and Means
R000585,115,House of Representatives,NY,23.0,M,Committee on Ways and Means
R000585,116,House of Representatives,NY,23.0,M,Committee on Ways and Means
R000585,117,House of Representatives,NY,23.0,,
S000058,94,House of Representatives,NV,98.0,,
S000058,95,House of Representatives,NV,98.0,,
S000058,96,House of Representatives,NV,98.0,,
S000058,97,House of Representatives,NV,98.0,,
R000596,113,House of Representatives,FL,19.0,,
R000595,112,Senate,FL,,M,"Committee on Commerce, Science, and Transportation|Committee on Foreign Relations|Committee on Small Business and Entrepreneurship|Select Committee on Intelligence"
R000595,113,Senate,FL,,M,"Committee on Commerce, Science, and Transportation|Committee on Foreign Relations|Committee on Small Business and Entrepreneurship|Select Committee on Intelligence"
R000595,114,Senate,FL,,M,"Committee on Commerce, Science, and Transportation|Committee on Foreign Relations|Committee on Small Business and Entrepreneurship|Select Committee on Intelligence"
R000595,115,Senate,FL,,M,Commission on Security and Cooperation in Europe|Committee on Appropriations|Committee on Foreign Relations|Committee on Small Business and Entrepreneurship|Select Committee on Intelligence|Special Committee on Aging
R000595,116,Senate,FL,,M,Commission on Security and Cooperation in Europe|Committee on Appropriations|Committee on Foreign Relations|Committee on Small Business and Entrepreneurship|Select Committee on Intelligence|Special Committee on Aging
R000595,117,Senate,FL,,M,Committee on Appropriations|Committee on Foreign Relations|Committee on Small Business and Entrepreneurship|Select Committee on Intelligence|Special Committee on Aging
R000595,118,Senate,FL,,M,Committee on Appropriations|Committee on Foreign Relations|Committee on Small Business and Entrepreneurship|Select Committee on Intelligence|Special Committee on Aging
R000595,119,Senate,FL,,,
R000592,112,House of Representatives,IN,4.0,M,Committee on Education and the Workforce|Committee on House Administration|Committee on the Budget
R000592,113,House of Representatives,IN,4.0,M,Committee on Education and the Workforce|Committee on House Administration|Committee on the Budget
R000592,114,House of Representatives,IN,4.0,M,Committee on Education and the Workforce|Committee on Transportation and Infrastructure|Committee on the Budget
R000592,115,House of Representatives,IN,4.0,,
R000600,114,House of Representatives,AS,,F,Committee on Natural Resources|Committee on Small Business|Committee on Veterans' Affairs
R000600,115,House of Representatives,AS,,F,Committee on Natural Resources|Committee on Small Business|Committee on Veterans' Affairs
R000600,116,House of Representatives,AS,,F,Committee on Natural Resources|Committee on Small Business|Committee on Veterans' Affairs
R000600,117,House of Representatives,AS,,F,Committee on Natural Resources|Committee on Veterans' Affairs
R000600,118,House of Representatives,AS,,F,Committee on Foreign Affairs|Committee on Natural Resources|Committee on Veterans' Affairs
R000600,119,House of Representatives,AS,,F,Committee on Foreign Affairs|Committee on Natural Resources|Committee on Veterans' Affairs
R000604,114,House of Representatives,OK,5.0,M,Committee on Armed Services|Committee on Education and the Workforce|Committee on Oversight and Accountability
R000604,115,House of Representatives,OK,5.0,,
R000607,115,House of Representatives,FL,19.0,M,Committee on Education and the Workforce|Committee on Foreign Affairs
R000607,116,House of Representatives,FL,19.0,M,"Committee on Foreign Affairs|Committee on Science, Space, and Technology"
R000611,116,House of Representatives,VA,5.0,M,Committee on Financial Services
R000609,115,House of Representatives,FL,4.0,M,Committee on Appropriations|Committee on the Judiciary
R000609,116,House of Representatives,FL,4.0,M,Committee on Appropriations
R000609,117,House of Representatives,FL,4.0,M,Committee on Appropriations|Committee on Ethics
R000609,118,House of Representatives,FL,5.0,M,Committee on Appropriations|Committee on Ethics
R000609,119,House of Representatives,FL,5.0,M,Committee on Appropriations|Committee on Ethics
R000615,116,Senate,UT,,M,"Committee on Foreign Relations|Committee on Health, Education, Labor, and Pensions|Committee on Homeland Security and Governmental Affairs|Committee on Small Business and Entrepreneurship"
R000615,117,Senate,UT,,M,"Committee on Foreign Relations|Committee on Health, Education, Labor, and Pensions|Committee on Homeland Security and Governmental Affairs|Committee on the Budget"
R000615,118,Senate,UT,,M,"Committee on Foreign Relations|Committee on Health, Education, Labor, and Pensions|Committee on Homeland Security and Governmental Affairs|Committee on the Budget"
S000051,104,House of Representatives,SC,1.0,,
S000051,105,House of Representatives,SC,1.0,,
S000051,106,House of Representatives,SC,1.0,,
S000051,113,House of Representatives,SC,1.0,M,Committee on Homeland Security|Committee on Transportation and Infrastructure
S000051,114,House of Representatives,SC,1.0,M,Committee on Transportation and Infrastructure|Committee on the Budget
S000051,115,House of Representatives,SC,1.0,,
S000030,105,House of Representatives,CA,46.0,,
S000030,106,House of Representatives,CA,46.0,,
S000030,107,House of Representatives,CA,46.0,,
S000030,108,House of Representatives,CA,47.0,,
S000030,109,House of Representatives,CA,47.0,,
S000030,110,House of Representatives,CA,47.0,,
S000030,111,House of Representatives,CA,47.0,,
S000030,112,House of Representatives,CA,47.0,F,Committee on Armed Services|Committee on Homeland Security
S000030,113,House of Representatives,CA,46.0,F,Committee on Armed Services|Committee on Homeland Security|Joint Economic Committee
S000030,114,House of Representatives,CA,46.0,F,Committee on Armed Services|Committee on Homeland Security|Joint Economic Committee
S000055,99,Senate,NC,,,
S000055,100,Senate,NC,,,
S000055,101,Senate,NC,,,
S000055,102,Senate,NC,,,
S000081,97,House of Representatives,IL,2.0,,
S000081,98,House of Representatives,IL,2.0,,
S000081,99,House of Representatives,IL,2.0,,
S000081,100,House of Representatives,IL,2.0,,
S000081,101,House of Representatives,IL,2.0,,
S000081,102,House of Representatives,IL,2.0,,
S000064,92,House of Representatives,MD,4.0,,
S000064,93,House of Representatives,MD,3.0,,
S000064,94,House of Representatives,MD,3.0,,
S000064,95,Senate,MD,,,
S000064,96,Senate,MD,,,
S000064,97,Senate,MD,,,
S000064,98,Senate,MD,,,
S000064,99,Senate,MD,,,
S000064,100,Senate,MD,,,
S000064,101,Senate,MD,,,
S000064,102,Senate,MD,,,
S000064,103,Senate,MD,,,
S000064,104,Senate,MD,,,
S000064,105,Senate,MD,,,
S000064,106,Senate,MD,,,
S000064,107,Senate,MD,,,
S000064,108,Senate,MD,,,
S000064,109,Senate,MD,,,
S000106,104,House of Representatives,FL,1.0,,
S000106,105,House of Representatives,FL,1.0,,
S000106,106,House of Representatives,FL,1.0,,
S000106,107,House of Representatives,FL,1.0,,
S000132,95,Senate,NM,,,
S000132,96,Senate,NM,,,
S000132,97,Senate,NM,,,
S000119,103,House of Representatives,CA,49.0,,
S000109,98,House of Representatives,CO,6.0,,
S000109,99,House of Representatives,CO,6.0,,
S000109,100,House of Representatives,CO,6.0,,
S000109,101,House of Representatives,CO,6.0,,
S000109,102,House of Representatives,CO,6.0,,
S000109,103,House of Representatives,CO,6.0,,
S000109,104,House of Representatives,CO,6.0,,
S000109,105,House of Representatives,CO,6.0,,
S000142,93,House of Representatives,CO,1.0,,
S000142,94,House of Representatives,CO,1.0,,
S000142,95,House of Representatives,CO,1.0,,
S000142,96,House of Representatives,CO,1.0,,
S000142,97,House of Representatives,CO,1.0,,
S000142,98,House of Representatives,CO,1.0,,
S000142,99,House of Representatives,CO,1.0,,
S000142,100,House of Representatives,CO,1.0,,
S000142,101,House of Representatives,CO,1.0,,
S000142,102,House of Representatives,CO,1.0,,
