"GEO_ID","NAME","B05012_001E","B05012_001M","B05012_002E","B05012_002M","B05012_003E","B05012_003M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Native","Margin of Error!!Total:!!Native","Estimate!!Total:!!Foreign-Born","Margin of Error!!Total:!!Foreign-Born",
"5001600US3409","Congressional District 9 (116th Congress), New Jersey","752451","1099","464355","3875","288096","3857",
"5001600US3410","Congressional District 10 (116th Congress), New Jersey","751853","3154","528445","4809","223408","3985",
"5001600US3411","Congressional District 11 (116th Congress), New Jersey","735094","1201","598500","2984","136594","2893",
"5001600US3412","Congressional District 12 (116th Congress), New Jersey","748655","790","537622","3616","211033","3509",
"5001600US3501","Congressional District 1 (116th Congress), New Mexico","695715","2240","624575","3746","71140","2883",
"5001600US3502","Congressional District 2 (116th Congress), New Mexico","700115","1590","617940","2988","82175","2473",
"5001600US3503","Congressional District 3 (116th Congress), New Mexico","696624","2042","652775","2582","43849","1939",
"5001600US3601","Congressional District 1 (116th Congress), New York","716532","1262","625370","3068","91162","2814",
"5001600US3602","Congressional District 2 (116th Congress), New York","711836","2332","585938","3479","125898","2843",
"5001600US3603","Congressional District 3 (116th Congress), New York","727151","2667","562478","3324","164673","3063",
"5001600US3604","Congressional District 4 (116th Congress), New York","723357","2806","558444","3557","164913","3096",
"5001600US3605","Congressional District 5 (116th Congress), New York","771094","5640","441628","5652","329466","4995",
"5001600US3606","Congressional District 6 (116th Congress), New York","729469","4925","356637","4139","372832","4615",
"5001600US3607","Congressional District 7 (116th Congress), New York","730822","6104","476014","5361","254808","4371",
"5001600US3608","Congressional District 8 (116th Congress), New York","772576","6071","519183","5383","253393","3667",
"5001600US3609","Congressional District 9 (116th Congress), New York","726825","5401","442799","5408","284026","3871",
"5001600US3610","Congressional District 10 (116th Congress), New York","731480","5498","502867","5335","228613","3983",
"5001600US3611","Congressional District 11 (116th Congress), New York","730637","3302","507560","4055","223077","3606",
"5001600US3612","Congressional District 12 (116th Congress), New York","721821","5803","530471","5758","191350","4466",
"5001600US3613","Congressional District 13 (116th Congress), New York","767710","6371","492575","6110","275135","5373",
"5001600US3614","Congressional District 14 (116th Congress), New York","694613","6120","377904","5637","316709","4422",
"5001600US3615","Congressional District 15 (116th Congress), New York","744473","5246","475141","5635","269332","4432",
"5001600US3616","Congressional District 16 (116th Congress), New York","744267","4236","517897","5064","226370","4429",
"5001600US3617","Congressional District 17 (116th Congress), New York","739314","793","569563","3392","169751","3193",
"5001600US3618","Congressional District 18 (116th Congress), New York","722792","823","637141","2470","85651","2436",
"5001600US3619","Congressional District 19 (116th Congress), New York","698759","879","653070","1728","45689","1439",
"5001600US3620","Congressional District 20 (116th Congress), New York","725988","961","657028","2054","68960","1783",
"5001600US3621","Congressional District 21 (116th Congress), New York","703073","627","680519","999","22554","942",
"5001600US3622","Congressional District 22 (116th Congress), New York","696141","613","659408","1382","36733","1272",
"5001600US3623","Congressional District 23 (116th Congress), New York","695215","417","666517","1199","28698","1119",
"5001600US3624","Congressional District 24 (116th Congress), New York","704757","184","661450","1474","43307","1484",
"5001600US3625","Congressional District 25 (116th Congress), New York","716736","164","652698","2013","64038","2001",
"5001600US3626","Congressional District 26 (116th Congress), New York","709541","657","650564","2275","58977","2030",
"5001600US3627","Congressional District 27 (116th Congress), New York","715340","712","691809","1302","23531","1020",
"5001600US3701","Congressional District 1 (116th Congress), North Carolina","755156","2619","698491","3095","56665","2183",
