"member_id","gender","congress","thomas_id_list","thomas_num_list","official_name_list"
"T000476","M","117","[JCSE,SSAS,SSBK,SSJU,SSVA]","[00]","[""Commission on Security and Cooperation in Europe"",""Committee on Armed Services"",""Committee on Banking, Housing, and Urban Affairs"",""Committee on Veterans' Affairs"",""Committee on the Judiciary""]"
"T000476","M","118","[JCSE,SSBK,SSFI,SSJU,SSVA]","[00]","[""Commission on Security and Cooperation in Europe"",""Committee on Banking, Housing, and Urban Affairs"",""Committee on Finance"",""Committee on Veterans' Affairs"",""Committee on the Judiciary""]"
"T000476","M","119","[JCSE,SSBK,SSFI,SSJU,SSVA]","[00]","[""Commission on Security and Cooperation in Europe"",""Committee on Banking, Housing, and Urban Affairs"",""Committee on Finance"",""Committee on Veterans' Affairs"",""Committee on the Judiciary""]"
"T000478","F","117","[HSFA,HSSM]","[00]","[""Committee on Foreign Affairs"",""Committee on Small Business""]"
"T000478","F","118","[HSSY,HSWM]","[00]","[""Committee on Science, Space, and Technology"",""Committee on Ways and Means""]"
"T000478","F","119","[HLIG,HSSY,HSWM]","[00]","[""Committee on Science, Space, and Technology"",""Committee on Ways and Means"",""Permanent Select Committee on Intelligence""]"
"T000479","M","116","[HSED,HSHM]","[00]","[""Committee on Education and the Workforce"",""Committee on Homeland Security""]"
"T000479","M","117","[HSBA]","[00]","[""Committee on Financial Services""]"
"T000480","M","116","[HSBU,HSED,HSMH]","[00]","[""Committee on Education and the Workforce"",""Committee on the Budget"",""Select Committee on the Modernization of Congress""]"
"T000480","M","117","[HSBA,HSMH]","[00]","[""Committee on Financial Services"",""Select Committee on the Modernization of Congress""]"
"T000480","M","118","[HSBA,HSGO]","[00]","[""Committee on Financial Services"",""Committee on Oversight and Accountability""]"
"T000480","M","119","[HSBA,HSGO]","[00]","[""Committee on Financial Services"",""Committee on Oversight and Accountability""]"
"T000481","F","116","[HSBA,HSGO]","[00]","[""Committee on Financial Services"",""Committee on Oversight and Accountability""]"
"T000481","F","117","[HSBA,HSGO,HSII]","[00]","[""Committee on Financial Services"",""Committee on Natural Resources"",""Committee on Oversight and Accountability""]"
"T000481","F","118","[HSBA,HSGO]","[00]","[""Committee on Financial Services"",""Committee on Oversight and Accountability""]"
"T000481","F","119","[HSBA,HSGO]","[00]","[""Committee on Financial Services"",""Committee on Oversight and Accountability""]"
"T000482","F","116","[HSAS,HSED]","[00]","[""Committee on Armed Services"",""Committee on Education and the Workforce""]"
"T000482","F","117","[HSIF,HSII]","[00]","[""Committee on Energy and Commerce"",""Committee on Natural Resources""]"
"T000482","F","118","[HSIF]","[00]","[""Committee on Energy and Commerce""]"
"T000482","F","119","[HSIF]","[00]","[""Committee on Energy and Commerce""]"
"T000483","M","116","[HSED,HSFA]","[00]","[""Committee on Education and the Workforce"",""Committee on Foreign Affairs""]"
"T000483","M","117","[HSAP,HSVR,JSEC]","[00]","[""Committee on Appropriations"",""Committee on Veterans' Affairs"",""Joint Economic Committee""]"
"T000483","M","118","[HSAP,HSBU,JSEC]","[00]","[""Committee on Appropriations"",""Committee on the Budget"",""Joint Economic Committee""]"
"T000484","F","116","[HSAS,HSHM]","[00]","[""Committee on Armed Services"",""Committee on Homeland Security""]"
"T000486","M","117","[HSBA,HSHM]","[00]","[""Committee on Financial Services"",""Committee on Homeland Security""]"
"T000486","M","118","[HSBA,HSZS]","[00]","[""Committee on Financial Services"",""Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party""]"
"T000486","M","119","[HSBA,HSZS]","[00]","[""Committee on Financial Services"",""Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party""]"
"T000487","F","118","[HSAG,HSAS,HSVC]","[00]","[""Committee on Agriculture"",""Committee on Armed Services"",""Select Subcommittee on the Coronavirus Pandemic""]"
"T000487","F","119","[HSAG,HSAS,HSZS]","[00]","[""Committee on Agriculture"",""Committee on Armed Services"",""Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party""]"
"T000488","M","118","[HSHM,HSSM]","[00]","[""Committee on Homeland Security"",""Committee on Small Business""]"
"T000488","M","119","[HSAG,HSHM]","[00]","[""Committee on Agriculture"",""Committee on Homeland Security""]"
"T000490","M","119","[HSAG,HSPW]","[00]","[""Committee on Agriculture"",""Committee on Transportation and Infrastructure""]"
"T000491","M","119","[HSAS,HSSM]","[00]","[""Committee on Armed Services"",""Committee on Small Business""]"
"U000031","M","112","[HSIF]","[00]","[""Committee on Energy and Commerce""]"
"U000031","M","113","[HSIF]","[00]","[""Committee on Energy and Commerce""]"
"U000031","M","114","[HSIF]","[00]","[""Committee on Energy and Commerce""]"
"U000031","M","115","[HSIF]","[00]","[""Committee on Energy and Commerce""]"
"U000031","M","116","[HSIF]","[00]","[""Committee on Energy and Commerce""]"
"U000031","M","117","[HSIF]","[00]","[""Committee on Energy and Commerce""]"
"U000038","M","112","[SLIN,SPAG,SSAS,SSEG]","[00]","[""Committee on Armed Services"",""Committee on Energy and Natural Resources"",""Select Committee on Intelligence"",""Special Committee on Aging""]"
"U000038","M","113","[SLIN,SSAS,SSEG]","[00]","[""Committee on Armed Services"",""Committee on Energy and Natural Resources"",""Select Committee on Intelligence""]"
"U000039","M","112","[JCSE,JSPR,SCNC,SLIA,SSCM,SSEV,SSFR,SSRA]","[00]","[""Commission on Security and Cooperation in Europe"",""Committee on Commerce, Science, and Transportation"",""Committee on Environment and Public Works"",""Committee on Foreign Relations"",""Committee on Indian Affairs"",""Committee on Rules and Administration"",""Joint Committee on Printing"",""United States Senate Caucus on International Narcotics Control""]"
"U000039","M","113","[JCSE,JSPR,SCNC,SLIA,SSAP,SSEV,SSFR,SSRA]","[00]","[""Commission on Security and Cooperation in Europe"",""Committee on Appropriations"",""Committee on Environment and Public Works"",""Committee on Foreign Relations"",""Committee on Indian Affairs"",""Committee on Rules and Administration"",""Joint Committee on Printing"",""United States Senate Caucus on International Narcotics Control""]"
"U000039","M","114","[JCSE,JSPR,SLIA,SSAP,SSCM,SSFR,SSRA]","[00]","[""Commission on Security and Cooperation in Europe"",""Committee on Appropriations"",""Committee on Commerce, Science, and Transportation"",""Committee on Foreign Relations"",""Committee on Indian Affairs"",""Committee on Rules and Administration"",""Joint Committee on Printing""]"
"U000039","M","115","[JCSE,JSPR,SLIA,SSAP,SSCM,SSFR,SSRA]","[00]","[""Commission on Security and Cooperation in Europe"",""Committee on Appropriations"",""Committee on Commerce, Science, and Transportation"",""Committee on Foreign Relations"",""Committee on Indian Affairs"",""Committee on Rules and Administration"",""Joint Committee on Printing""]"
"U000039","M","116","[JCSE,JSPR,SLIA,SSAP,SSCM,SSFR,SSRA]","[00]","[""Commission on Security and Cooperation in Europe"",""Committee on Appropriations"",""Committee on Commerce, Science, and Transportation"",""Committee on Foreign Relations"",""Committee on Indian Affairs"",""Committee on Rules and Administration"",""Joint Committee on Printing""]"
"U000040","F","116","[HSED,HSHM,HSVR]","[00]","[""Committee on Education and the Workforce"",""Committee on Homeland Security"",""Committee on Veterans' Affairs""]"
"U000040","F","117","[HSAP,HSVR]","[00]","[""Committee on Appropriations"",""Committee on Veterans' Affairs""]"
"U000040","F","118","[HSAP]","[00]","[""Committee on Appropriations""]"
"U000040","F","119","[HSAP]","[00]","[""Committee on Appropriations""]"
"V000081","F","112","[HSBA,HSSM]","[00]","[""Committee on Financial Services"",""Committee on Small Business""]"
"V000081","F","113","[HSBA,HSSM]","[00]","[""Committee on Financial Services"",""Committee on Small Business""]"
"V000081","F","114","[HSBA,HSSM]","[00]","[""Committee on Financial Services"",""Committee on Small Business""]"
"V000081","F","115","[HSBA,HSII,HSSM]","[00]","[""Committee on Financial Services"",""Committee on Natural Resources"",""Committee on Small Business""]"
"V000081","F","116","[HSBA,HSII,HSSM]","[00]","[""Committee on Financial Services"",""Committee on Natural Resources"",""Committee on Small Business""]"
"V000081","F","117","[HSBA,HSII,HSSM,HSVC]","[00]","[""Committee on Financial Services"",""Committee on Natural Resources"",""Committee on Small Business"",""Select Subcommittee on the Coronavirus Pandemic""]"
"V000081","F","118","[HSBA,HSII,HSSM]","[00]","[""Committee on Financial Services"",""Committee on Natural Resources"",""Committee on Small Business""]"
"V000081","F","119","[HSBA,HSII,HSSM]","[00]","[""Committee on Financial Services"",""Committee on Natural Resources"",""Committee on Small Business""]"
"V000108","M","112","[HSAP]","[00]","[""Committee on Appropriations""]"
"V000108","M","113","[HSAP]","[00]","[""Committee on Appropriations""]"
"V000108","M","114","[HSAP]","[00]","[""Committee on Appropriations""]"
"V000108","M","115","[HSAP]","[00]","[""Committee on Appropriations""]"
"V000108","M","116","[HSAP]","[00]","[""Committee on Appropriations""]"
"V000127","M","112","[SSAS,SSBK,SSEV,SSSB]","[00]","[""Committee on Armed Services"",""Committee on Banking, Housing, and Urban Affairs"",""Committee on Environment and Public Works"",""Committee on Small Business and Entrepreneurship""]"
"V000127","M","113","[SSAS,SSBK,SSEV,SSSB]","[00]","[""Committee on Armed Services"",""Committee on Banking, Housing, and Urban Affairs"",""Committee on Environment and Public Works"",""Committee on Small Business and Entrepreneurship""]"
"V000127","M","114","[SSBK,SSEV,SSJU,SSSB]","[00]","[""Committee on Banking, Housing, and Urban Affairs"",""Committee on Environment and Public Works"",""Committee on Small Business and Entrepreneurship"",""Committee on the Judiciary""]"
"V000128","M","112","[HSBU]","[00]","[""Committee on the Budget""]"
"V000128","M","113","[HSBU]","[00]","[""Committee on the Budget""]"
"V000128","M","114","[HSBU]","[00]","[""Committee on the Budget""]"
"V000128","M","115","[SSAP,SSBK,SSBU,SSEV]","[00]","[""Committee on Appropriations"",""Committee on Banking, Housing, and Urban Affairs"",""Committee on Environment and Public Works"",""Committee on the Budget""]"
"V000128","M","116","[SSAP,SSBK,SSBU,SSEV]","[00]","[""Committee on Appropriations"",""Committee on Banking, Housing, and Urban Affairs"",""Committee on Environment and Public Works"",""Committee on the Budget""]"
"V000128","M","117","[SSAP,SSBK,SSBU,SSFR]","[00]","[""Committee on Appropriations"",""Committee on Banking, Housing, and Urban Affairs"",""Committee on Foreign Relations"",""Committee on the Budget""]"
"V000128","M","118","[SSAP,SSBK,SSBU,SSFR]","[00]","[""Committee on Appropriations"",""Committee on Banking, Housing, and Urban Affairs"",""Committee on Foreign Relations"",""Committee on the Budget""]"
"V000128","M","119","[SSAP,SSBK,SSBU,SSFR]","[00]","[""Committee on Appropriations"",""Committee on Banking, Housing, and Urban Affairs"",""Committee on Foreign Relations"",""Committee on the Budget""]"
"V000129","M","113","[HSAP]","[00]","[""Committee on Appropriations""]"
"V000129","M","114","[HSAP]","[00]","[""Committee on Appropriations""]"
"V000129","M","117","[HSAP]","[00]","[""Committee on Appropriations""]"
"V000129","M","118","[HSAP,HSBU]","[00]","[""Committee on Appropriations"",""Committee on the Budget""]"
"V000129","M","119","[HSAP,JSLC]","[00]","[""Committee on Appropriations"",""Joint Committee on the Library""]"
"V000130","M","113","[HSAG,HSFA,HSHA,JSPR]","[00]","[""Committee on Agriculture"",""Committee on Foreign Affairs"",""Committee on House Administration"",""Joint Committee on Printing""]"
"V000130","M","114","[HSBA,HSHA,JSPR]","[00]","[""Committee on Financial Services"",""Committee on House Administration"",""Joint Committee on Printing""]"
"V000130","M","115","[HSBA,JSPR]","[00]","[""Committee on Financial Services"",""Joint Committee on Printing""]"
"V000130","M","116","[HSBA,HSFA]","[00]","[""Committee on Financial Services"",""Committee on Foreign Affairs""]"
"V000130","M","117","[HSBA,HSFA]","[00]","[""Committee on Financial Services"",""Committee on Foreign Affairs""]"
"V000130","M","118","[HSBA]","[00]","[""Committee on Financial Services""]"
"V000130","M","119","[HSBA]","[00]","[""Committee on Financial Services""]"
"V000131","M","113","[HSAS,HSSY]","[00]","[""Committee on Armed Services"",""Committee on Science, Space, and Technology""]"
"V000131","M","114","[HSAS,HSSY]","[00]","[""Committee on Armed Services"",""Committee on Science, Space, and Technology""]"
"V000131","M","115","[HSAS,HSSY]","[00]","[""Committee on Armed Services"",""Committee on Science, Space, and Technology""]"
"V000131","M","116","[HSIF,HSSM]","[00]","[""Committee on Energy and Commerce"",""Committee on Small Business""]"
"V000131","M","117","[HSAS,HSIF]","[00]","[""Committee on Armed Services"",""Committee on Energy and Commerce""]"
"V000131","M","118","[HSAS,HSIF]","[00]","[""Committee on Armed Services"",""Committee on Energy and Commerce""]"
"V000131","M","119","[HSIF]","[00]","[""Committee on Energy and Commerce""]"
"V000132","M","113","[HSAG,HSHM]","[00]","[""Committee on Agriculture"",""Committee on Homeland Security""]"
"V000132","M","114","[HSAG,HSHM]","[00]","[""Committee on Agriculture"",""Committee on Homeland Security""]"
"V000132","M","115","[HSAG,HSHM]","[00]","[""Committee on Agriculture"",""Committee on Homeland Security""]"
"V000132","M","116","[HSAG,HSAS]","[00]","[""Committee on Agriculture"",""Committee on Armed Services""]"
"V000133","M","116","[HSAG,HSII]","[00]","[""Committee on Agriculture"",""Committee on Natural Resources""]"
"V000133","M","117","[HSHM,HSPW]","[00]","[""Committee on Homeland Security"",""Committee on Transportation and Infrastructure""]"
"V000133","M","118","[HSJU,HSPW]","[00]","[""Committee on Transportation and Infrastructure"",""Committee on the Judiciary""]"
"V000133","M","119","[HSJU,HSPW]","[00]","[""Committee on Transportation and Infrastructure"",""Committee on the Judiciary""]"
"V000134","F","117","[HSMH,HSPW,HSSM]","[00]","[""Committee on Small Business"",""Committee on Transportation and Infrastructure"",""Select Committee on the Modernization of Congress""]"
"V000134","F","118","[HSSM,HSWM]","[00]","[""Committee on Small Business"",""Committee on Ways and Means""]"
"V000134","F","119","[HSSM,HSWM]","[00]","[""Committee on Small Business"",""Committee on Ways and Means""]"
"V000135","M","118","[HSAG,HSPW,HSVR]","[00]","[""Committee on Agriculture"",""Committee on Transportation and Infrastructure"",""Committee on Veterans' Affairs""]"
"V000135","M","119","[HSAG,HSAS,HSVR]","[00]","[""Committee on Agriculture"",""Committee on Armed Services"",""Committee on Veterans' Affairs""]"
"V000136","M","118","[HSAG,HSAS]","[00]","[""Committee on Agriculture"",""Committee on Armed Services""]"
"V000136","M","119","[HSAG,HSAS]","[00]","[""Committee on Agriculture"",""Committee on Armed Services""]"
"V000137","M","118","[JSEC,SPAG,SSBK,SSCM]","[00]","[""Committee on Banking, Housing, and Urban Affairs"",""Committee on Commerce, Science, and Transportation"",""Joint Economic Committee"",""Special Committee on Aging""]"
"V000138","M","119","[HSAG,HSAS]","[00]","[""Committee on Agriculture"",""Committee on Armed Services""]"
"W000187","F","112","[HSBA,HSJU]","[00]","[""Committee on Financial Services"",""Committee on the Judiciary""]"
"W000187","F","113","[HSBA]","[00]","[""Committee on Financial Services""]"
"W000187","F","114","[HSBA]","[00]","[""Committee on Financial Services""]"
"W000187","F","115","[HSBA]","[00]","[""Committee on Financial Services""]"
"W000187","F","116","[HSBA]","[00]","[""Committee on Financial Services""]"
"W000187","F","117","[HSBA,HSVC]","[00]","[""Committee on Financial Services"",""Select Subcommittee on the Coronavirus Pandemic""]"
"W000187","F","118","[HSBA]","[00]","[""Committee on Financial Services""]"
"W000187","F","119","[HSBA]","[00]","[""Committee on Financial Services""]"
"W000207","M","112","[HSBA,HSJU]","[00]","[""Committee on Financial Services"",""Committee on the Judiciary""]"
"W000215","M","112","[HSIF]","[00]","[""Committee on Energy and Commerce""]"
"W000215","M","113","[HSIF]","[00]","[""Committee on Energy and Commerce""]"
"W000413","M","112","[HSIF]","[00]","[""Committee on Energy and Commerce""]"
"W000413","M","113","[HSIF]","[00]","[""Committee on Energy and Commerce""]"
"W000437","M","112","[JCSE,SSAS,SSBK,SSCM,SSVA]","[00]","[""Commission on Security and Cooperation in Europe"",""Committee on Armed Services"",""Committee on Banking, Housing, and Urban Affairs"",""Committee on Commerce, Science, and Transportation"",""Committee on Veterans' Affairs""]"
"W000437","M","113","[JCSE,JSEC,SSAS,SSBU,SSCM,SSEV]","[00]","[""Commission on Security and Cooperation in Europe"",""Committee on Armed Services"",""Committee on Commerce, Science, and Transportation"",""Committee on Environment and Public Works"",""Committee on the Budget"",""Joint Economic Committee""]"
"W000437","M","114","[JCSE,SSAS,SSBU,SSCM,SSEV,SSRA]","[00]","[""Commission on Security and Cooperation in Europe"",""Committee on Armed Services"",""Committee on Commerce, Science, and Transportation"",""Committee on Environment and Public Works"",""Committee on Rules and Administration"",""Committee on the Budget""]"
"W000437","M","115","[JCSE,JSPR,SSAS,SSCM,SSEV,SSRA]","[00]","[""Commission on Security and Cooperation in Europe"",""Committee on Armed Services"",""Committee on Commerce, Science, and Transportation"",""Committee on Environment and Public Works"",""Committee on Rules and Administration"",""Joint Committee on Printing""]"
"W000437","M","116","[JCSE,JSPR,SSAS,SSCM,SSEV,SSRA]","[00]","[""Commission on Security and Cooperation in Europe"",""Committee on Armed Services"",""Committee on Commerce, Science, and Transportation"",""Committee on Environment and Public Works"",""Committee on Rules and Administration"",""Joint Committee on Printing""]"
"W000437","M","117","[JCSE,JSPR,SSAS,SSCM,SSEV,SSRA]","[00]","[""Commission on Security and Cooperation in Europe"",""Committee on Armed Services"",""Committee on Commerce, Science, and Transportation"",""Committee on Environment and Public Works"",""Committee on Rules and Administration"",""Joint Committee on Printing""]"
"W000437","M","118","[JCSE,SLIN,SSAS,SSCM,SSEV,SSRA]","[00]","[""Commission on Security and Cooperation in Europe"",""Committee on Armed Services"",""Committee on Commerce, Science, and Transportation"",""Committee on Environment and Public Works"",""Committee on Rules and Administration"",""Select Committee on Intelligence""]"
"W000437","M","119","[JCSE,SLIN,SSAS,SSCM,SSEV,SSRA]","[00]","[""Commission on Security and Cooperation in Europe"",""Committee on Armed Services"",""Committee on Commerce, Science, and Transportation"",""Committee on Environment and Public Works"",""Committee on Rules and Administration"",""Select Committee on Intelligence""]"
"W000672","M","112","[HSAP]","[00]","[""Committee on Appropriations""]"
"W000672","M","113","[HSAP]","[00]","[""Committee on Appropriations""]"
"W000738","F","112","[HSED,HSSY]","[00]","[""Committee on Education and the Workforce"",""Committee on Science, Space, and Technology""]"
"W000779","M","112","[SLIN,SPAG,SSBU,SSEG,SSFI]","[00]","[""Committee on Energy and Natural Resources"",""Committee on Finance"",""Committee on the Budget"",""Select Committee on Intelligence"",""Special Committee on Aging""]"
"W000779","M","113","[JSTX,SLIN,SSBU,SSEG,SSFI]","[00]","[""Committee on Energy and Natural Resources"",""Committee on Finance"",""Committee on the Budget"",""Joint Committee on Taxation"",""Select Committee on Intelligence""]"
"W000779","M","114","[JSTX,SLIN,SSBU,SSEG,SSFI]","[00]","[""Committee on Energy and Natural Resources"",""Committee on Finance"",""Committee on the Budget"",""Joint Committee on Taxation"",""Select Committee on Intelligence""]"
"W000779","M","115","[JSTX,SLIN,SSBU,SSEG,SSFI]","[00]","[""Committee on Energy and Natural Resources"",""Committee on Finance"",""Committee on the Budget"",""Joint Committee on Taxation"",""Select Committee on Intelligence""]"
"W000779","M","116","[JSTX,SLIN,SSBU,SSEG,SSFI]","[00]","[""Committee on Energy and Natural Resources"",""Committee on Finance"",""Committee on the Budget"",""Joint Committee on Taxation"",""Select Committee on Intelligence""]"
"W000779","M","117","[JSTX,SLIN,SSBU,SSEG,SSFI]","[00]","[""Committee on Energy and Natural Resources"",""Committee on Finance"",""Committee on the Budget"",""Joint Committee on Taxation"",""Select Committee on Intelligence""]"
"W000779","M","118","[JSTX,SLIN,SSBU,SSEG,SSFI]","[00]","[""Committee on Energy and Natural Resources"",""Committee on Finance"",""Committee on the Budget"",""Joint Committee on Taxation"",""Select Committee on Intelligence""]"
"W000779","M","119","[JSTX,SLIN,SSBU,SSEG,SSFI]","[00]","[""Committee on Energy and Natural Resources"",""Committee on Finance"",""Committee on the Budget"",""Joint Committee on Taxation"",""Select Committee on Intelligence""]"
"W000788","F","117","[HSBA,HSMH,HSPW]","[00]","[""Committee on Financial Services"",""Committee on Transportation and Infrastructure"",""Select Committee on the Modernization of Congress""]"
"W000788","F","118","[HSBA]","[00]","[""Committee on Financial Services""]"
"W000788","F","119","[HSBA]","[00]","[""Committee on Financial Services""]"
"W000790","M","117","[JSEC,SPAG,SSAF,SSBK,SSCM]","[00]","[""Committee on Agriculture, Nutrition, and Forestry"",""Committee on Banking, Housing, and Urban Affairs"",""Committee on Commerce, Science, and Transportation"",""Joint Economic Committee"",""Special Committee on Aging""]"
"W000790","M","118","[SPAG,SSAF,SSBK,SSCM]","[00]","[""Committee on Agriculture, Nutrition, and Forestry"",""Committee on Banking, Housing, and Urban Affairs"",""Committee on Commerce, Science, and Transportation"",""Special Committee on Aging""]"
"W000790","M","119","[SPAG,SSAF,SSBK,SSFI]","[00]","[""Committee on Agriculture, Nutrition, and Forestry"",""Committee on Banking, Housing, and Urban Affairs"",""Committee on Finance"",""Special Committee on Aging""]"
"W000791","M","112","[HSIF]","[00]","[""Committee on Energy and Commerce""]"
"W000791","M","113","[HSIF]","[00]","[""Committee on Energy and Commerce""]"
"W000791","M","114","[HSIF]","[00]","[""Committee on Energy and Commerce""]"
"W000791","M","115","[HSIF]","[00]","[""Committee on Energy and Commerce""]"
"W000791","M","116","[HSIF]","[00]","[""Committee on Energy and Commerce""]"
"W000795","M","112","[HSAS,HSED,HSFA]","[00]","[""Committee on Armed Services"",""Committee on Education and the Workforce"",""Committee on Foreign Affairs""]"
"W000795","M","113","[HSAS,HSED,HSFA]","[00]","[""Committee on Armed Services"",""Committee on Education and the Workforce"",""Committee on Foreign Affairs""]"
"W000795","M","114","[HSAS,HSED,HSFA]","[00]","[""Committee on Armed Services"",""Committee on Education and the Workforce"",""Committee on Foreign Affairs""]"
"W000795","M","115","[HSAS,HSED,HSFA]","[00]","[""Committee on Armed Services"",""Committee on Education and the Workforce"",""Committee on Foreign Affairs""]"
"W000795","M","116","[HSAS,HSFA]","[00]","[""Committee on Armed Services"",""Committee on Foreign Affairs""]"
"W000795","M","117","[HSAS,HSED,HSFA]","[00]","[""Committee on Armed Services"",""Committee on Education and the Workforce"",""Committee on Foreign Affairs""]"
"W000795","M","118","[HSAS,HSED,HSFA]","[00]","[""Committee on Armed Services"",""Committee on Education and the Workforce"",""Committee on Foreign Affairs""]"
"W000795","M","119","[HSAS,HSED,HSFA]","[00]","[""Committee on Armed Services"",""Committee on Education and the Workforce"",""Committee on Foreign Affairs""]"
"W000796","M","112","[HLIG,HSBA]","[00]","[""Committee on Financial Services"",""Permanent Select Committee on Intelligence""]"
"W000796","M","113","[HLIG,HLZI,HSBA]","[00]","[""Committee on Financial Services"",""Permanent Select Committee on Intelligence"",""Select Committee on the Events Surrounding the 2012 Terrorist Attack in Benghazi""]"
"W000796","M","114","[HLIG,HLZI,HSBA]","[00]","[""Committee on Financial Services"",""Permanent Select Committee on Intelligence"",""Select Committee on the Events Surrounding the 2012 Terrorist Attack in Benghazi""]"
"W000797","F","112","[HSBU]","[00]","[""Committee on the Budget""]"
"W000797","F","113","[HSAP]","[00]","[""Committee on Appropriations""]"
"W000797","F","114","[HSAP]","[00]","[""Committee on Appropriations""]"
"W000797","F","115","[HSAP,HSBU]","[00]","[""Committee on Appropriations"",""Committee on the Budget""]"
"W000797","F","116","[HSAP,HSGO]","[00]","[""Committee on Appropriations"",""Committee on Oversight and Accountability""]"
"W000797","F","117","[HSAP,HSGO]","[00]","[""Committee on Appropriations"",""Committee on Oversight and Accountability""]"
"W000797","F","118","[HSAP,HSFD]","[00]","[""Committee on Appropriations"",""Select Subcommittee on the Weaponization of the Federal Government""]"
"W000797","F","119","[HSAP]","[00]","[""Committee on Appropriations""]"
"W000798","M","112","[HSED,HSGO,HSHM]","[00]","[""Committee on Education and the Workforce"",""Committee on Homeland Security"",""Committee on Oversight and Accountability""]"
"W000798","M","113","[HSED,HSGO]","[00]","[""Committee on Education and the Workforce"",""Committee on Oversight and Accountability""]"
"W000798","M","114","[HSED,HSGO]","[00]","[""Committee on Education and the Workforce"",""Committee on Oversight and Accountability""]"
"W000798","M","115","[HSED,HSIF]","[00]","[""Committee on Education and the Workforce"",""Committee on Energy and Commerce""]"
"W000798","M","116","[HSED,HSIF]","[00]","[""Committee on Education and the Workforce"",""Committee on Energy and Commerce""]"
"W000798","M","117","[HSED,HSIF]","[00]","[""Committee on Education and the Workforce"",""Committee on Energy and Commerce""]"
"W000798","M","118","[HSED,HSIF]","[00]","[""Committee on Education and the Workforce"",""Committee on Energy and Commerce""]"
"W000798","M","119","[HSED,HSII]","[00]","[""Committee on Education and the Workforce"",""Committee on Natural Resources""]"
"W000799","M","112","[HSAG,HSPW,HSVR]","[00]","[""Committee on Agriculture"",""Committee on Transportation and Infrastructure"",""Committee on Veterans' Affairs""]"
"W000799","M","113","[HSAG,HSPW,HSVR]","[00]","[""Committee on Agriculture"",""Committee on Transportation and Infrastructure"",""Committee on Veterans' Affairs""]"
"W000799","M","114","[HSAG,HSAS,HSVR]","[00]","[""Committee on Agriculture"",""Committee on Armed Services"",""Committee on Veterans' Affairs""]"
"W000800","M","112","[HSAG,HSGO]","[00]","[""Committee on Agriculture"",""Committee on Oversight and Accountability""]"
"W000800","M","113","[HSGO,HSIF]","[00]","[""Committee on Energy and Commerce"",""Committee on Oversight and Accountability""]"
"W000800","M","114","[HSGO,HSIF]","[00]","[""Committee on Energy and Commerce"",""Committee on Oversight and Accountability""]"
"W000800","M","115","[HSGO,HSIF]","[00]","[""Committee on Energy and Commerce"",""Committee on Oversight and Accountability""]"
"W000800","M","116","[HLIG,HSGO,HSIF]","[00]","[""Committee on Energy and Commerce"",""Committee on Oversight and Accountability"",""Permanent Select Committee on Intelligence""]"
"W000800","M","117","[HLIG,HSGO,HSIF]","[00]","[""Committee on Energy and Commerce"",""Committee on Oversight and Accountability"",""Permanent Select Committee on Intelligence""]"
"W000800","M","118","[JSEC,SSAF,SSCM,SSJU,SSRA]","[00]","[""Committee on Agriculture, Nutrition, and Forestry"",""Committee on Commerce, Science, and Transportation"",""Committee on Rules and Administration"",""Committee on the Judiciary"",""Joint Economic Committee""]"
"W000800","M","119","[SSAF,SSFI,SSJU,SSRA]","[00]","[""Committee on Agriculture, Nutrition, and Forestry"",""Committee on Finance"",""Committee on Rules and Administration"",""Committee on the Judiciary""]"
"W000802","M","112","[JCSE,SCNC,SPAG,SSBU,SSEV,SSHR,SSJU]","[00]","[""Commission on Security and Cooperation in Europe"",""Committee on Environment and Public Works"",""Committee on Health, Education, Labor, and Pensions"",""Committee on the Budget"",""Committee on the Judiciary"",""Special Committee on Aging"",""United States Senate Caucus on International Narcotics Control""]"
"W000802","M","113","[JCSE,SCNC,SPAG,SSBU,SSEV,SSHR,SSJU]","[00]","[""Commission on Security and Cooperation in Europe"",""Committee on Environment and Public Works"",""Committee on Health, Education, Labor, and Pensions"",""Committee on the Budget"",""Committee on the Judiciary"",""Special Committee on Aging"",""United States Senate Caucus on International Narcotics Control""]"
"W000802","M","114","[JCSE,SCNC,SPAG,SSBU,SSEV,SSHR,SSJU]","[00]","[""Commission on Security and Cooperation in Europe"",""Committee on Environment and Public Works"",""Committee on Health, Education, Labor, and Pensions"",""Committee on the Budget"",""Committee on the Judiciary"",""Special Committee on Aging"",""United States Senate Caucus on International Narcotics Control""]"
"W000802","M","115","[JCSE,SCNC,SSBU,SSEV,SSFI,SSJU]","[00]","[""Commission on Security and Cooperation in Europe"",""Committee on Environment and Public Works"",""Committee on Finance"",""Committee on the Budget"",""Committee on the Judiciary"",""United States Senate Caucus on International Narcotics Control""]"
"W000802","M","116","[JCSE,SCNC,SSBU,SSEV,SSFI,SSJU]","[00]","[""Commission on Security and Cooperation in Europe"",""Committee on Environment and Public Works"",""Committee on Finance"",""Committee on the Budget"",""Committee on the Judiciary"",""United States Senate Caucus on International Narcotics Control""]"
