"full_name","congress","importance_intl","importance_dom","importance_prof","pred","intl_percentage","dom_percentage","prof_percentage","decision","party","chamber","committee_el","gender","age","seniority","ideology","district","state_code","bioguide_id"
"Rep. McGovern, James P. [D-MA-2]","117",28.5317,46.6463,49.926,0.34505785856599,0.228063850876071,0.372860180329965,0.399075968793963,"prof","Democratic","house of representatives","Committee on Rules","Male",65,24,0.0930439963292674,"2","MA","M000312"
"Rep. McGovern, James P. [D-MA-2]","118",22.2456,50.7108,48.9949,0.390787385653478,0.182413350870345,0.41582726261894,0.401756926518389,"dom","Democratic","house of representatives","Committee on Rules","Male",65,26,0.0954849498297928,"2","MA","M000312"
"Rep. McHenry, Patrick T. [R-NC-10]","115",15.5246,41.0645,34.6643,0.343757591879959,0.170127195957608,0.450007616196307,0.379870667124004,"dom","Republican","house of representatives","Committee on Financial Services","Male",49,12,0.594543166353387,"10","NC","M001156"
"Rep. McHenry, Patrick T. [R-NC-10]","117",25.5875,52.4707,52.2041,0.282963047068975,0.196430888186203,0.402808645031824,0.400762002147977,"dom","Republican","house of representatives","Committee on Financial Services","Male",49,16,0.432896234299043,"10","NC","M001156"
"Rep. McHenry, Patrick T. [R-NC-10]","118",32.2856,41.7549,52.612,0.277508248159508,0.254913618379653,0.32967925775208,0.415402386518767,"prof","Republican","house of representatives","Committee on Financial Services","Male",49,18,0.500529495631327,"10","NC","M001156"
"Rep. McKinley, David B. [R-WV-1]","115",29.3035,46.8005,59.8771,0.368181355594103,0.215497176441692,0.344169659121244,0.44033463523186,"prof","Republican","house of representatives","Committee on Energy and Commerce","Male",77,6,0.768326965910473,"1","WV","M001180"
"Rep. McKinley, David B. [R-WV-1]","116",26.5946,42.6597,54.466,0.36244055512074,0.214957100884655,0.344807044911716,0.440234237656653,"prof","Republican","house of representatives","Committee on Energy and Commerce","Male",77,8,0.693542752712794,"1","WV","M001180"
"Rep. McKinley, David B. [R-WV-1]","117",24.0601,52.0041,45.8047,0.253680045199367,0.197426086556948,0.426721665658753,0.375852247784299,"dom","Republican","house of representatives","Committee on Energy and Commerce","Male",77,10,0.796134077842997,"1","WV","M001180"
"Rep. McMorris Rodgers, Cathy [R-WA-5]","115",16.7853,39.7707,34.9612,0.391328059233204,0.183410422246188,0.43456839496622,0.382015719363577,"dom","Republican","house of representatives","Committee on Energy and Commerce","Female",55,12,0.703112200132713,"5","WA","M001159"
"Rep. McMorris Rodgers, Cathy [R-WA-5]","117",27.8011,44.174,50.3063,0.335971504948575,0.227353650967073,0.361249021722864,0.411398145096593,"prof","Republican","house of representatives","Committee on Energy and Commerce","Female",55,16,0.591996945198576,"5","WA","M001159"
"Rep. McMorris Rodgers, Cathy [R-WA-5]","118",29.2686,45.5331,50.5653,0.356000102023824,0.233464282723056,0.363199897899359,0.403339807683871,"prof","Republican","house of representatives","Committee on Energy and Commerce","Female",55,18,0.580314501631392,"5","WA","M001159"
"Rep. McNerney, Jerry [D-CA-11]","115",16.6316,39.6114,35.0026,0.387704533521816,0.182271300566379,0.434114660961967,0.383605271002473,"dom","Democratic","house of representatives","Committee on Energy and Commerce","Male",73,10,0.216062391781136,"9","CA","M001166"
"Rep. McNerney, Jerry [D-CA-11]","116",18.8152,44.7182,39.851,0.408934346580165,0.181992465021352,0.432542595843671,0.385463971871992,"dom","Democratic","house of representatives","Committee on Energy and Commerce","Male",73,12,0.231219114121048,"9","CA","M001166"
"Rep. McSally, Martha [R-AZ-2]","115",21.3236,40.3784,34.3053,0.499745285012741,0.222103712838802,0.420575913939967,0.357319331634853,"dom","Republican","senate",NA,"Female",58,2,NA,"2","AZ","M001197"
"Rep. McSally, Martha [R-AZ-2]","116",20.7859,51.5069,45.8833,0.497150222503259,0.175888756130666,0.435847597320616,0.388261107970796,"dom","Republican","senate","Committee on Indian Affairs","Female",58,4,NA,"99","AZ","M001197"
"Rep. Meeks, Gregory W. [D-NY-5]","117",60.2155,38.9556,78.3144,0.170540524303657,0.339268057007153,0.219484862228958,0.441241446532553,"prof","Democratic","house of representatives","Committee on Foreign Affairs","Male",71,24,0.139827450176672,"5","NY","M001137"
"Rep. Meeks, Gregory W. [D-NY-5]","118",50.6088,34.154,66.4456,0.150297553910056,0.334694584776425,0.225872947954783,0.439429160585124,"prof","Democratic","house of representatives","Committee on Foreign Affairs","Male",71,26,0.255707078458898,"5","NY","M001137"
"Rep. Meng, Grace [D-NY-6]","115",22.2773,36.6214,37.8572,0.36818589647522,0.230242052172475,0.378492289883831,0.391264624416057,"prof","Democratic","house of representatives","Committee on Appropriations","Female",49,4,0.2996653001683,"6","NY","M001188"
"Rep. Meng, Grace [D-NY-6]","116",24.3808,47.508,43.0597,0.391895451785409,0.212102310342998,0.413298848264829,0.374600581304813,"dom","Democratic","house of representatives","Committee on Appropriations","Female",49,6,0.204306375388245,"6","NY","M001188"
"Rep. Meng, Grace [D-NY-6]","117",20.75,48.0519,41.5651,0.308415179348277,0.188008415528498,0.435381281066692,0.376606679146197,"dom","Democratic","house of representatives","Committee on Appropriations","Female",49,8,0.0820883553406268,"6","NY","M001188"
"Rep. Meng, Grace [D-NY-6]","118",21.9761,44.5709,42.2996,0.267110134723141,0.201898439373324,0.409480988504079,0.38861414109491,"dom","Democratic","house of representatives","Committee on Appropriations","Female",49,10,0.161447846053096,"6","NY","M001188"
"Rep. Meuser, Daniel [R-PA-9]","118",28.4487,45.0287,53.4874,0.317626194668526,0.224067262631434,0.354654432323869,0.421276729807427,"prof","Republican","house of representatives","Committee on Financial Services","Male",60,4,0.771070490718533,"9","PA","M001204"
"Rep. Mfume, Kweisi [D-MD-7]","117",31.6339,37.29,49.7597,0.260062483531057,0.266538427187444,0.314195149817752,0.419261367561984,"prof","Democratic","house of representatives","Committee on Small Business","Male",76,11,0.148970004141328,"7","MD","M000687"
"Rep. Miller, Carol D. [R-WV-1]","116",21.1319,40.5639,43.3365,0.333952096035638,0.201193533061608,0.386202582624268,0.412600075976339,"prof","Republican","house of representatives","Committee on Oversight and Accountability","Female",74,0,0.698815567726773,"3","WV","M001205"
"Rep. Miller, Carol D. [R-WV-1]","117",30.6482,40.1219,51.1234,0.255280612370449,0.25143279991993,0.329153479000642,0.419407978394378,"prof","Republican","house of representatives","Committee on the Budget","Female",74,2,0.535106705052652,"3","WV","M001205"
"Rep. Miller, Carol D. [R-WV-1]","118",34.9483,44.17,57.6173,0.325021374478543,0.25558904255856,0.323030533954773,0.421375304143816,"prof","Republican","house of representatives","Committee on Ways and Means","Female",74,4,0.718720395327268,"1","WV","M001205"
"Rep. Miller, Mary E. [R-IL-15]","118",32.8003,42.5453,52.9585,0.245910156053486,0.255643990940309,0.331596061247999,0.412756050835278,"prof","Republican","house of representatives","Committee on Agriculture","Female",65,2,0.943541184205312,"15","IL","M001211"
"Rep. Miller, Max L. [R-OH-7]","118",24.0968,43.4886,46.3857,0.360654960893969,0.211428110160777,0.38157400615592,0.406993496625475,"prof","Republican","house of representatives","Committee on Agriculture","Male",36,0,0.624443263428463,"7","OH","M001222"
"Rep. Mills, Cory [R-FL-7]","118",25.6,42.3481,51.0249,0.366505759950004,0.215174148170936,0.355945950943656,0.428876538789343,"prof","Republican","house of representatives","Committee on Armed Services","Male",44,0,0.701735963742454,"7","FL","M001216"
"Rep. Mitchell, Paul [R-MI-10]","115",21.1848,38.0837,38.8938,0.410759998632814,0.215813794283758,0.387966268143403,0.39621891885284,"prof","Independent","house of representatives","Committee on Armed Services","Male",68,0,0.817969447698077,"10","MI","M001201"
"Rep. Molinaro, Marcus J. [R-NY-19]","118",30.7571,40.0086,48.8292,0.381561461117074,0.257178644801633,0.334536010495483,0.408290361664394,"prof","Republican","house of representatives","Committee on Transportation and Infrastructure","Male",49,0,0.403574902418695,"19","NY","M001221"
"Rep. Mooney, Alexander X. [R-WV-2]","118",30.4492,42.0995,50.5617,0.264150506047197,0.247331872859142,0.341964589592944,0.410701100716672,"prof","Republican","house of representatives","Committee on Financial Services","Male",53,8,0.774721545513676,"2","WV","M001195"
"Rep. Moore, Blake D. [R-UT-1]","117",25.8228,42.4698,44.9316,0.299383452895428,0.228068254080407,0.375095386137215,0.396838126192327,"prof","Republican","house of representatives","Committee on Armed Services","Male",44,0,0.552085100146426,"1","UT","M001213"
"Rep. Moore, Blake D. [R-UT-1]","118",24.3611,45.7156,42.573,0.32873556690421,0.216254963386563,0.405820156076481,0.377923105124816,"dom","Republican","house of representatives","Committee on Ways and Means","Male",44,2,0.597285765962687,"1","UT","M001213"
"Rep. Moore, Gwen [D-WI-4]","115",24.6761,38.2209,45.9738,0.398807105307694,0.226655521927428,0.351067552734671,0.422279680905296,"prof","Democratic","house of representatives","Committee on Financial Services","Female",73,12,0.112337251481519,"4","WI","M001160"
"Rep. Moore, Gwen [D-WI-4]","116",24.4992,42.955,47.6572,0.387014954430285,0.212829614340146,0.373158963720487,0.414007947056687,"prof","Democratic","house of representatives","Committee on Ways and Means","Female",73,14,0.126118336050566,"4","WI","M001160"
"Rep. Moran, Nathaniel [R-TX-1]","118",27.5608,41.5434,49.8279,0.335576616764296,0.231735392097346,0.349303216454417,0.41896055063305,"prof","Republican","house of representatives","Committee on Education and the Workforce","Male",50,0,0.688869824617415,"1","TX","M001224"
"Rep. Morelle, Joseph D. [D-NY-25]","116",18.1934,45.1233,40.9479,0.382335438141216,0.174492421692097,0.43277638548809,0.392730233722439,"dom","Democratic","house of representatives","Committee on the Budget","Male",67,1,0.2812672360488,"25","NY","M001206"
"Rep. Morelle, Joseph D. [D-NY-25]","118",22.9223,42.2823,44.1937,0.329875054362525,0.209531061325562,0.38649939989817,0.403971366961583,"prof","Democratic","house of representatives","Committee on House Administration","Male",67,5,0.298527422956491,"25","NY","M001206"
"Rep. Moulton, Seth [D-MA-6]","117",23.8128,45.5209,46.4626,0.315885955378006,0.205644053949957,0.393112209208938,0.401244600427302,"prof","Democratic","house of representatives","Committee on Armed Services","Male",46,6,0.205879595919633,"6","MA","M001196"
"Rep. Mucarsel-Powell, Debbie [D-FL-26]","116",18.1355,40.3139,38.209,0.39758146985761,0.18762330706576,0.417072991575548,0.395296459412513,"dom","Democratic","house of representatives","Committee on the Judiciary","Female",53,0,0.265633362999847,"26","FL","M001207"
"Rep. Murphy, Gregory F. [R-NC-3]","116",18.3848,47.2136,41.4511,0.41286065912964,0.171740789558495,0.441043739496701,0.387213602653721,"dom","Republican","house of representatives",NA,"Male",61,0,0.667452108790383,"3","NC","M001210"
"Rep. Murphy, Gregory F. [R-NC-3]","117",26.3959,49.0502,49.1505,0.368482859322339,0.211852075389319,0.39367427018064,0.394479272592437,"prof","Republican","house of representatives","Committee on Education and the Workforce","Male",61,2,0.661341676476044,"3","NC","M001210"
"Rep. Murphy, Gregory F. [R-NC-3]","118",20.7456,47.7309,43.787,0.316278650608457,0.184793317169025,0.425167329094508,0.390036681459206,"dom","Republican","house of representatives","Committee on Veterans' Affairs","Male",61,4,0.687005169559365,"3","NC","M001210"
"Rep. Murphy, Stephanie N. [D-FL-7]","115",25.1651,40.3134,40.3506,0.395055877182716,0.237790882813452,0.380930692713791,0.381282204165789,"prof","Democratic","house of representatives","Committee on Armed Services","Female",46,0,0.446724344839455,"7","FL","M001202"
"Rep. Murphy, Stephanie N. [D-FL-7]","116",26.4589,39.6583,46.1943,0.388321860768405,0.23558432862798,0.353108934234871,0.41130406600197,"prof","Democratic","house of representatives","Committee on Ways and Means","Female",46,2,0.458127055484278,"7","FL","M001202"
"Rep. Murphy, Stephanie N. [D-FL-7]","117",28.0267,42.0957,51.607,0.394196131927679,0.230237534862133,0.345813463457913,0.423948180186397,"prof","Democratic","house of representatives","Committee on Armed Services","Female",46,4,0.349304361604703,"7","FL","M001202"
"Rep. Nadler, Jerrold [D-NY-12]","115",28.8221,36.0402,50.804,0.34029134977705,0.249183641533691,0.311588270028989,0.43922981755242,"prof","Democratic","house of representatives","Committee on the Judiciary","Male",77,26,0.149171320071086,"10","NY","N000002"
"Rep. Napolitano, Grace F. [D-CA-31]","115",24.097,33.6903,39.596,0.417488129580145,0.247444128169425,0.345954554976403,0.406598236253332,"prof","Democratic","house of representatives","Committee on Natural Resources","Female",88,18,0.221920997825671,"32","CA","N000179"
"Rep. Neguse, Joe [D-CO-2]","116",20.2114,45.7539,44.3495,0.409648836409994,0.18321683266237,0.414760216509041,0.402029296345617,"dom","Democratic","house of representatives","Committee on Natural Resources","Male",40,0,0.291520797597026,"2","CO","N000191"
"Rep. Neguse, Joe [D-CO-2]","117",22.4421,41.9219,43.419,0.321821410038194,0.208216740395463,0.388949401757615,0.40283942461849,"prof","Democratic","house of representatives","Select Committee on the Climate Crisis","Male",40,2,0.237288001180718,"2","CO","N000191"
"Rep. Nehls, Troy E. [R-TX-22]","118",22.669,47.2049,46.5866,0.349794067120581,0.194649688091671,0.405329704062751,0.400020607845578,"dom","Republican","house of representatives","Committee on Transportation and Infrastructure","Male",56,2,0.771200520168155,"22","TX","N000026"
"Rep. Nelson, Bill [D-FL-11]","115",29.1209,41.8435,44.3175,0.40298313348663,0.252606222317833,0.362967094545713,0.384427550576067,"prof","Democratic","senate",NA,"Female",82,28,0.479867408345769,"99","FL","N000032"
"Rep. Newhouse, Dan [R-WA-4]","115",14.2843,38.6281,32.1858,0.325101379434891,0.167856861669062,0.453924353187674,0.378219960257632,"dom","Republican","house of representatives","Committee on Appropriations","Male",69,2,0.821677398505573,"4","WA","N000189"
"Rep. Newhouse, Dan [R-WA-4]","116",16.8285,44.3669,37.4839,0.377560235077893,0.170536767477777,0.449605592239936,0.379854600140252,"dom","Republican","house of representatives","Committee on Appropriations","Male",69,4,0.724738454584981,"4","WA","N000189"
"Rep. Newhouse, Dan [R-WA-4]","117",18.9269,47.068,38.5419,0.30676053743924,0.181054035258228,0.450250771734108,0.368690410025895,"dom","Republican","house of representatives","Committee on Appropriations","Male",69,6,0.676791527146976,"4","WA","N000189"
"Rep. Newhouse, Dan [R-WA-4]","118",22.2612,47.355,46.0256,0.333014032653665,0.192500661523216,0.409495841483472,0.398000038048394,"dom","Republican","house of representatives","Committee on Appropriations","Male",69,8,0.717094088402355,"4","WA","N000189"
"Rep. Nickel, Wiley [D-NC-13]","118",29.6056,38.6692,49.7636,0.343486230412844,0.250814144597503,0.327599586573815,0.421589657567902,"prof","Democratic","house of representatives","Committee on Financial Services","Male",49,0,0.39741666524545,"13","NC","N000194"
"Rep. Noem, Kristi L. [R-SD-At Large]","115",20.8917,34.5989,34.86,0.376954749572184,0.231228465903494,0.382939184889138,0.385829028819857,"prof","Republican","house of representatives",NA,"Female",53,6,0.799403671985112,"At Large","SD","N000184"
"Rep. Norcross, Donald [D-NJ-1]","115",16.4093,41.8378,30.1615,0.384642134281343,0.185608348546854,0.473234383235944,0.341161792684389,"dom","Democratic","house of representatives","Committee on Armed Services","Male",66,3,0.34469651574612,"1","NJ","N000188"
"Rep. Norcross, Donald [D-NJ-1]","117",23.9194,46.3202,46.5081,0.311869021395595,0.204881825960857,0.396756070590069,0.398365529652506,"prof","Democratic","house of representatives","Committee on Armed Services","Male",66,7,0.23137247818813,"1","NJ","N000188"
"Rep. Norman, Ralph [R-SC-5]","115",19.6499,40.8257,38.2132,0.363268438458035,0.199111139032974,0.413684121996472,0.387211832024327,"dom","Republican","house of representatives","Committee on Small Business","Male",71,0,0.953626116520591,"5","SC","N000190"
"Rep. Norman, Ralph [R-SC-5]","116",18.3372,43.4397,40.8286,0.392118704191018,0.178715043399106,0.423364955977147,0.397917076812422,"dom","Republican","house of representatives","Committee on the Budget","Male",71,2,1,"5","SC","N000190"
"Rep. Norman, Ralph [R-SC-5]","118",24.0498,45.7183,42.1639,0.317887834215732,0.214860424435507,0.408446363066213,0.376691425702345,"dom","Republican","house of representatives","Committee on Financial Services","Male",71,6,0.915330639473972,"5","SC","N000190"
"Rep. Nunes, Devin [R-CA-21]","115",16.6671,42.3221,37.2613,0.397674520206365,0.173163775772593,0.439707845673529,0.387128378553878,"dom","Republican","house of representatives","Permanent Select Committee on Intelligence","Male",51,14,0.648476335635095,"22","CA","N000181"
"Rep. Nunes, Devin [R-CA-21]","116",17.6649,40.93,36.7955,0.411883517465053,0.185184719265086,0.4290774677196,0.385734668054643,"dom","Republican","house of representatives","Permanent Select Committee on Intelligence","Male",51,16,0.487459415462101,"22","CA","N000181"
"Rep. Nunes, Devin [R-CA-21]","117",25.9574,38.5328,48.7087,0.322325853784753,0.229308287109304,0.340399668900791,0.430293810794647,"prof","Republican","house of representatives",NA,"Male",51,18,NA,"22","CA","N000181"
"Rep. Nunn, Zachary [R-IA-3]","118",20.3642,41.1625,43.6282,0.392621806202448,0.193659068669173,0.391446332981155,0.414894598349673,"prof","Republican","house of representatives","Committee on Agriculture","Male",45,0,0.650166813357248,"3","IA","N000193"
"Rep. O'Halleran, Tom [D-AZ-1]","115",25.8968,38.9374,40.6317,0.40320400767329,0.245547596133333,0.369195613731505,0.385260582844627,"prof","Democratic","house of representatives","Committee on Agriculture","Male",78,0,0.490073317623138,"1","AZ","O000171"
"Rep. O'Halleran, Tom [D-AZ-1]","116",28.2818,40.693,51.1615,0.401427831477012,0.235413491464307,0.338722471983998,0.425860707011263,"prof","Democratic","house of representatives","Committee on Agriculture","Male",78,2,0.498040000547049,"1","AZ","O000171"
"Rep. Obernolte, Jay [R-CA-23]","118",27.2654,43.0716,47.8499,0.31831587913493,0.230697115588009,0.364436020882161,0.404866017413083,"prof","Republican","house of representatives","Committee on Science, Space, and Technology","Male",54,2,0.595440101207731,"23","CA","O000019"
"Rep. Ocasio-Cortez, Alexandria [D-NY-14]","116",30.6643,41.4698,55.2513,0.262197009237686,0.24072030119574,0.32554543056672,0.433732698201367,"prof","Democratic","house of representatives","Committee on Financial Services","Female",35,0,0.0875001042786099,"14","NY","O000172"
"Rep. Ocasio-Cortez, Alexandria [D-NY-14]","117",25.7908,45.4394,47.5582,0.258214568737904,0.217114744824428,0.382522594722735,0.400359293132012,"prof","Democratic","house of representatives","Committee on Financial Services","Female",35,2,0.100416369777164,"14","NY","O000172"
"Rep. Ocasio-Cortez, Alexandria [D-NY-14]","118",42.3151,35.9374,61.4863,0.224757923421469,0.302815898530615,0.257175714386924,0.440009102703832,"prof","Democratic","house of representatives","Committee on Natural Resources","Female",35,4,0.128913237242856,"14","NY","O000172"
"Rep. Ogles, Andrew [R-TN-5]","118",23.429,50.6971,46.0249,0.373406822280887,0.194996620913053,0.421945588377273,0.383059455284526,"dom","Republican","house of representatives","Committee on Financial Services","Male",53,0,0.835131732890722,"5","TN","O000175"
"Rep. Omar, Ilhan [D-MN-5]","116",30.7688,38.1861,50.1094,0.317332343134595,0.25842105882017,0.320717492856819,0.420858928682413,"prof","Democratic","house of representatives","Committee on the Budget","Female",42,0,0.100670495392273,"5","MN","O000173"
"Rep. Omar, Ilhan [D-MN-5]","117",37.1305,41.8187,56.4063,0.221361563488566,0.2743197876987,0.308956165573737,0.416729218321035,"prof","Democratic","house of representatives","Committee on Education and the Workforce","Female",42,2,0.0909065104823345,"5","MN","O000173"
"Rep. Palazzo, Steven M. [R-MS-4]","115",32.247,29.5377,46.5754,0.217508216605767,0.297591636758616,0.272588845135516,0.429821363807091,"prof","Republican","house of representatives","Committee on Appropriations","Male",54,6,0.858296898783464,"4","MS","P000601"
"Rep. Pallone, Frank, Jr. [D-NJ-6]","116",20.6167,49.2758,44.097,0.414783736667115,0.180863634888232,0.432280641422998,0.386848705547753,"dom","Democratic","house of representatives","Committee on Energy and Commerce","Male",73,32,0.224807692391306,"6","NJ","P000034"
"Rep. Pallone, Frank, Jr. [D-NJ-6]","117",25.1444,42.6437,43.4029,0.412200472009836,0.226136804114718,0.383517205963427,0.390345090569299,"prof","Democratic","house of representatives","Committee on Energy and Commerce","Male",73,34,0.179401693538459,"6","NJ","P000034"
"Rep. Pallone, Frank, Jr. [D-NJ-6]","118",29.3911,46.0357,50.724,0.361685352592862,0.232983857415094,0.364925945772837,0.402090196812069,"prof","Democratic","house of representatives","Committee on Energy and Commerce","Male",73,36,0.285702197887193,"6","NJ","P000034"
"Rep. Palmer, Gary J. [R-AL-6]","115",23.126,37.9629,46.124,0.318397127957705,0.21570085054746,0.354087599206442,0.430207819365694,"prof","Republican","house of representatives","Committee on the Budget","Male",70,2,0.682006277678937,"6","AL","P000609"
"Rep. Palmer, Gary J. [R-AL-6]","116",23.2593,41.3706,45.7605,0.3464496135782,0.21069943265251,0.374764586573712,0.414531451414927,"prof","Republican","house of representatives","Committee on Transportation and Infrastructure","Male",70,4,0.645173671650109,"6","AL","P000609"
"Rep. Palmer, Gary J. [R-AL-6]","118",29.3303,49.4617,49.4573,0.325354911754386,0.228697366225495,0.385668081098235,0.385633772945527,"dom","Republican","house of representatives","Committee on Energy and Commerce","Male",70,8,0.625787783458044,"6","AL","P000609"
"Rep. Panetta, Jimmy [D-CA-19]","116",27.7348,36.7989,48.106,0.319143798824831,0.246224704856703,0.326694199761719,0.427076656469005,"prof","Democratic","house of representatives","Committee on Agriculture","Male",55,2,0.331503410825213,"20","CA","P000613"
"Rep. Panetta, Jimmy [D-CA-19]","117",26.6476,44.8662,48.1577,0.264212819304984,0.222672342189221,0.374910379888996,0.402414771065531,"prof","Democratic","house of representatives","Committee on Agriculture","Male",55,4,0.292507781929385,"20","CA","P000613"
"Rep. Panetta, Jimmy [D-CA-19]","118",28.2044,48.3892,47.8673,0.285945883994457,0.226614173228346,0.388793186565965,0.384599871444641,"dom","Democratic","house of representatives","Committee on Armed Services","Male",55,6,0.438482678166491,"19","CA","P000613"
"Rep. Pappas, Chris [D-NH-1]","116",27.3778,39.8387,48.3115,0.390846192401564,0.23697957466625,0.344839913406349,0.418179646337125,"prof","Democratic","house of representatives","Committee on Transportation and Infrastructure","Male",44,0,0.396032618988694,"1","NH","P000614"
"Rep. Pappas, Chris [D-NH-1]","118",30.6421,35.9207,47.3595,0.364262170097785,0.268974385983392,0.315309597794983,0.41571864960236,"prof","Democratic","house of representatives","Committee on Transportation and Infrastructure","Male",44,4,0.540067282789271,"1","NH","P000614"
"Rep. Pascrell, Bill, Jr. [D-NJ-9]","115",22.0196,37.7642,37.7273,0.412246545523301,0.225815879800597,0.387280243417942,0.386901825737119,"dom","Democratic","house of representatives","Committee on Ways and Means","Male",87,20,0.357520463912473,"9","NJ","P000096"
"Rep. Pascrell, Bill, Jr. [D-NJ-9]","116",19.0441,47.1849,42.2954,0.419966516420536,0.175482034010753,0.434785693553068,0.389731350985261,"dom","Democratic","house of representatives","Committee on Ways and Means","Male",87,22,0.296060733564918,"9","NJ","P000096"
"Rep. Paulsen, Erik [R-MN-3]","115",18.5309,42.6457,40.0428,0.397454800081282,0.183076383503179,0.421319014616749,0.395603613928146,"dom","Republican","house of representatives",NA,"Male",59,8,0.71304920780285,"3","MN","P000594"
"Rep. Payne, Donald M., Jr. [D-NJ-10]","118",51.4967,32.172,67.0805,0.126590720215185,0.341605129579461,0.213414067869017,0.444980802551523,"prof","Democratic","house of representatives",NA,"Male",66,11,NA,"10","NJ","P000604"
"Rep. Pearce, Stevan [R-NM-2]","115",16.7878,34.9861,31.7544,0.390955293478052,0.20098386052119,0.41885425383793,0.380164280044679,"dom","Republican","house of representatives",NA,"Male",77,12,0.852101771095099,"2","NM","P000588"
"Rep. Pence, Greg [R-IN-6]","116",24.5401,41.998,43.5976,0.347365116306738,0.222817550033867,0.38133061667729,0.395854557208672,"prof","Republican","house of representatives","Committee on Foreign Affairs","Male",68,0,0.653138281359125,"6","IN","P000615"
"Rep. Pence, Greg [R-IN-6]","118",26.984,44.7056,47.7907,0.29552020013625,0.225845329762303,0.374168061600268,0.399989119517911,"prof","Republican","house of representatives","Committee on Energy and Commerce","Male",68,4,0.594982187354585,"6","IN","P000615"
"Rep. Perez, Marie Gluesenkamp [D-WA-3]","118",25.2094,40.7915,48.8674,0.346283747318797,0.219462552059393,0.355113834217821,0.425419260930731,"prof","Democratic","house of representatives","Committee on Agriculture","Female",36,0,0.527185530824759,"3","WA","G000600"
"Rep. Perry, Scott [R-PA-10]","115",17.8423,45.1736,33.1592,0.401384176279596,0.185518334210204,0.469700152013925,0.344778394475094,"dom","Republican","house of representatives","Committee on Foreign Affairs","Male",62,4,0.788354729733449,"4","PA","P000605"
"Rep. Perry, Scott [R-PA-10]","116",17.3496,42.8497,38.7075,0.408079961977849,0.175412912305676,0.433231352217028,0.391351691282333,"dom","Republican","house of representatives","Committee on Foreign Affairs","Male",62,6,0.817979330989437,"10","PA","P000605"
"Rep. Perry, Scott [R-PA-10]","117",25.7808,44.1751,49.393,0.338464034376165,0.216011140399533,0.370132568743538,0.41385210147684,"prof","Republican","house of representatives","Committee on Foreign Affairs","Male",62,8,0.800638447891743,"10","PA","P000605"
"Rep. Perry, Scott [R-PA-10]","118",27.7756,48.7407,56.0423,0.377248484956402,0.209534816352642,0.367692277516928,0.422774414899395,"prof","Republican","house of representatives","Committee on Transportation and Infrastructure","Male",62,10,0.687709310930094,"10","PA","P000605"
"Rep. Peters, Scott H. [D-CA-50]","116",16.1367,46.4925,40.4488,0.377834286771175,0.156549654045706,0.451045430027203,0.39241267710027,"dom","Democratic","house of representatives","Committee on the Budget","Male",66,6,0.370067594264726,"52","CA","P000608"
"Rep. Peters, Scott H. [D-CA-50]","117",17.7272,46.5702,37.4992,0.313369829561619,0.17414316967053,0.457482413477058,0.368373434502297,"dom","Democratic","house of representatives","Joint Economic Committee","Male",66,8,0.263850722812935,"52","CA","P000608"
"Rep. Peters, Scott H. [D-CA-50]","118",22.3385,51.4552,46.2319,0.399185743536248,0.186115547690521,0.42870437717507,0.385185907257577,"dom","Democratic","house of representatives","Committee on Energy and Commerce","Male",66,10,0.303094769895448,"50","CA","P000608"
"Rep. Pfluger, August [R-TX-11]","117",54.6495,38.3718,72.8827,0.192033292020607,0.329404552876696,0.231289318695944,0.439306731185946,"prof","Republican","house of representatives","Committee on Foreign Affairs","Male",47,0,0.667312329970087,"11","TX","P000048"
"Rep. Pfluger, August [R-TX-11]","118",38.5786,44.9666,60.0296,0.313597406313125,0.268699982587498,0.313192408149051,0.418106216263277,"prof","Republican","house of representatives","Committee on Energy and Commerce","Male",47,2,0.770613844513262,"11","TX","P000048"
"Rep. Phillips, Dean [D-MN-3]","116",19.4222,38.421,38.7987,0.423744672095169,0.200971632269781,0.397562123932265,0.401470382806558,"prof","Democratic","house of representatives","Committee on Financial Services","Male",55,0,0.541789108724465,"3","MN","P000616"
"Rep. Phillips, Dean [D-MN-3]","117",27.6185,43.9265,52.436,0.342650792399803,0.222763073523066,0.354298826841101,0.422934066776092,"prof","Democratic","house of representatives","Committee on Foreign Affairs","Male",55,2,0.349181891099976,"3","MN","P000616"
"Rep. Pingree, Chellie [D-ME-1]","115",15.6239,42.215,35.3631,0.375405314428252,0.167633375821327,0.45293703622638,0.379421004519177,"dom","Democratic","house of representatives","Committee on Appropriations","Female",69,8,0.277081973004536,"1","ME","P000597"
"Rep. Pocan, Mark [D-WI-2]","116",20.0484,43.6855,39.5443,0.308752965735645,0.194119407002606,0.422986540303083,0.382889211425008,"dom","Democratic","house of representatives","Committee on Appropriations","Male",60,6,0.174459160905865,"2","WI","P000607"
"Rep. Porter, Katie [D-CA-47]","116",24.4881,45.3751,49.6285,0.475350032225879,0.20493522991935,0.379733689061769,0.415329407265262,"prof","Democratic","house of representatives","Committee on Financial Services","Female",50,0,0.23833887950881,"45","CA","P000618"
"Rep. Porter, Katie [D-CA-47]","117",27.5946,40.7118,50.6221,0.382533773789547,0.232026220730387,0.342320783527623,0.425650473224316,"prof","Democratic","house of representatives","Committee on Oversight and Accountability","Female",50,2,0.141979607850166,"45","CA","P000618"
