"issue","congress","committee_el","party","label","pred","importance_intl","importance_dom","importance_prof","intl_percentage","dom_percentage","prof_percentage","decision"
"Agriculture And Food",117,"Committee on Energy and Natural Resources","Democratic",0,0.289341440076316,0.3976,0.5983,0.6872,0.236230764660448,0.355475016338898,0.408294219000654,"prof"
"Agriculture And Food",117,"Committee on Energy and Natural Resources","Republican",0,0.523191380199886,0.9406,1.9354,1.709,0.205147219193021,0.422115594329335,0.372737186477645,"dom"
"Agriculture And Food",117,"Committee on Environment and Public Works","Republican",0,0.289341440076316,0.3976,0.5983,0.6872,0.236230764660448,0.355475016338898,0.408294219000654,"prof"
"Agriculture And Food",117,"Committee on Ethics","Democratic",0,0.306927426926763,0.5081,0.5939,0.7761,0.270539374900165,0.316223843245834,0.413236781854001,"prof"
"Agriculture And Food",117,"Committee on Ethics","Republican",0,0.421712007985762,0.4018,0.7914,0.7481,0.206974707670118,0.407664966774842,0.38536032555504,"dom"
"Agriculture And Food",117,"Committee on Finance","Democratic",0,0.536059828691471,1.2518,1.8049,2.057,0.244793398126601,0.352953829907894,0.402252771965504,"prof"
"Agriculture And Food",117,"Committee on Finance","Republican",0,0.411136480192645,1.0094,2.9822,1.9883,0.168798809344638,0.498703991705547,0.332497198949815,"dom"
"Agriculture And Food",117,"Committee on Financial Services","Democratic",0,0.306243658296472,11.7248,11.0123,14.5935,0.314080138010104,0.294993919197656,0.39092594279224,"prof"
"Agriculture And Food",117,"Committee on Financial Services","Republican",0,0.406919528834666,4.991,11.0091,8.3645,0.204846375479179,0.45184817316927,0.343305451351551,"dom"
"Agriculture And Food",117,"Committee on Foreign Affairs","Democratic",0,0.357898346357396,7.2392,7.6277,9.3084,0.299446128900158,0.315516250056876,0.385037621042965,"prof"
"Agriculture And Food",117,"Committee on Foreign Affairs","Republican",0,0.460290475611,6.4197,13.4147,11.5218,0.204734629833972,0.427816508377928,0.367448861788099,"dom"
"Agriculture And Food",117,"Committee on Foreign Relations","Democratic",0,0.355497341376546,0.621,0.6651,0.866,0.288555364527671,0.30904697737094,0.402397658101389,"prof"
"Agriculture And Food",117,"Committee on Foreign Relations","Republican",0,0.404623119642329,0.941,2.1514,1.4261,0.208254951864557,0.476131459555162,0.315613588580281,"dom"
"Agriculture And Food",117,"Committee on Health, Education, Labor, and Pensions","Democratic",0,0.572309804293468,0.6112,1.1002,0.8419,0.239376493165707,0.430893353699134,0.329730153135158,"dom"
"Agriculture And Food",117,"Committee on Homeland Security","Democratic",0,0.432636784162723,1.9519,3.1933,3.226,0.233168482415902,0.381462633792049,0.385368883792049,"prof"
"Agriculture And Food",117,"Committee on Homeland Security","Republican",0,0.451618863452901,0.7825,1.8334,1.5908,0.186012789122115,0.435828559203176,0.378158651674709,"dom"
"Agriculture And Food",117,"Committee on Homeland Security and Governmental Affairs","Democratic",0,0.596060921396613,0.6419,0.8952,1.091,0.244244891746889,0.340626307979148,0.415128800273962,"prof"
"Agriculture And Food",117,"Committee on Homeland Security and Governmental Affairs","Republican",0,0.289388583195724,0.5012,0.5546,0.7491,0.277688514599147,0.307274641254363,0.41503684414649,"prof"
"Agriculture And Food",117,"Committee on House Administration","Republican",0,0.452819856357428,0.2242,0.8123,0.6102,0.136151090058906,0.493289609522074,0.37055930041902,"dom"
"Agriculture And Food",117,"Committee on Indian Affairs","Democratic",0,0.241247707414831,0.3303,1.1489,0.5656,0.161531690140845,0.561864241001565,0.27660406885759,"dom"
"Agriculture And Food",117,"Committee on Indian Affairs","Republican",0,0.472089184118343,0.4476,1.0467,0.7832,0.196531284302964,0.459582875960483,0.343885839736553,"dom"
"Agriculture And Food",117,"Committee on Natural Resources","Democratic",0,0.373289087075376,0.3741,0.9409,0.7578,0.180480509455809,0.453927055191046,0.365592435353146,"dom"
"Agriculture And Food",117,"Committee on Natural Resources","Republican",0,0.429737804649485,2.8279,5.2053,4.9204,0.218309967885375,0.401841958992095,0.37984807312253,"dom"
"Agriculture And Food",117,"Committee on Oversight and Accountability","Democratic",0,0.446180872074938,2.3736,3.3232,3.7638,0.250893178022536,0.35126736147813,0.397839460499334,"prof"
"Agriculture And Food",117,"Committee on Oversight and Accountability","Republican",0,0.289658673372018,4.8693,5.1016,6.3656,0.29806262051235,0.312282312612861,0.38965506687479,"prof"
"Agriculture And Food",117,"Committee on Rules","Democratic",0,0.546408253659768,0.4749,0.8558,0.8859,0.21424704502391,0.386086799602996,0.399666155373094,"prof"
"Agriculture And Food",117,"Committee on Rules and Administration","Democratic",0,0.633308319709504,0.6638,0.9721,1.1345,0.239604389257869,0.350887958417557,0.409507652324574,"prof"
"Agriculture And Food",117,"Committee on Science, Space, and Technology","Democratic",0,0.448322293396183,0.1545,0.7684,0.5498,0.104909350173151,0.521762748692877,0.373327901133972,"dom"
"Agriculture And Food",117,"Committee on Science, Space, and Technology","Republican",0,0.414653247754079,0.6696,0.8482,0.9908,0.266921789045683,0.338116877939887,0.39496133301443,"prof"
"Agriculture And Food",117,"Committee on Small Business","Democratic",0,0.132705270991445,1.0596,0.4048,1.2047,0.39698774867933,0.151661608781986,0.451350642538683,"prof"
"Agriculture And Food",117,"Committee on Small Business","Republican",0,0.276341868371313,0.5193,0.5793,0.7588,0.279584365241736,0.311887584795951,0.408528049962313,"prof"
"Agriculture And Food",117,"Committee on Small Business and Entrepreneurship","Democratic",0,0.277673350858328,0.3061,1.13,0.5598,0.153364397013878,0.566160629290045,0.280474973696077,"dom"
"Agriculture And Food",117,"Committee on Small Business and Entrepreneurship","Republican",0,0.546143659279258,0.4178,0.9365,0.8518,0.189383980780563,0.424504782194823,0.386111237024614,"dom"
"Agriculture And Food",117,"Committee on Transportation and Infrastructure","Democratic",0,0.391639033057844,1.0985,1.5809,1.9106,0.239324618736383,0.34442265795207,0.416252723311547,"prof"
"Agriculture And Food",117,"Committee on Transportation and Infrastructure","Republican",0,0.435564157359603,1.3046,2.2448,2.352,0.221066187684278,0.380384315586132,0.39854949672959,"prof"
"Agriculture And Food",117,"Committee on Veterans' Affairs","Democratic",0,0.619789185084202,0.9614,2.0881,1.8804,0.19501409764904,0.423558287186353,0.381427615164608,"dom"
"Agriculture And Food",117,"Committee on Veterans' Affairs","Republican",0,0.570739886479991,0.8511,2.0504,1.7381,0.183442538149841,0.441934649538753,0.374622812311406,"dom"
"Agriculture And Food",117,"Committee on Ways and Means","Democratic",0,0.390306757292674,1.6842,2.5951,2.6957,0.241462365591398,0.372057347670251,0.386480286738351,"prof"
"Agriculture And Food",117,"Committee on Ways and Means","Republican",0,0.136942293819941,2.8966,1.1285,3.1263,0.405039572671085,0.157801269681461,0.437159157647454,"prof"
"Agriculture And Food",117,"Committee on the Budget","Democratic",0,0.345900092343426,4.6882,4.3431,6.3819,0.304167856123323,0.281777956556718,0.41405418731996,"prof"
"Agriculture And Food",117,"Committee on the Budget","Independent",0,0.604007993056833,0.452,1.0489,0.9137,0.187194566387808,0.434399072310113,0.378406361302079,"dom"
"Agriculture And Food",117,"Committee on the Budget","Republican",0,0.411535086826592,5.381,6.842,7.6869,0.270267555336792,0.343648134847488,0.38608430981572,"prof"
"Agriculture And Food",117,"Committee on the Judiciary","Democratic",0,0.558545585835897,1.3365,2.907,2.3597,0.202401865762055,0.440241095226557,0.357357039011388,"dom"
"Agriculture And Food",117,"Committee on the Judiciary","Republican",0,0.337165673500588,0.6758,1.5327,1.3852,0.188051312018254,0.426496368645129,0.385452319336617,"dom"
"Agriculture And Food",117,"Joint Committee on Printing","Democratic",0,0.291702640420906,1.2559,2.8692,1.8589,0.209876336898396,0.479478609625668,0.310645053475936,"dom"
"Agriculture And Food",117,"Joint Committee on the Library","Democratic",0,0.562895035839457,0.4664,0.8854,0.9427,0.203268685988233,0.385879276530835,0.410852037480933,"prof"
"Agriculture And Food",117,"Joint Economic Committee","Democratic",0,0.44572143292122,0.6871,2.0679,1.5721,0.158789951699753,0.477895126065956,0.363314922234291,"dom"
"Agriculture And Food",117,"Joint Economic Committee","Republican",0,0.32961607621197,0.2806,0.6098,0.5828,0.190469725767038,0.413928862340483,0.395601411892479,"dom"
"Agriculture And Food",117,"Permanent Select Committee on Intelligence","Democratic",0,0.508716958606103,0.4907,0.951,0.8353,0.215502854633289,0.417654808959157,0.366842336407554,"dom"
"Agriculture And Food",117,"Permanent Select Committee on Intelligence","Republican",0,0.633303192339722,0.3993,1.2671,0.8922,0.156061908856406,0.495231767372782,0.348706323770812,"dom"
"Agriculture And Food",117,"Select Committee on Economic Disparity and Fairness in Growth","Democratic",0,0.60254019307161,0.4263,1.0571,0.8705,0.181103700242151,0.449084498067038,0.369811801690811,"dom"
"Agriculture And Food",117,"Select Committee on Ethics","Democratic",0,0.511556130357635,0.4548,0.643,0.527,0.279911373707533,0.39574101427868,0.324347612013786,"dom"
"Agriculture And Food",117,"Select Committee on Ethics","Republican",0,0.302483504056686,0.4517,1.121,0.5688,0.210926920382909,0.523464861078683,0.265608218538408,"dom"
"Agriculture And Food",117,"Select Committee on Intelligence","Democratic",0,0.55953686855884,0.7588,1.7936,1.5598,0.184524099022421,0.436165556149993,0.379310344827586,"dom"
"Agriculture And Food",117,"Select Committee on Intelligence","Republican",0,0.548490121719664,0.3559,0.8995,0.6664,0.185190966801957,0.468050785721719,0.346758247476324,"dom"
"Agriculture And Food",117,"Select Committee on the Climate Crisis","Democratic",0,0.519221021785293,0.8311,1.9012,1.6353,0.190287572121989,0.435296272552432,0.374416155325579,"dom"
"Agriculture And Food",117,"Select Committee on the Climate Crisis","Republican",0,0.381609799986052,1.1136,3.4692,1.8839,0.172205297910836,0.536471461487312,0.291323240601853,"dom"
"Agriculture And Food",117,"Select Committee on the Modernization of Congress","Democratic",0,0.511556130357635,0.4548,0.643,0.527,0.279911373707533,0.39574101427868,0.324347612013786,"dom"
"Agriculture And Food",117,"Select Subcommittee on the Coronavirus Pandemic","Democratic",0,0.606228481106942,0.5285,1.1107,0.9794,0.201825402887039,0.424157946994577,0.374016650118384,"dom"
"Agriculture And Food",117,"Select Subcommittee on the Coronavirus Pandemic","Republican",0,0.289341440076316,0.3976,0.5983,0.6872,0.236230764660448,0.355475016338898,0.408294219000654,"prof"
"Agriculture And Food",117,"Special Committee on Aging","Republican",0,0.483329845440329,0.5031,1.0351,0.7849,0.216564073866816,0.445568421505747,0.337867504627438,"dom"
"Agriculture And Food",117,NA,"Republican",0,0.406101476550473,1.31,2.1642,2.3163,0.226232622398757,0.373750107935411,0.400017269665832,"prof"
"Agriculture And Food",118,"Committee on Agriculture","Democratic",0,0.578197602298041,3.1472,7.0836,6.8893,0.18383070192347,0.413759265424852,0.402410032651678,"dom"
"Agriculture And Food",118,"Committee on Agriculture","Republican",1,0.539359848840327,3.6983,10.4135,8.4578,0.163862009074153,0.461394973770027,0.37474301715582,"dom"
"Agriculture And Food",118,"Committee on Agriculture, Nutrition, and Forestry","Democratic",0,0.522865646415974,1.3139,3.6049,2.8924,0.168207189676362,0.461503994264646,0.370288816058992,"dom"
"Agriculture And Food",118,"Committee on Agriculture, Nutrition, and Forestry","Republican",1,0.529662487399036,1.9656,6.0186,4.4692,0.157836414151959,0.483289704016574,0.358873881831468,"dom"
"Agriculture And Food",118,"Committee on Appropriations","Democratic",0,0.299916740824012,9.3885,14.7816,13.4504,0.249558086681464,0.392913438152071,0.357528475166465,"dom"
"Agriculture And Food",118,"Committee on Appropriations","Independent",0,0.255478161876221,0.5414,0.926,0.8932,0.229348470727781,0.392273150893841,0.378378378378378,"dom"
"Agriculture And Food",118,"Committee on Appropriations","Republican",3,0.368119199058942,15.0487,22.4676,23.262,0.247599883511056,0.369664831033444,0.3827352854555,"prof"
"Agriculture And Food",118,"Committee on Armed Services","Democratic",0,0.336913245074255,6.8037,15.4019,11.1915,0.203721281189085,0.461174772659902,0.335103946151013,"dom"
"Agriculture And Food",118,"Committee on Armed Services","Independent",0,0.347795944484666,0.5393,0.7768,0.8667,0.247067986072934,0.355873190397654,0.397058823529412,"prof"
"Agriculture And Food",118,"Committee on Armed Services","Republican",1,0.370463306035409,14.5151,26.0592,23.4007,0.226887065259867,0.407334114888628,0.365778819851504,"dom"
"Agriculture And Food",118,"Committee on Banking, Housing, and Urban Affairs","Democratic",0,0.301438042885771,0.7997,2.525,1.2173,0.176067811536768,0.555922501100837,0.268009687362395,"dom"
"Agriculture And Food",118,"Committee on Banking, Housing, and Urban Affairs","Republican",0,0.485484962975829,1.7084,3.9597,3.1933,0.192791206807051,0.446848127835331,0.360360665357618,"dom"
"Agriculture And Food",118,"Committee on Commerce, Science, and Transportation","Democratic",0,0.430341124393627,1.1107,3.2115,2.3813,0.165689565152532,0.479078093533229,0.355232341314239,"dom"
"Agriculture And Food",118,"Committee on Commerce, Science, and Transportation","Republican",0,0.39926958166459,1.2818,2.8635,2.4223,0.195170229612035,0.436004019733236,0.368825750654729,"dom"
"Agriculture And Food",118,"Committee on Education and the Workforce","Democratic",0,0.33992434098543,2.7047,1.4771,2.9443,0.379548420594715,0.207280279535791,0.413171299869494,"prof"
"Agriculture And Food",118,"Committee on Education and the Workforce","Republican",0,0.474193727049784,0.8873,2.0452,1.4419,0.202839246525238,0.467538405267008,0.329622348207754,"dom"
"Agriculture And Food",118,"Committee on Energy and Commerce","Democratic",0,0.385269296829012,7.5333,8.2629,9.9144,0.293003663858486,0.321381064619262,0.385615271522252,"prof"
"Agriculture And Food",118,"Committee on Energy and Commerce","Republican",0,0.398980543393695,11.3439,16.3816,15.5511,0.262125490449804,0.378532509485496,0.3593420000647,"dom"
"Agriculture And Food",118,"Committee on Energy and Natural Resources","Democratic",0,0.565487244372496,0.4984,0.9313,0.8579,0.217870257037944,0.407107885994055,0.375021856968001,"dom"
"Agriculture And Food",118,"Committee on Energy and Natural Resources","Republican",0,0.494037405629465,0.8702,1.8175,1.6111,0.202428584721318,0.4227924071834,0.374779008095282,"dom"
"Agriculture And Food",118,"Committee on Environment and Public Works","Democratic",0,0.359362210107239,0.3581,1.1968,0.7521,0.155223233636758,0.51876896402254,0.326007802340702,"dom"
"Agriculture And Food",118,"Committee on Environment and Public Works","Republican",1,0.5520537374497,0.9688,1.7431,1.7909,0.215155014657546,0.3871146841965,0.397730301145954,"prof"
"Agriculture And Food",118,"Committee on Ethics","Democratic",0,0.324801329427518,0.5465,0.7451,0.8541,0.254695437386401,0.347252644824533,0.398051917789067,"prof"
"Agriculture And Food",118,"Committee on Finance","Republican",0,0.377586196879099,1.5437,2.8065,2.5413,0.224000580425161,0.407240803888849,0.36875861568599,"dom"
"Agriculture And Food",118,"Committee on Financial Services","Democratic",0,0.316008090534497,7.8743,7.5312,10.3534,0.305692401461243,0.292372733307711,0.401934865231046,"prof"
"Agriculture And Food",118,"Committee on Financial Services","Republican",0,0.428619970200738,6.8415,16.0001,12.8029,0.191937044985902,0.448879911346772,0.359183043667326,"dom"
