"issue","congress","committee_el","label","pred","importance_intl","importance_dom","importance_prof","intl_percentage","dom_percentage","prof_percentage","decision"
"Public Lands and Natural Resources",118,"Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party",0,0.0639371767221883,0.9036,1.3535,1.5649,0.236420722135008,0.354133961276818,0.409445316588174,"prof"
"Public Lands and Natural Resources",118,"Select Subcommittee on the Coronavirus Pandemic",0,0.060949670753696,0.3632,0.4435,0.546,0.268500036963111,0.327862792932653,0.403637170104236,"prof"
"Public Lands and Natural Resources",118,"Select Subcommittee on the Weaponization of the Federal Government",0,0.0882693895925412,0.4078,0.5768,0.4908,0.276399620441914,0.390944828521079,0.332655551037007,"dom"
"Public Lands and Natural Resources",118,"Special Committee on Aging",0,0.0562016330509672,0.787,1.5873,1.5427,0.200919070717386,0.405233597140669,0.393847332141945,"dom"
"Public Lands and Natural Resources",118,NA,0,0.062413002152408,6.9653,10.0923,12.1407,0.238551559508601,0.345646835603443,0.415801604887956,"prof"
"Science, Technology, Communications",115,"Committee on Agriculture",0,0.0857479129837184,24.4141,17.0995,15.7334,0.426469509319266,0.298696874945412,0.274833615735322,"intl"
"Science, Technology, Communications",115,"Committee on Agriculture, Nutrition, and Forestry",0,0.109488092849481,4.9294,4.6293,3.4427,0.379143784515514,0.356061654898703,0.264794560585783,"intl"
"Science, Technology, Communications",115,"Committee on Appropriations",1,0.0786379602691482,37.6689,25.3836,22.7119,0.439213706386333,0.295968956816581,0.264817336797086,"intl"
"Science, Technology, Communications",115,"Committee on Armed Services",0,0.0764156870588619,31.0455,20.4073,18.0397,0.446746051732201,0.293661905961075,0.259592042306724,"intl"
"Science, Technology, Communications",115,"Committee on Banking, Housing, and Urban Affairs",0,0.0866859658130599,2.7617,1.9848,1.6193,0.433833925036916,0.311791133871626,0.254374941091457,"intl"
"Science, Technology, Communications",115,"Committee on Commerce, Science, and Transportation",1,0.185169353352831,3.1793,4.9647,4.3739,0.253980300210099,0.396608057262001,0.3494116425279,"dom"
"Science, Technology, Communications",115,"Committee on Education and the Workforce",0,0.0894673143656584,9.5124,6.5494,6.1164,0.428907666086517,0.295308005158218,0.275784328755264,"intl"
"Science, Technology, Communications",115,"Committee on Energy and Commerce",0,0.135722092383549,24.2686,29.794,28.9835,0.292230459949353,0.358764589788082,0.349004950262565,"dom"
"Science, Technology, Communications",115,"Committee on Energy and Natural Resources",0,0.0583024668525266,1.8782,1.3696,1.0437,0.437655831294419,0.319142490970523,0.243201677735058,"intl"
"Science, Technology, Communications",115,"Committee on Environment and Public Works",0,0.0758982754859659,2.6488,1.4114,1.2675,0.497175141242938,0.264917318918107,0.237907539838955,"intl"
"Science, Technology, Communications",115,"Committee on Ethics",0,0.0688604304922575,1.0157,0.4918,0.4392,0.521754764473211,0.252632660399651,0.225612575127138,"intl"
"Science, Technology, Communications",115,"Committee on Finance",0,0.0497096975096464,0.9749,0.6323,0.4591,0.471809514591298,0.306005904273339,0.222184581135363,"intl"
"Science, Technology, Communications",115,"Committee on Financial Services",3,0.0939865446073947,22.1297,17.4237,14.0131,0.413125740901496,0.325272325053905,0.261601934044599,"intl"
"Science, Technology, Communications",115,"Committee on Foreign Affairs",1,0.0736800967726025,14.1378,10.8391,9.9276,0.405042329785558,0.310535890787721,0.284421779426722,"intl"
"Science, Technology, Communications",115,"Committee on Foreign Relations",0,0.0725832976052432,2.004,0.9788,0.9706,0.506905448474731,0.247584357767997,0.245510193757272,"intl"
"Science, Technology, Communications",115,"Committee on Health, Education, Labor, and Pensions",0,0.0646837741892909,1.8903,1.2274,0.9562,0.464002552836348,0.301283782125236,0.234713665038415,"intl"
"Science, Technology, Communications",115,"Committee on Homeland Security",0,0.0750398846091784,7.4724,4.8315,4.2314,0.451905922480995,0.292193065744196,0.255901011774809,"intl"
"Science, Technology, Communications",115,"Committee on Homeland Security and Governmental Affairs",1,0.110038860979297,0.8175,0.994,0.7685,0.316860465116279,0.385271317829457,0.297868217054264,"dom"
"Science, Technology, Communications",115,"Committee on House Administration",0,0.0799818084251916,1.6034,1.2935,1.0778,0.403401514579717,0.325433366040204,0.271165119380079,"intl"
"Science, Technology, Communications",115,"Committee on Indian Affairs",1,0.114168884697146,5.7596,5.6295,3.9351,0.375849962803931,0.367360123203821,0.256789913992248,"intl"
"Science, Technology, Communications",115,"Committee on Natural Resources",0,0.0852849889494045,7.1321,4.817,3.7675,0.453794077599481,0.306491225837649,0.23971469656287,"intl"
"Science, Technology, Communications",115,"Committee on Oversight and Accountability",0,0.0889566106853847,12.19,8.0702,6.8708,0.44930153698721,0.297453097932255,0.253245365080535,"intl"
"Science, Technology, Communications",115,"Committee on Rules",0,0.0954955393191955,0.8476,0.7199,0.6128,0.388753841214512,0.330183919644086,0.281062239141403,"intl"
"Science, Technology, Communications",115,"Committee on Rules and Administration",0,0.14574501899512,0.6887,0.953,0.6094,0.305939318555373,0.423348585136156,0.270712096308471,"dom"
"Science, Technology, Communications",115,"Committee on Science, Space, and Technology",1,0.107540968535646,2.4731,2.5638,2.1033,0.346362846979076,0.35906557239293,0.294571580627994,"dom"
"Science, Technology, Communications",115,"Committee on Small Business",0,0.0971852576770496,2.4177,2.1607,1.6461,0.388416740300426,0.347128283396257,0.264454976303318,"intl"
"Science, Technology, Communications",115,"Committee on Small Business and Entrepreneurship",0,0.0775999704835911,1.8924,1.1608,0.8696,0.482410523095748,0.295911083919649,0.221678392984603,"intl"
"Science, Technology, Communications",115,"Committee on Transportation and Infrastructure",1,0.0837606832690254,3.2377,3.0201,2.1313,0.385941280947897,0.360002860855157,0.254055858196946,"intl"
"Science, Technology, Communications",115,"Committee on Veterans' Affairs",0,0.202190158265427,0.5397,1.1463,0.5276,0.243810986628117,0.517844235634261,0.238344777737622,"dom"
"Science, Technology, Communications",115,"Committee on Ways and Means",0,0.117377382527438,13.6055,8.9888,9.4064,0.425162574568681,0.280893855446912,0.293943569984407,"intl"
"Science, Technology, Communications",115,"Committee on the Budget",0,0.0709086361481787,11.8897,7.779,8.1552,0.427319678405975,0.279579785723784,0.293100535870241,"intl"
"Science, Technology, Communications",115,"Committee on the Judiciary",0,0.0779242457989394,4.46,3.0246,2.355,0.453270458148705,0.30739054433107,0.239338997520224,"intl"
"Science, Technology, Communications",115,"Permanent Select Committee on Intelligence",1,0.0746717940319602,14.4425,10.713,8.3727,0.430756795771917,0.319522073955655,0.249721130272427,"intl"
"Science, Technology, Communications",115,"Select Committee on Intelligence",1,0.0894623416137426,8.3379,6.1471,4.9132,0.429828540792445,0.316890226928272,0.253281232279284,"intl"
"Science, Technology, Communications",115,"Special Committee on Aging",1,0.104569477881569,7.0856,5.6746,4.2035,0.417691895046482,0.334514286387993,0.247793818565525,"intl"
"Science, Technology, Communications",115,NA,9,0.0947929657660775,105.7774,82.4772,66.5093,0.415197757610085,0.323739744916764,0.261062497473151,"intl"
"Science, Technology, Communications",116,"Commission on Security and Cooperation in Europe",0,0.0969008379993453,4.5725,3.9988,3.4248,0.381165545468944,0.33334166937588,0.285492785155175,"intl"
"Science, Technology, Communications",116,"Committee on Agriculture",1,0.0973510976046036,22.492,20.6937,17.738,0.369183092950691,0.339665844326592,0.291151062722717,"intl"
"Science, Technology, Communications",116,"Committee on Agriculture, Nutrition, and Forestry",1,0.0826345753500499,5.6098,4.5197,3.7671,0.4036814760445,0.325237827957918,0.271080695997582,"intl"
"Science, Technology, Communications",116,"Committee on Appropriations",4,0.0868744890312276,34.8981,28.1755,26.3019,0.3904660673227,0.315248586021896,0.294285346655403,"intl"
"Science, Technology, Communications",116,"Committee on Armed Services",1,0.0854890344933838,36.8038,28.3427,27.4357,0.397525658279885,0.306135520650838,0.296338821069277,"intl"
"Science, Technology, Communications",116,"Committee on Banking, Housing, and Urban Affairs",0,0.0839486870941947,2.5201,2.1039,1.7582,0.394863840055153,0.329651217448529,0.275484942496318,"intl"
"Science, Technology, Communications",116,"Committee on Commerce, Science, and Transportation",1,0.196626317470294,1.8176,3.6659,3.3685,0.20533212833258,0.41413239945775,0.38053547220967,"dom"
"Science, Technology, Communications",116,"Committee on Education and the Workforce",0,0.0913055980821044,9.9414,8.6711,7.1396,0.386042303346135,0.336714287378505,0.27724340927536,"intl"
"Science, Technology, Communications",116,"Committee on Energy and Commerce",4,0.184072468388292,25.8856,45.8469,42.2671,0.227067463394608,0.402167200586669,0.370765336018723,"dom"
"Science, Technology, Communications",116,"Committee on Energy and Natural Resources",0,0.0900995543404482,1.6717,1.6327,1.3292,0.360777796961326,0.35236101519337,0.286861187845304,"intl"
"Science, Technology, Communications",116,"Committee on Environment and Public Works",1,0.0765132509752088,2.6031,1.6704,1.5982,0.443329870395286,0.284483199073522,0.272186930531192,"intl"
"Science, Technology, Communications",116,"Committee on Ethics",0,0.0753423008089198,0.8783,0.5422,0.5022,0.456805533884641,0.281999271857284,0.261195194258075,"intl"
"Science, Technology, Communications",116,"Committee on Finance",0,0.0687038875703245,0.8822,0.497,0.4905,0.471840402203562,0.265818045675777,0.262341552120661,"intl"
"Science, Technology, Communications",116,"Committee on Financial Services",1,0.0995543924720441,33.3669,29.235,26.7999,0.373224029046395,0.327006838788481,0.299769132165124,"intl"
"Science, Technology, Communications",116,"Committee on Foreign Affairs",2,0.081801730791414,16.589,12.1412,12.9979,0.397549852497478,0.29095980885782,0.311490338644702,"intl"
"Science, Technology, Communications",116,"Committee on Foreign Relations",0,0.0758216937018871,3.3002,2.4933,1.9763,0.424747097737394,0.320896290766815,0.254356611495791,"intl"
"Science, Technology, Communications",116,"Committee on Health, Education, Labor, and Pensions",0,0.133167435979456,1.2144,1.8461,1.2138,0.284116697470931,0.431906978920525,0.283976323608544,"dom"
"Science, Technology, Communications",116,"Committee on Homeland Security",0,0.0786311119810248,8.058,6.5014,5.9667,0.39257335782248,0.316738201606735,0.290688440570785,"intl"
"Science, Technology, Communications",116,"Committee on Homeland Security and Governmental Affairs",0,0.0833067117998041,1.3303,1.538,1.2578,0.322410993432054,0.37274908509246,0.304839921475485,"dom"
"Science, Technology, Communications",116,"Committee on House Administration",0,0.0652784418335478,4.1655,2.5582,3.2114,0.419271069239363,0.257491117351612,0.323237813409025,"intl"
"Science, Technology, Communications",116,"Committee on Indian Affairs",2,0.0964367668976777,6.004,5.4683,4.5521,0.374678615111954,0.341248346271935,0.28407303861611,"intl"
"Science, Technology, Communications",116,"Committee on Natural Resources",0,0.0876401013280799,9.3491,8.1242,7.7344,0.370882706474609,0.322290411263225,0.306826882262166,"intl"
"Science, Technology, Communications",116,"Committee on Oversight and Accountability",0,0.0893624677066805,13.3378,11.4089,10.2382,0.381244479761268,0.32610926428259,0.292646255956141,"intl"
"Science, Technology, Communications",116,"Committee on Rules",0,0.0757256272766233,1.6689,1.3391,1.3513,0.382836693964627,0.307182345789462,0.309980960245911,"intl"
"Science, Technology, Communications",116,"Committee on Rules and Administration",0,0.0863026258047002,0.6436,0.6428,0.4881,0.36269371653987,0.362242885319808,0.275063398140321,"intl"
"Science, Technology, Communications",116,"Committee on Science, Space, and Technology",0,0.0743742722320457,2.7527,1.8065,2.2323,0.405315467864242,0.265994257527792,0.328690274607966,"intl"
"Science, Technology, Communications",116,"Committee on Small Business",0,0.0567175148741358,1.7066,1.4507,0.9897,0.411526404629853,0.34981914637087,0.238654448999277,"intl"
"Science, Technology, Communications",116,"Committee on Small Business and Entrepreneurship",1,0.107476706461181,0.9873,0.6154,0.7185,0.425340341202826,0.265121488885059,0.309538169912114,"intl"
"Science, Technology, Communications",116,"Committee on Transportation and Infrastructure",0,0.106219333908817,11.2594,10.087,8.7921,0.373588599299899,0.334688189525026,0.291723211175075,"intl"
"Science, Technology, Communications",116,"Committee on Veterans' Affairs",0,0.138638553068324,1.8917,2.278,1.9053,0.311390946502058,0.374979423868313,0.31362962962963,"dom"
"Science, Technology, Communications",116,"Committee on Ways and Means",0,0.0968855362622716,19.1677,15.5234,15.5723,0.381345074149381,0.308841025477783,0.309813900372836,"intl"
"Science, Technology, Communications",116,"Committee on the Budget",1,0.0859893705859787,18.1047,14.8965,13.8398,0.386513951452787,0.31802267244508,0.295463376102133,"intl"
"Science, Technology, Communications",116,"Committee on the Judiciary",0,0.0940772045355348,5.4451,3.5246,3.9251,0.422270992958402,0.273334987746999,0.304394019294599,"intl"
"Science, Technology, Communications",116,"Joint Committee on Taxation",0,0.0708750091297119,0.9515,0.5713,0.5382,0.46166909267346,0.277195536147501,0.261135371179039,"intl"
"Science, Technology, Communications",116,"Joint Committee on the Library",0,0.0736904968665405,0.8446,0.6036,0.5438,0.423995983935743,0.303012048192771,0.272991967871486,"intl"
"Science, Technology, Communications",116,"Joint Economic Committee",2,0.101271373521638,5.1534,5.1943,3.9816,0.359640736114116,0.362495027670577,0.277864236215307,"dom"
"Science, Technology, Communications",116,"Permanent Select Committee on Intelligence",0,0.0954695733919117,13.9802,11.4947,10.7716,0.385697929455258,0.317125791455727,0.297176279089015,"intl"
"Science, Technology, Communications",116,"Select Committee on Ethics",0,0.0669988732785385,2.6198,1.9585,1.5137,0.430039395929087,0.321487196323047,0.248473407747866,"intl"
"Science, Technology, Communications",116,"Select Committee on Intelligence",1,0.116563553867611,5.8841,6.0376,5.1646,0.344375318237418,0.353359123976519,0.302265557786063,"dom"
"Science, Technology, Communications",116,"Select Committee on the Modernization of Congress",0,0.104719687411502,1.0457,0.544,0.6705,0.4626581718432,0.240686664896912,0.296655163259888,"intl"
"Science, Technology, Communications",116,"Special Committee on Aging",4,0.107261007391181,8.1065,6.5599,5.9724,0.392779618970095,0.317843091652615,0.289377289377289,"intl"
"Science, Technology, Communications",116,"United States Senate Caucus on International Narcotics Control",2,0.103153020022871,2.1629,2.152,1.7913,0.354213749959058,0.352428679047526,0.293357570993417,"intl"
"Science, Technology, Communications",116,NA,2,0.0985913122884647,11.1535,9.9649,8.6067,0.375221614056807,0.335235205264238,0.289543180678955,"intl"
"Science, Technology, Communications",117,"Committee on Agriculture",3,0.101400753982991,28.3672,23.2464,22.6408,0.382027193001358,0.313064276325713,0.30490853067293,"intl"
"Science, Technology, Communications",117,"Committee on Agriculture, Nutrition, and Forestry",2,0.113402436709091,12.1912,11.9805,9.0267,0.367222516747795,0.36087582534098,0.271901657911225,"intl"
"Science, Technology, Communications",117,"Committee on Appropriations",4,0.104293519008186,50.3429,32.7834,35.7787,0.423387578318826,0.275710861612211,0.300901560068963,"intl"
"Science, Technology, Communications",117,"Committee on Armed Services",6,0.105171290606253,48.0271,38.4451,35.3075,0.394376895328203,0.31569383074519,0.289929273926607,"intl"
"Science, Technology, Communications",117,"Committee on Banking, Housing, and Urban Affairs",2,0.12989573424448,7.3408,4.5555,5.9831,0.410573061735852,0.254790429209034,0.334636509055114,"intl"
"Science, Technology, Communications",117,"Committee on Commerce, Science, and Transportation",5,0.199817029611662,6.3704,10.0868,9.9078,0.241623364308743,0.382582969846387,0.37579366584487,"dom"
"Science, Technology, Communications",117,"Committee on Education and the Workforce",1,0.103206239449771,16.7989,14.7704,12.2507,0.383361478776814,0.337069831127339,0.279568690095847,"intl"
"Science, Technology, Communications",117,"Committee on Energy and Commerce",2,0.16174123688881,25.569,31.1947,34.0022,0.281702709938424,0.343683035148663,0.374614254912913,"prof"
"Science, Technology, Communications",117,"Committee on Energy and Natural Resources",0,0.0899244851570419,2.7518,1.939,1.8678,0.419571249961882,0.295642362699357,0.284786387338761,"intl"
"Science, Technology, Communications",117,"Committee on Environment and Public Works",0,0.0901250329261128,2.6089,2.0216,1.5975,0.418898522800257,0.324598587026333,0.25650289017341,"intl"
"Science, Technology, Communications",117,"Committee on Ethics",0,0.0691961594140213,0.8777,0.6008,0.5117,0.441010953672998,0.301879208119787,0.257109838207215,"intl"
"Science, Technology, Communications",117,"Committee on Finance",4,0.089672937053857,4.1206,3.1993,2.8905,0.403568910130847,0.313337381493379,0.283093708375774,"intl"
"Science, Technology, Communications",117,"Committee on Financial Services",0,0.119930623356473,29.6292,22.1489,23.2297,0.395014918448481,0.295287956719168,0.309697124832351,"intl"
"Science, Technology, Communications",117,"Committee on Foreign Affairs",2,0.11516269055258,22.9764,17.6013,17.692,0.394311280133586,0.302066082372142,0.303622637494272,"intl"
"Science, Technology, Communications",117,"Committee on Foreign Relations",1,0.0959639593288676,2.3467,1.9252,1.6707,0.394894490626998,0.323965940833978,0.281139568539023,"intl"
"Science, Technology, Communications",117,"Committee on Health, Education, Labor, and Pensions",0,0.0696539711793286,1.9008,1.2618,1.0627,0.449861548292429,0.298629683099425,0.251508768608146,"intl"
"Science, Technology, Communications",117,"Committee on Homeland Security",0,0.106052429974126,7.0613,4.3485,5.7809,0.410762796163042,0.252956540455013,0.336280663381945,"intl"
"Science, Technology, Communications",117,"Committee on Homeland Security and Governmental Affairs",1,0.0826015498499576,1.5138,1.4335,1.2895,0.357297960725076,0.33834497734139,0.304357061933535,"intl"
"Science, Technology, Communications",117,"Committee on House Administration",0,0.0646734215496708,0.9016,0.8156,0.6086,0.387651560753289,0.350675036546565,0.261673402700146,"intl"
"Science, Technology, Communications",117,"Committee on Indian Affairs",0,0.07733133901752,1.8013,1.4939,1.2911,0.392756688398055,0.32573098140113,0.281512330200816,"intl"
"Science, Technology, Communications",117,"Committee on Natural Resources",0,0.0994888366227502,7.4467,6.7634,5.8774,0.370713130056005,0.336696950840075,0.29258991910392,"intl"
"Science, Technology, Communications",117,"Committee on Oversight and Accountability",0,0.0977273794888981,16.2059,13.7539,12.8185,0.378834596045191,0.321515815261476,0.299649588693333,"intl"
"Science, Technology, Communications",117,"Committee on Rules",0,0.149327248639707,1.3087,2.1185,1.2116,0.2821203759593,0.456691385703199,0.261188238337501,"dom"
"Science, Technology, Communications",117,"Committee on Rules and Administration",1,0.208894601272491,1.1581,2.3462,1.2417,0.24401601348504,0.494353139485883,0.261630847029077,"dom"
"Science, Technology, Communications",117,"Committee on Science, Space, and Technology",1,0.0851019063115621,3.0693,1.7932,2.2188,0.433437363196023,0.253230339062037,0.31333229774194,"intl"
"Science, Technology, Communications",117,"Committee on Small Business",0,0.0690708938929728,2.7466,1.8108,2.2737,0.402072872597386,0.265081758428364,0.33284536897425,"intl"
"Science, Technology, Communications",117,"Committee on Small Business and Entrepreneurship",1,0.0805349582882035,1.6934,1.2497,1.1572,0.412994171158208,0.304782576884618,0.282223251957174,"intl"
"Science, Technology, Communications",117,"Committee on Transportation and Infrastructure",1,0.101742550517288,10.7563,7.0643,8.0872,0.415176124564803,0.272670778684412,0.312153096750785,"intl"
"Science, Technology, Communications",117,"Committee on Veterans' Affairs",0,0.146168767926387,2.6365,3.8573,2.3814,0.297063728141338,0.434615557959257,0.268320713899405,"dom"
"Science, Technology, Communications",117,"Committee on Ways and Means",0,0.0689877431548179,10.8185,7.5189,7.0619,0.42593693526987,0.29602784328702,0.278035221443111,"intl"
"Science, Technology, Communications",117,"Committee on the Budget",1,0.090280641111752,19.0923,14.5945,14.3179,0.397717306847038,0.304022314481707,0.298260378671255,"intl"
"Science, Technology, Communications",117,"Committee on the Judiciary",0,0.075760843071374,6.9008,6.0901,4.6885,0.390329988574273,0.344474359989592,0.265195651436135,"intl"
"Science, Technology, Communications",117,"Joint Committee on Printing",0,0.0948171092837138,3.413,2.7703,2.8164,0.379234863384335,0.307821371823505,0.31294376479216,"intl"
"Science, Technology, Communications",117,"Joint Committee on Taxation",0,0.138449024396331,2.3383,2.9036,2.0425,0.321001043325463,0.39860523859206,0.280393718082478,"dom"
"Science, Technology, Communications",117,"Joint Committee on the Library",0,0.0914898416176369,1.6654,1.4476,1.2381,0.382753786398842,0.332697478798465,0.284548734802694,"intl"
"Science, Technology, Communications",117,"Joint Economic Committee",0,0.07527793946182,7.6777,6.5245,5.3323,0.393032839335535,0.33399882259592,0.272968338068545,"intl"
"Science, Technology, Communications",117,"Permanent Select Committee on Intelligence",0,0.0593071439516773,3.8171,2.6107,2.5731,0.424079814240798,0.290048772900488,0.285871412858714,"intl"
"Science, Technology, Communications",117,"Select Committee on Economic Disparity and Fairness in Growth",0,0.0754186688323797,1.8486,1.1894,1.0213,0.455398714064001,0.293006183332102,0.251595102603897,"intl"
"Science, Technology, Communications",117,"Select Committee on Ethics",0,0.0861432340620237,1.803,1.4548,1.15,0.4090475974409,0.330051272743772,0.260901129815327,"intl"
"Science, Technology, Communications",117,"Select Committee on Intelligence",2,0.120973063848649,3.1683,3.2276,2.1825,0.36933460785228,0.376247318847337,0.254418073300382,"dom"
"Science, Technology, Communications",117,"Select Committee on the Climate Crisis",0,0.107001812349184,9.7713,8.61,7.1097,0.383323525950335,0.337766270448394,0.278910203601271,"intl"
"Science, Technology, Communications",117,"Select Committee on the Modernization of Congress",0,0.0660006667802272,0.977,0.4911,0.4348,0.513426874770088,0.258079772978086,0.228493352251826,"intl"
"Science, Technology, Communications",117,"Select Committee to Investigate the January 6th Attack on the United States Capitol",0,0.102608929094958,1.1057,0.5716,0.7235,0.460554815061646,0.238087304231923,0.301357880706431,"intl"
"Science, Technology, Communications",117,"Select Subcommittee on the Coronavirus Pandemic",0,0.0834329411792518,1.5561,1.3584,1.152,0.382663223902619,0.334046477314644,0.283290298782737,"intl"
"Science, Technology, Communications",117,"Special Committee on Aging",0,0.137007418205004,2.4081,1.4918,2.0396,0.405438168195976,0.251165923057496,0.343395908746527,"intl"
"Science, Technology, Communications",117,NA,3,0.122963144384296,22.1139,14.0997,17.6059,0.410890104887634,0.261981252148385,0.327128642963981,"intl"
"Science, Technology, Communications",118,"Committee on Agriculture",3,0.0910605413420582,18.7482,16.0702,14.0907,0.383327438043227,0.32857280138052,0.288099760576253,"intl"
"Science, Technology, Communications",118,"Committee on Agriculture, Nutrition, and Forestry",1,0.0880452214084245,9.9251,7.1487,6.6726,0.417962301654145,0.301043526597716,0.280994171748139,"intl"
"Science, Technology, Communications",118,"Committee on Appropriations",8,0.100480296072851,37.1061,33.4983,28.6755,0.373752390967356,0.337412708916911,0.288834900115733,"intl"
"Science, Technology, Communications",118,"Committee on Armed Services",10,0.0958578191300033,40.2368,33.1812,31.903,0.382039669201774,0.315048280969607,0.302912049828619,"intl"
"Science, Technology, Communications",118,"Committee on Banking, Housing, and Urban Affairs",1,0.104738971804891,6.3871,5.5835,4.8951,0.3787035225339,0.331056523002306,0.290239954463793,"intl"
"Science, Technology, Communications",118,"Committee on Commerce, Science, and Transportation",4,0.190598923097543,4.1636,7.8888,6.9488,0.219123002757721,0.4151737784982,0.365703218744079,"dom"
"Science, Technology, Communications",118,"Committee on Education and the Workforce",0,0.0838154576542118,5.3173,4.5643,3.9302,0.384982406348195,0.330463806310546,0.284553787341259,"intl"
"Science, Technology, Communications",118,"Committee on Energy and Commerce",7,0.173561679791278,19.8655,33.181,32.355,0.232613010310123,0.388529475477597,0.37885751421228,"dom"
"Science, Technology, Communications",118,"Committee on Energy and Natural Resources",0,0.0781628469171909,2.5466,1.9159,1.9075,0.39978021978022,0.300769230769231,0.299450549450549,"intl"
"Science, Technology, Communications",118,"Committee on Environment and Public Works",0,0.133390670626039,1.7397,2.2951,1.9209,0.292106721292207,0.385361922192186,0.322531356515607,"dom"
"Science, Technology, Communications",118,"Committee on Ethics",0,0.0655916694766829,0.9523,0.5957,0.4897,0.467340629140698,0.292339402267262,0.24031996859204,"intl"
"Science, Technology, Communications",118,"Committee on Finance",0,0.0762222421281732,3.318,1.7678,2.5164,0.43645260582463,0.232537949540922,0.331009444634448,"intl"
"Science, Technology, Communications",118,"Committee on Financial Services",3,0.0854510769491711,27.3835,22.0065,21.047,0.388765847494924,0.31242812726266,0.298806025242415,"intl"
"Science, Technology, Communications",118,"Committee on Foreign Affairs",0,0.0864102159822631,3.4706,3.2607,2.696,0.368143582998313,0.345878459368006,0.285977957633681,"intl"
"Science, Technology, Communications",118,"Committee on Foreign Relations",0,0.103242366866466,1.2627,1.247,1.193,0.341021416803954,0.336781267723553,0.322197315472493,"intl"
"Science, Technology, Communications",118,"Committee on Health, Education, Labor, and Pensions",1,0.0886029889049035,1.5903,1.2935,1.0213,0.407236690481678,0.331233515146859,0.261529794371463,"intl"
"Science, Technology, Communications",118,"Committee on Homeland Security",0,0.1433603032313,2.0462,2.372,2.1461,0.311716405404994,0.361348506314459,0.326935088280548,"dom"
"Science, Technology, Communications",118,"Committee on Homeland Security and Governmental Affairs",0,0.0811524389941321,1.5439,1.4427,1.2684,0.362843713278496,0.339059929494712,0.298096357226792,"intl"
"Science, Technology, Communications",118,"Committee on House Administration",0,0.158682773655526,1.3228,1.7809,1.3745,0.295386539234514,0.397682104416953,0.306931356348533,"dom"
"Science, Technology, Communications",118,"Committee on Indian Affairs",0,0.109048319792332,1.3878,1.3721,1.1935,0.351039611473668,0.347068346233622,0.30189204229271,"intl"
"Science, Technology, Communications",118,"Committee on Natural Resources",1,0.0930906864439784,29.9862,23.8839,21.4115,0.398320439523071,0.317260791481584,0.284418768995346,"intl"
"Science, Technology, Communications",118,"Committee on Oversight and Accountability",0,0.0948369189324616,7.3328,6.6525,6.1638,0.363926924775796,0.330163630137326,0.305909445086877,"intl"
"Science, Technology, Communications",118,"Committee on Rules",0,0.101102244647918,2.5154,1.9804,2.4984,0.359640845271797,0.283148894798547,0.357210259929656,"intl"
"Science, Technology, Communications",118,"Committee on Rules and Administration",0,0.0999722561987982,0.6727,0.5942,0.6136,0.357724009571922,0.315979792608349,0.326296197819729,"intl"
"Science, Technology, Communications",118,"Committee on Science, Space, and Technology",1,0.113329153611897,9.4022,13.0216,10.824,0.282791643356854,0.391652981550659,0.325555375092487,"dom"
"Science, Technology, Communications",118,"Committee on Small Business",0,0.0619321791567853,0.9023,0.6286,0.7222,0.400470462917758,0.278993386889175,0.320536150193067,"intl"
"Science, Technology, Communications",118,"Committee on Small Business and Entrepreneurship",1,0.0866875103061524,1.6631,1.385,1.08,0.402872992417819,0.33550543833725,0.261621569244931,"intl"
"Science, Technology, Communications",118,"Committee on Transportation and Infrastructure",5,0.0948842047583508,29.2113,25.0958,24.1801,0.372179157875424,0.319743856323069,0.308076985801507,"intl"
"Science, Technology, Communications",118,"Committee on Veterans' Affairs",2,0.101138266078097,8.8722,7.4774,7.248,0.375978913109808,0.316871207241414,0.307149879648778,"intl"
"Science, Technology, Communications",118,"Committee on Ways and Means",2,0.0923181710957124,19.3771,17.2037,15.4509,0.372409511893711,0.33063882210268,0.296951666003609,"intl"
"Science, Technology, Communications",118,"Committee on the Budget",1,0.0801845024055519,2.3726,1.9623,1.6984,0.393250791440837,0.325244890855751,0.281504317703413,"intl"
"Science, Technology, Communications",118,"Committee on the Judiciary",2,0.110089669994422,10.1405,10.6113,8.9974,0.34086630900999,0.356691944657335,0.302441746332675,"dom"
"Science, Technology, Communications",118,"Joint Committee on Printing",0,0.0984625155257346,2.1342,2.0188,1.7135,0.363794425978011,0.344123412596949,0.29208216142504,"intl"
"Science, Technology, Communications",118,"Joint Committee on Taxation",1,0.0798767762682765,0.8759,0.5406,0.5167,0.453082971239396,0.279639975170701,0.267277053589903,"intl"
"Science, Technology, Communications",118,"Joint Committee on the Library",1,0.122416665890375,2.1359,2.3295,1.933,0.333817829457364,0.364075393848462,0.302106776694174,"dom"
"Science, Technology, Communications",118,"Joint Economic Committee",4,0.0985361243531631,7.7712,5.522,5.5589,0.412219328350688,0.292911665013447,0.294869006635866,"intl"
"Science, Technology, Communications",118,"Permanent Select Committee on Intelligence",0,0.104251379438954,5.3093,4.923,4.1332,0.369586857401413,0.342696042602067,0.287717099996519,"intl"
"Science, Technology, Communications",118,"Select Committee on Ethics",0,0.150068815838059,1.1915,1.8219,1.346,0.273317429003991,0.417924485020874,0.308758085975134,"dom"
"Science, Technology, Communications",118,"Select Committee on Intelligence",1,0.101070330341232,3.2765,2.3426,2.3843,0.4093885098833,0.292700602244046,0.297910887872654,"intl"
