"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2017 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2017 inflation-adjusted dollars)",
"5001500US4708","Congressional District 8 (115th Congress), Tennessee","56477","1969",
"5001500US4709","Congressional District 9 (115th Congress), Tennessee","40491","1656",
"5001500US4801","Congressional District 1 (115th Congress), Texas","49086","1890",
"5001500US4802","Congressional District 2 (115th Congress), Texas","77519","3486",
"5001500US4803","Congressional District 3 (115th Congress), Texas","95235","2351",
"5001500US4804","Congressional District 4 (115th Congress), Texas","56062","2102",
"5001500US4805","Congressional District 5 (115th Congress), Texas","52375","1393",
"5001500US4806","Congressional District 6 (115th Congress), Texas","66965","2181",
"5001500US4807","Congressional District 7 (115th Congress), Texas","73130","2199",
"5001500US4808","Congressional District 8 (115th Congress), Texas","70846","3498",
"5001500US4809","Congressional District 9 (115th Congress), Texas","48743","1839",
"5001500US4810","Congressional District 10 (115th Congress), Texas","75517","2107",
"5001500US4811","Congressional District 11 (115th Congress), Texas","55237","2369",
"5001500US4812","Congressional District 12 (115th Congress), Texas","67703","2910",
"5001500US4813","Congressional District 13 (115th Congress), Texas","50557","1213",
"5001500US4814","Congressional District 14 (115th Congress), Texas","61516","1578",
"5001500US4815","Congressional District 15 (115th Congress), Texas","42474","2245",
"5001500US4816","Congressional District 16 (115th Congress), Texas","45563","1683",
"5001500US4817","Congressional District 17 (115th Congress), Texas","51036","1245",
"5001500US4818","Congressional District 18 (115th Congress), Texas","45584","1770",
"5001500US4819","Congressional District 19 (115th Congress), Texas","48590","1703",
"5001500US4820","Congressional District 20 (115th Congress), Texas","51086","1707",
"5001500US4821","Congressional District 21 (115th Congress), Texas","71486","1615",
"5001500US4822","Congressional District 22 (115th Congress), Texas","94048","4448",
"5001500US4823","Congressional District 23 (115th Congress), Texas","50338","2014",
