"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!White alone","Margin of Error!!Total:!!White alone","Estimate!!Total:!!Black or African American alone","Margin of Error!!Total:!!Black or African American alone","Estimate!!Total:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!American Indian and Alaska Native alone","Estimate!!Total:!!Asian alone","Margin of Error!!Total:!!Asian alone","Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Some Other Race alone","Margin of Error!!Total:!!Some Other Race alone","Estimate!!Total:!!Two or More Races:","Margin of Error!!Total:!!Two or More Races:","Estimate!!Total:!!Two or More Races:!!Two races including Some Other Race","Margin of Error!!Total:!!Two or More Races:!!Two races including Some Other Race","Estimate!!Total:!!Two or More Races:!!Two races excluding Some Other Race, and three or more races","Margin of Error!!Total:!!Two or More Races:!!Two races excluding Some Other Race, and three or more races",
"5001800US3103","Congressional District 3 (118th Congress), Nebraska","654369","3116","541622","4468","9289","1918","10288","1637","3440","1220","169","201","40083","4822","49478","3457","31938","3287","17540","1755",
"5001800US3201","Congressional District 1 (118th Congress), Nevada","788277","16271","339634","11489","80036","10025","7711","2233","66657","8262","2509","1173","172056","14448","119674","10829","68957","8025","50717","7041",
"5001800US3202","Congressional District 2 (118th Congress), Nevada","793631","1468","534246","8107","13848","1812","15855","2732","35551","2093","5173","2254","59833","7527","129125","9120","83912","7998","45213","5020",
"5001800US3203","Congressional District 3 (118th Congress), Nevada","796395","19415","362261","12403","73907","9201","8338","3099","146359","8397","10662","2715","60783","7769","134085","11830","71289","8949","62796","6772",
"5001800US3204","Congressional District 4 (118th Congress), Nevada","815873","16130","354960","13845","130884","10693","11653","2856","43697","5524","6109","2903","126331","9567","142239","10727","86988","8259","55251","6417",
"5001800US3301","Congressional District 1 (118th Congress), New Hampshire","697780","6712","612509","7497","10173","2931","939","519","17933","2609","68","116","7492","2374","48666","5517","27993","4860","20673","2964",
"5001800US3302","Congressional District 2 (118th Congress), New Hampshire","704274","6712","614670","7053","11272","2664","1184","626","18070","2311","163","251","9698","2958","49217","5231","29499","4576","19718","2792",
"5001800US3401","Congressional District 1 (118th Congress), New Jersey","777528","6286","470589","7101","122419","5611","4666","3881","39821","2385","501","432","59985","6798","79547","6878","38957","6015","40590","5555",
"5001800US3402","Congressional District 2 (118th Congress), New Jersey","786799","6644","515452","8400","85412","5988","4797","2225","28848","2196","180","254","73757","7877","78353","7950","47804","5819","30549","4591",
"5001800US3403","Congressional District 3 (118th Congress), New Jersey","782374","7151","505557","9948","102932","5929","3893","1933","61754","4136","93","148","36071","6410","72074","7373","40392","5768","31682","5211",
"5001800US3404","Congressional District 4 (118th Congress), New Jersey","795843","7648","647445","9330","20190","3317","3249","1802","21584","2936","0","225","31392","7127","71983","8098","45653","6418","26330","4565",
"5001800US3405","Congressional District 5 (118th Congress), New Jersey","767729","10029","466140","9353","40072","4381","1746","866","122622","4957","256","300","53554","8075","83339","8091","66350","7651","16989","3015",
"5001800US3406","Congressional District 6 (118th Congress), New Jersey","766057","9390","340640","9769","89191","6366","18103","5448","146301","5557","209","279","93851","7981","77762","7610","56176","7220","21586","3753",
"5001800US3407","Congressional District 7 (118th Congress), New Jersey","778678","11305","541315","10410","38643","5195","3487","2403","68966","5011","54","94","45017","6114","81196","6753","60174","6376","21022","2666",
"5001800US3408","Congressional District 8 (118th Congress), New Jersey","749983","12817","229601","8036","64831","8632","17001","5712","84971","5320","287","293","180915","14088","172377","13001","146903","12650","25474","4583",
"5001800US3409","Congressional District 9 (118th Congress), New Jersey","770658","12233","301207","10702","72736","7008","5524","2667","74853","5126","475","400","145907","11535","169956","11859","148924","11209","21032","3860",
"5001800US3410","Congressional District 10 (118th Congress), New Jersey","768591","14342","154933","9014","376422","10616","4392","2467","50018","5549","310","366","97006","12181","85510","8701","65595","7787","19915","4142",
"5001800US3411","Congressional District 11 (118th Congress), New Jersey","775849","9170","488865","9235","40224","5475","891","517","98027","4023","44","72","44075","5384","103723","8902","75909","8504","27814","3876",
"5001800US3412","Congressional District 12 (118th Congress), New Jersey","770752","8212","305925","10457","122251","8547","10058","6246","151097","6668","0","225","114006","8705","67415","8866","48912","7780","18503","3803",
"5001800US3501","Congressional District 1 (118th Congress), New Mexico","705390","14076","391758","9628","22064","3337","30401","4242","20125","2038","1277","984","70036","8099","169729","12783","130616","12210","39113","4673",
"5001800US3502","Congressional District 2 (118th Congress), New Mexico","710078","14071","305388","11425","12855","2706","41195","5017","10666","2494","979","664","116535","13379","222460","12747","200526","12684","21934","3828",
"5001800US3503","Congressional District 3 (118th Congress), New Mexico","698903","6176","307526","8397","7466","1318","125829","3462","7927","1836","1150","755","89144","8722","159861","8403","131048","7727","28813","3802",
"5001800US3601","Congressional District 1 (118th Congress), New York","775252","10561","554350","11050","35204","5478","1906","964","45998","3460","4","4","47688","8543","90102","8685","68010","8424","22092","4132",
"5001800US3602","Congressional District 2 (118th Congress), New York","777290","12905","446611","12141","87004","8420","2936","1103","26651","3793","200","271","118273","12131","95615","9035","78474","9069","17141","3524",
"5001800US3603","Congressional District 3 (118th Congress), New York","760691","17611","424316","12477","23076","5082","3384","3047","180976","11150","61","77","49385","9252","79493","8517","58547","7228","20946","4153",
"5001800US3604","Congressional District 4 (118th Congress), New York","767277","6128","393564","10979","136878","7117","1450","835","60149","6951","49","60","85390","10302","89797","9257","68404","8440","21393","5068",
"5001800US3605","Congressional District 5 (118th Congress), New York","737913","18724","105499","8207","310022","9890","8449","4377","115450","9205","1000","1289","118115","10932","79378","9716","59733","8888","19645","3628",
"5001800US3606","Congressional District 6 (118th Congress), New York","706077","23906","188085","10922","29463","4806","4811","1957","295049","13560","0","218","96272","10913","92397","10261","68375","9442","24022","4767",
"5001800US3607","Congressional District 7 (118th Congress), New York","720452","22209","301180","16122","84932","10176","6500","2944","95613","8188","168","196","117701","12957","114358","11757","85914","10501","28444","4869",
"5001800US3608","Congressional District 8 (118th Congress), New York","740016","23945","222699","14008","304680","13304","2741","1014","59356","6693","210","184","73013","9837","77317","8172","48149","6196","29168","6138",
"5001800US3609","Congressional District 9 (118th Congress), New York","725054","22296","238033","11267","300820","15422","2587","1465","59152","8159","453","359","53806","9078","70203","7883","47037","6719","23166","4016",
"5001800US3610","Congressional District 10 (118th Congress), New York","719080","22752","376715","18044","44709","6847","5172","2130","141311","9548","0","218","75358","11122","75815","7913","45687","6625","30128","3580",
"5001800US3611","Congressional District 11 (118th Congress), New York","753280","13354","398540","10126","55971","3350","6553","2858","159292","7950","244","311","49461","7965","83219","7133","63787","6542","19432","3504",
"5001800US3612","Congressional District 12 (118th Congress), New York","734996","16880","480344","12297","38014","5033","1808","1158","97145","7401","105","143","34493","6471","83087","8569","47852","6614","35235","6573",
"5001800US3613","Congressional District 13 (118th Congress), New York","726044","19973","141398","9662","197416","11287","7856","3214","39939","4807","175","131","211418","18552","127842","12808","95540","12726","32302","5692",
"5001800US3614","Congressional District 14 (118th Congress), New York","740563","26175","172128","14001","141989","13394","12061","3781","82323","8350","2162","1367","228760","20600","101140","12049","79028","9954","22112","5242",
"5001800US3615","Congressional District 15 (118th Congress), New York","714768","20214","88350","8718","260715","12638","12000","3636","20946","3632","392","361","225648","16201","106717","11907","86254","10501","20463","4470",
"5001800US3616","Congressional District 16 (118th Congress), New York","765060","9506","325716","9038","158375","8836","7351","3103","51962","3030","49","79","121443","11366","100164","10011","74461","9136","25703","4013",
"5001800US3617","Congressional District 17 (118th Congress), New York","772624","5812","507576","9484","54381","3980","5862","2698","37436","3297","458","610","89842","9509","77069","7617","53205","6982","23864","3730",
"5001800US3618","Congressional District 18 (118th Congress), New York","784352","5307","505142","6868","83729","4721","17038","5321","23067","2188","103","45","64094","8166","91179","8016","59778","7102","31401","4762",
"5001800US3619","Congressional District 19 (118th Congress), New York","769461","5366","632218","6051","31250","2848","863","339","28396","1194","317","257","18468","2883","57949","4269","32608","3033","25341","2821",
"5001800US3620","Congressional District 20 (118th Congress), New York","783546","2815","579770","5850","69543","4656","2407","1125","37412","3115","407","363","25913","4691","68094","6022","33368","4863","34726","4507",
"5001800US3621","Congressional District 21 (118th Congress), New York","767195","4571","683147","5818","13670","1721","4332","1270","9634","1537","254","308","13572","2959","42586","4181","22763","3144","19823","2335",
"5001800US3622","Congressional District 22 (118th Congress), New York","762999","621","594675","3948","64395","4106","3435","1461","29061","1715","549","687","18885","3707","51999","5182","20224","2776","31775","4240",
"5001800US3623","Congressional District 23 (118th Congress), New York","764335","6063","685375","6825","21394","3260","3607","672","7348","1628","257","412","10088","2283","36266","4291","20450","4098","15816","1947",
"5001800US3624","Congressional District 24 (118th Congress), New York","767751","5074","680149","6154","21763","2232","2783","1014","6289","1025","344","384","13502","2432","42921","4314","21101","3689","21820","2071",
