"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!White alone","Margin of Error!!Total:!!White alone","Estimate!!Total:!!Black or African American alone","Margin of Error!!Total:!!Black or African American alone","Estimate!!Total:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!American Indian and Alaska Native alone","Estimate!!Total:!!Asian alone","Margin of Error!!Total:!!Asian alone","Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Some other race alone","Margin of Error!!Total:!!Some other race alone","Estimate!!Total:!!Two or more races:","Margin of Error!!Total:!!Two or more races:","Estimate!!Total:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races",
"5001600US0603","Congressional District 3 (116th Congress), California","755811","6489","519095","9736","47499","4716","9194","2199","85141","4986","5360","1063","39307","5570","50215","4782","4756","1272","45459","4679",
"5001600US0604","Congressional District 4 (116th Congress), California","757806","7248","639821","7863","12709","1630","9204","1977","44874","2190","1434","772","14640","3276","35124","3702","5279","1387","29845","3500",
"5001600US0605","Congressional District 5 (116th Congress), California","726072","9013","453790","13697","48040","4789","3710","1515","84774","6127","2220","937","92601","9901","40937","5140","9977","2742","30960","4578",
"5001600US0606","Congressional District 6 (116th Congress), California","781943","12209","387825","13251","92358","7639","5602","1618","118604","7270","10637","2643","98026","10662","68891","8487","13059","3922","55832","7503",
"5001600US0607","Congressional District 7 (116th Congress), California","756668","12026","457105","11638","54756","5976","4656","1838","134309","6983","8672","2521","39863","6893","57307","5866","7357","1823","49950","5741",
"5001600US0608","Congressional District 8 (116th Congress), California","723311","10305","534310","16022","61499","8412","10955","3069","17192","3129","4269","1691","56842","8474","38244","7653","8932","3128","29312","6657",
"5001600US0609","Congressional District 9 (116th Congress), California","784956","7932","416134","14211","74791","6646","5361","1903","127566","7092","6153","2446","68656","11430","86295","8777","7732","2422","78563","8753",
"5001600US0610","Congressional District 10 (116th Congress), California","764859","4818","586647","9083","27051","3652","5538","1733","56313","4855","5537","1949","43618","5219","40155","4957","10435","2426","29720","4641",
"5001600US0611","Congressional District 11 (116th Congress), California","765504","7745","413527","10851","56424","6362","4347","1377","113376","7456","1442","979","127136","9863","49252","4817","10996","3005","38256","4647",
"5001600US0612","Congressional District 12 (116th Congress), California","779824","8137","365775","6714","45145","1799","3317","1232","255709","6308","3439","642","60317","6316","46122","5037","9248","2771","36874","4210",
"5001600US0613","Congressional District 13 (116th Congress), California","768889","4743","312008","8099","134938","6081","7199","2400","159253","7021","3991","1605","101167","9747","50333","4813","9146","2319","41187","4027",
"5001600US0614","Congressional District 14 (116th Congress), California","742980","9752","324124","12474","18900","2020","3450","1421","269620","6724","9187","1370","78502","9913","39197","4772","7712","2199","31485","4164",
"5001600US0615","Congressional District 15 (116th Congress), California","782312","8738","320614","10019","38274","5077","3992","1186","290377","10130","8135","1780","69124","8454","51796","5971","8742","2013","43054","5462",
"5001600US0616","Congressional District 16 (116th Congress), California","753152","12637","421820","14828","39749","4692","8599","2316","69820","6034","1713","1446","187413","11136","24038","3604","7459","2160","16579","3008",
"5001600US0617","Congressional District 17 (116th Congress), California","790519","12293","218288","11541","17918","4423","4637","1341","439547","13919","5953","1804","66918","10016","37258","3803","8160","2843","29098","2817",
"5001600US0618","Congressional District 18 (116th Congress), California","753806","13309","471578","14538","17848","3376","1667","978","184278","9699","1239","767","38004","6471","39192","3961","3676","1185","35516","3805",
"5001600US0619","Congressional District 19 (116th Congress), California","737535","14472","346098","13000","20816","3902","3652","1467","228588","10530","1964","1686","95920","10042","40497","5124","6715","1979","33782","4557",
"5001600US0620","Congressional District 20 (116th Congress), California","741838","6962","431723","12108","17690","2936","4564","1457","43204","3035","1469","930","209727","10079","33461","3823","6773","2287","26688","3214",
"5001600US0621","Congressional District 21 (116th Congress), California","729460","17003","518642","20479","21050","2835","12589","3708","23102","5665","843","847","133623","13872","19611","4186","4106","1377","15505","4005",
"5001600US0622","Congressional District 22 (116th Congress), California","768917","14667","507640","13519","24551","4617","7588","2408","64218","6796","1741","721","126794","12319","36385","5612","12230","3725","24155","4110",
"5001600US0623","Congressional District 23 (116th Congress), California","741557","16467","535011","15411","50086","4661","7512","2629","37043","4513","879","478","74367","10343","36659","6317","9033","4292","27626","5211",
"5001600US0624","Congressional District 24 (116th Congress), California","737443","1611","592003","7920","15063","1713","8554","3039","37167","1444","700","434","58344","7783","25612","3086","3211","1010","22401","2817",
"5001600US0625","Congressional District 25 (116th Congress), California","718949","12346","482656","12864","72324","8719","11794","3828","61940","5986","2442","984","58980","7675","28813","3997","7044","2137","21769","3344",
